회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결),자본(*)(IFRS연결),이자비용(IFRS연결),이자수익(IFRS연결),배당금수익(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),* 발행한 주식총수(*)(IFRS연결),자산(*)(IFRS연결),현금및현금성자산(*)(IFRS연결),유동부채(*)(IFRS연결),재고자산(*)(IFRS연결),유동자산(*)(IFRS연결),부채(*)(IFRS연결),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS연결),인건비(IFRS연결),금융비용(IFRS연결),임차료(IFRS연결),세금과공과(IFRS연결),감가상각비(IFRS연결),상장일,상장폐지일
(주)피앤텔,054340,2017/12,-7801091,17991095,-22013475,18621490,230169,54516,0,-3392820,24584758,24653916,3459219,5380237,546135,6044362,6032426,52,-22013.47,6363.77,175.65,0,0,3612.5,2002/01/10,2020/05/21
(주)피앤텔,054340,2018/12,-5892103,17050120,-20618307,2092697,2227953,16130,0,-12538609,30786591,27158823,665510,24663365,445191,4009721,25066126,54,-20618.31,4979.81,2211.82,0,0,2452.76,2002/01/10,2020/05/21
(주)피앤텔,054340,2019/12,-3746977,15783283,4686700,6113929,1553565,11445,0,-3138680,4031039,21597031,1357586,14846801,796842,6929006,15483102,6,4686.7,2985.4,1542.12,0,0,2327.43,2002/01/10,2020/05/21
(주)피에이치씨,057880,2011/12,855337,93147444,1971734,89555104,1383678,1005168,0,5066660,13237785,120945678,15022599,14067830,30270667,94793073,31390574,136,476.83,5402.41,378.51,406.88,110.83,1232.98,2003/12/29,
(주)피에이치씨,057880,2012/12,-6647280,54102587,-13706084,75227609,846325,645501,0,-209328,13237785,100376972,13429718,14843221,29563174,78368455,25149364,91,-11617.53,4314.01,200.82,312.02,317.03,906.36,2003/12/29,
(주)피에이치씨,057880,2013/12,-3977923,31151042,-3007326,71875973,622537,390975,0,3051514,13237785,93371160,10132283,17965314,22506784,70621715,21495187,89,-3007.33,4316.33,231.56,0,0,887.97,2003/12/29,
(주)피에이치씨,057880,2014/12,-27417890,15538682,-38603783,35629043,514796,362277,0,-11271397,13237785,53134741,4041715,16068916,12827894,36265719,17505698,67,-37461.06,3278.46,152.52,0,0,821.18,2003/12/29,
(주)피에이치씨,057880,2015/12,-7891290,21685919,-11440802,25361329,439455,143955,0,-4910570,13237785,43873521,5237684,17699378,6968716,27936060,18512192,50,-11438.48,2698.37,295.5,0,0,652.88,2003/12/29,
(주)피에이치씨,057880,2016/12,-5056527,19040791,-5930602,27033936,713265,21198,0,-4545097,15985742,44695041,4913184,17224421,7776356,25796574,17661105,16,-5930.6,2271.35,692.07,0,0,445.96,2003/12/29,
(주)피에이치씨,057880,2017/12,-14507699,15783076,-18962639,15134209,1560955,313557,0,-2844197,17882859,42022703,4235497,26359254,4211334,20145457,26888494,28,-18962.64,2999.43,1247.4,0,0,518.41,2003/12/29,
(주)피에이치씨,057880,2018/12,-5143753,6918570,-20750932,22170494,1852201,262065,0,-8917532,29667026,43454981,3444590,20898616,2382064,18974738,21284487,25,-9604.18,1899.3,1590.14,0,0,754.59,2003/12/29,
(주)피에이치씨,057880,2019/12,-6539236,9387758,-25521284,24442718,3873950,661672,0,-13472833,45088244,68416700,4950734,43415911,3286127,20929021,43973982,20,-24443.39,2682.92,3212.28,0,0,487.42,2003/12/29,
(주)피에이치씨,057880,2020/12,175689,25110394,7978501,75387126,3581626,369508,0,-9239931,78696192,84598880,7528505,8799273,1935062,46332816,9211754,15,7947.14,2749.76,3212.12,0,0,493.71,2003/12/29,
(주)피엔에이치테크,239890,2015/12,,,,,,,,,,,,,,,,,,,,,,,2021/02/16,
(주)피엔에이치테크,239890,2016/12,,,,,,,,,,,,,,,,25,,,,,,,2021/02/16,
(주)피엔에이치테크,239890,2017/12,,,,,,,,,,,,,,,,27,,,,,,,2021/02/16,
(주)피엔에이치테크,239890,2018/12,,,,,,,,,,,,,,,,31,,,,,,,2021/02/16,
(주)피엔에이치테크,239890,2019/12,,,,,,,,,,,,,,,,35,,,,,,,2021/02/16,
(주)피엔에이치테크,239890,2020/12,,,,,,,,,,,,,,,,38,,,,,,,2021/02/16,
(주)피엔티,137400,2011/12,,,,,,,,,,,,,,,,,,,,,,,2012/07/06,
(주)피엔티,137400,2012/12,6441029,52744758,4952026,46718725,93958,249022,0,10547254,7600000,78439110,3056926,30811027,33573580,56542286,31720385,141,5762.33,5151.7,-155.06,162.33,0,515.37,2012/07/06,
(주)피엔티,137400,2013/12,4592876,82704380,3320331,48018167,94394,304293,0,3348276,7600000,72851670,364327,24337752,28638477,58634835,24833503,164,4882.77,6959.58,-219.51,135.73,0,624.61,2012/07/06,
(주)피엔티,137400,2014/12,8815922,105650008,6143450,54675547,511197,373452,0,2772567,7600000,88074885,8555807,23360213,31557330,69228476,33399338,177,8161.94,6850.47,128.2,147.41,0,908.66,2012/07/06,
(주)피엔티,137400,2015/12,-194201,91317951,-232630,53804209,850395,278349,0,-2976914,7600000,101809216,5666682,30671141,27040438,73005670,48005007,224,-558.79,8247.61,562.61,116.56,0,1550.68,2012/07/06,
(주)피엔티,137400,2016/12,7473031,108547853,2895031,52321988,1090278,263425,0,-1373427,7600000,153479831,4800662,90591152,52398743,104468608,101157842,209,4888.44,9075.19,822.44,202.38,0,1669.47,2012/07/06,
(주)피엔티,137400,2017/12,10272116,149777264,2234115,59026708,1752327,109295,0,-12317958,7933333,240916843,1725518,167117199,129433638,191045896,181890135,263,5362.26,13444.56,1636.81,413.41,0,3629.18,2012/07/06,
(주)피엔티,137400,2018/12,3754189,256693205,740320,69655151,2250809,132847,0,-14314307,8817348,290894933,6904533,197351145,139773470,236784416,221239782,270,3898.49,17461.74,2102.33,470.53,0,3685.3,2012/07/06,
(주)피엔티,137400,2019/12,1477775,321405860,-3016158,71685066,2740752,56525,0,4432888,18565435,500330962,4218918,393698527,272590421,411159985,428645896,286,-3523.46,19091.76,2667.51,606.02,0,3482.68,2012/07/06,
(주)피엔티,137400,2020/12,55300226,390049983,34413866,124897120,1791458,80455,0,27033357,22461453,435428128,14679090,277591303,188333602,295121126,310531008,364,43732.14,19810.46,1697.5,92.42,0,3370.96,2012/07/06,
(주)피엔풍년,024940,2011/12,,,,,,,,,,,,,,,,193,,,,,,,1995/01/04,
(주)피엔풍년,024940,2012/12,,,,,,,,,,,,,,,,184,,,,,,,1995/01/04,
(주)피엔풍년,024940,2013/12,,,,,,,,,,,,,,,,204,,,,,,,1995/01/04,
(주)피엔풍년,024940,2014/12,,,,,,,,,,,,,,,,205,,,,,,,1995/01/04,
(주)피엔풍년,024940,2015/12,,,,,,,,,,,,,,,,202,,,,,,,1995/01/04,
(주)피엔풍년,024940,2016/12,,,,,,,,,,,,,,,,192,,,,,,,1995/01/04,
(주)피엔풍년,024940,2017/12,,,,,,,,,,,,,,,,192,,,,,,,1995/01/04,
(주)피엔풍년,024940,2018/12,,,,,,,,,,,,,,,,188,,,,,,,1995/01/04,
(주)피엔풍년,024940,2019/12,,,,,,,,,,,,,,,,185,,,,,,,1995/01/04,
(주)피엔풍년,024940,2020/12,503770,57693667,2311222,39546554,27997,140641,0,4470352,10000000,49131386,11731347,8292391,9201131,30945436,9584832,181,2524.39,11372.92,-112.64,0,0,2241.89,1995/01/04,
(주)피엘에이,082390,2011/12,3781413,14631987,1615531,9639481,1077476,28889,0,564032,21060939,16682943,1689939,6048718,133181,4127591,7043462,163,1633.96,7343.56,1048.59,0,0,654.85,2005/07/26,2016/07/26
(주)피엘에이,082390,2012/12,-2408182,9550113,15162627,24805895,335696,59429,0,-2715201,31499862,33577435,412300,8294299,63432,2231937,8771540,160,15174.02,6802.65,276.27,0,0,480.01,2005/07/26,2016/07/26
(주)피엘에이,082390,2013/12,-2356176,10949095,-3173182,21536817,360496,28146,0,-1666566,34484162,32084918,4647,9694153,262882,1381143,10548101,159,-3173.18,7825.46,332.35,0,0,461.23,2005/07/26,2016/07/26
(주)피엘에이,082390,2014/12,-5150949,3733294,-15487272,14273372,399700,13718,0,-6061082,47031962,23735921,862885,8684697,66401,1400973,9462549,57,-14739.4,4998.42,385.98,0,0,322.77,2005/07/26,2016/07/26
(주)피엘에이,082390,2015/12,-4849976,1603991,-15585609,-245051,645195,18362,0,-3225963,61136201,14793713,90632,13932276,11870,2675114,15038764,71,-15582.34,3549.79,626.83,0,0,264.02,2005/07/26,2016/07/26
(주)피엠디아카데미,144740,2011/12,,,,,,,,,,,,,,,,,,,,,,,2013/07/01,2018/08/07
(주)피엠디아카데미,144740,2012/12,,,,,,,,,,,,,,,,,,,,,,,2013/07/01,2018/08/07
(주)피엠디아카데미,144740,2013/12,,,,,,,,,,,,,,,,156,,,,,,,2013/07/01,2018/08/07
(주)피엠디아카데미,144740,2014/12,,,,,,,,,,,,,,,,129,,,,,,,2013/07/01,2018/08/07
(주)피엠디아카데미,144740,2015/12,,,,,,,,,,,,,,,,117,,,,,,,2013/07/01,2018/08/07
(주)피엠디아카데미,144740,2016/12,,,,,,,,,,,,,,,,74,,,,,,,2013/07/01,2018/08/07
(주)피엠디아카데미,144740,2017/12,,,,,,,,,,,,,,,,32,,,,,,,2013/07/01,2018/08/07
(주)피엠에스,179440,2011/12,,,,,,,,,,,,,,,,,,,,,,,2014/02/28,2016/07/07
(주)피엠에스,179440,2012/12,,,,,,,,,,,,,,,,,,,,,,,2014/02/28,2016/07/07
(주)피엠에스,179440,2013/12,,,,,,,,,,,,,,,,44,,,,,,,2014/02/28,2016/07/07
(주)피엠에스,179440,2014/12,,,,,,,,,,,,,,,,37,,,,,,,2014/02/28,2016/07/07
(주)피엠에스,179440,2015/12,,,,,,,,,,,,,,,,35,,,,,,,2014/02/28,2016/07/07
(주)피제이메탈,128660,2011/12,,,,,,,,,,,,,,,,82,,,,,,,2010/12/13,
(주)피제이메탈,128660,2012/12,,,,,,,,,,,,,,,,82,,,,,,,2010/12/13,
(주)피제이메탈,128660,2013/12,,,,,,,,,,,,,,,,83,,,,,,,2010/12/13,
(주)피제이메탈,128660,2014/12,,,,,,,,,,,,,,,,75,,,,,,,2010/12/13,
(주)피제이메탈,128660,2015/12,,,,,,,,,,,,,,,,77,,,,,,,2010/12/13,
(주)피제이메탈,128660,2016/12,,,,,,,,,,,,,,,,80,,,,,,,2010/12/13,
(주)피제이메탈,128660,2017/12,,,,,,,,,,,,,,,,77,,,,,,,2010/12/13,
(주)피제이메탈,128660,2018/12,,,,,,,,,,,,,,,,77,,,,,,,2010/12/13,
(주)피제이메탈,128660,2019/12,,,,,,,,,,,,,,,,81,,,,,,,2010/12/13,
(주)피제이메탈,128660,2020/12,,,,,,,,,,,,,,,,78,,,,,,,2010/12/13,
(주)피제이전자,006140,2011/12,,,,,,,,,,,,,,,,361,,,,,,,1993/12/07,
(주)피제이전자,006140,2012/12,,,,,,,,,,,,,,,,380,,,,,,,1993/12/07,
(주)피제이전자,006140,2013/12,,,,,,,,,,,,,,,,281,,,,,,,1993/12/07,
(주)피제이전자,006140,2014/12,,,,,,,,,,,,,,,,289,,,,,,,1993/12/07,
(주)피제이전자,006140,2015/12,,,,,,,,,,,,,,,,287,,,,,,,1993/12/07,
(주)피제이전자,006140,2016/12,,,,,,,,,,,,,,,,265,,,,,,,1993/12/07,
(주)피제이전자,006140,2017/12,,,,,,,,,,,,,,,,252,,,,,,,1993/12/07,
(주)피제이전자,006140,2018/12,,,,,,,,,,,,,,,,249,,,,,,,1993/12/07,
(주)피제이전자,006140,2019/12,,,,,,,,,,,,,,,,241,,,,,,,1993/12/07,
(주)피제이전자,006140,2020/12,,,,,,,,,,,,,,,,236,,,,,,,1993/12/07,
(주)피코그램,376180,2011/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2012/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2013/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2014/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2015/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2016/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2017/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2018/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2019/12,,,,,,,,,,,,,,,,,,,,,,,2021/11/03,
(주)피코그램,376180,2020/12,2975989,24272734,1957397,11679266,617383,13564,0,3761225,2100000,37629772,2929104,6524116,2226608,9089338,25950505,,2387.4,4262.53,603.82,0,0,1220.95,2021/11/03,
(주)피플바이오,304840,2014/12,,,,,,,,,,,,,,,,,,,,,,,2020/10/19,
(주)피플바이오,304840,2015/12,,,,,,,,,,,,,,,,,,,,,,,2020/10/19,
(주)피플바이오,304840,2018/12,,,,,,,,,,,,,,,,,,,,,,,2020/10/19,
(주)피플바이오,304840,2019/12,,,,,,,,,,,,,,,,,,,,,,,2020/10/19,
(주)피플바이오,304840,2020/12,,,,,,,,,,,,,,,,23,,,,,,,2020/10/19,
(주)피피아이,062970,2011/12,,,,,,,,,,,,,,,,,,,,,,,2019/12/26,
(주)피피아이,062970,2012/12,,,,,,,,,,,,,,,,,,,,,,,2019/12/26,
(주)피피아이,062970,2013/12,,,,,,,,,,,,,,,,,,,,,,,2019/12/26,
(주)피피아이,062970,2014/12,,,,,,,,,,,,,,,,,,,,,,,2019/12/26,
(주)피피아이,062970,2015/12,,,,,,,,,,,,,,,,,,,,,,,2019/12/26,
(주)피피아이,062970,2016/12,,,,,,,,,,,,,,,,,,,,,,,2019/12/26,
(주)피피아이,062970,2017/12,,,,,,,,,,,,,,,,,,,,,,,2019/12/26,
(주)피피아이,062970,2018/12,,,,,,,,,,,,,,,,,,,,,,,2019/12/26,
(주)피피아이,062970,2019/12,,,,,,,,,,,,,,,,199,,,,,,,2019/12/26,
(주)피피아이,062970,2020/12,,,,,,,,,,,,,,,,148,,,,,,,2019/12/26,
(주)픽셀플러스,087600,2011/12,,,,,,,,,,,,,,,,,,,,,,,2015/06/12,
(주)픽셀플러스,087600,2012/12,30934024,97993134,32629444,45916436,30677,530154,0,29633800,7766558,55005666,10527537,9032769,8080015,49723988,9089230,,30534.23,5209.19,-499.48,0,0,561.82,2015/06/12,
(주)픽셀플러스,087600,2013/12,46419383,149409029,37925145,83800555,0,1288799,0,46350230,7766558,102511255,19918760,17992232,9746471,95800552,18710700,,47955.83,6092.73,-1288.8,0,0,833.25,2015/06/12,
(주)픽셀플러스,087600,2014/12,21792538,123936525,19958176,101087899,0,1880315,0,12272606,7766558,111640702,22214558,10490802,12345625,101464237,10552802,,23724.99,7507.68,-1880.32,602.55,0,1134.52,2015/06/12,
(주)픽셀플러스,087600,2015/12,9277432,106214922,11390724,119975756,0,1859937,0,5954999,8166558,126027042,14176666,5943136,15626040,113845727,6051286,125,11510.07,9402.95,-1859.94,747.83,0,2383.03,2015/06/12,
(주)픽셀플러스,087600,2016/12,,,,,,,,,,,,,,,,131,,,,,,,2015/06/12,
(주)픽셀플러스,087600,2017/12,,,,,,,,,,,,,,,,129,,,,,,,2015/06/12,
(주)픽셀플러스,087600,2018/12,,,,,,,,,,,,,,,,130,,,,,,,2015/06/12,
(주)픽셀플러스,087600,2019/12,,,,,,,,,,,,,,,,112,,,,,,,2015/06/12,
(주)픽셀플러스,087600,2020/12,,,,,,,,,,,,,,,,99,,,,,,,2015/06/12,
(주)필옵틱스,161580,2012/12,6199321,39961604,5905123,12736690,295236,29274,0,470943,4573200,34538768,1801188,21443269,455038,19866883,21802077,,,,,,,,2017/06/01,
(주)필옵틱스,161580,2013/12,19842505,109128892,17110279,30406501,214754,259412,0,22546983,4573200,54714067,10927017,23588162,1290123,25841943,24307566,,19458.69,12813.23,-44.66,279.98,68.26,1263.49,2017/06/01,
(주)필옵틱스,161580,2014/12,-11559005,29443094,-9604701,21914336,538397,234738,0,-11383463,4573200,52084896,7358403,29505252,1797532,20537044,30170560,,-11463.97,12194.42,303.66,0,129.84,2388.97,2017/06/01,
(주)필옵틱스,161580,2015/12,-8229692,60774759,-6804253,15562656,755070,71897,0,-802903,4573200,46944391,5875520,30627922,1737035,11975252,31381734,,-8225.23,10109.26,683.17,0,314.79,2606.6,2017/06/01,
(주)필옵틱스,161580,2016/12,15612996,182780382,15340481,31364908,890722,76316,0,14502326,4615200,115806335,18623950,70043000,4343051,74909838,84441427,,15453.63,14741.09,814.41,0,0,2705.85,2017/06/01,
(주)필옵틱스,161580,2017/12,22949062,285363858,17453096,97121364,990622,187448,0,19188839,5818200,156552360,42751332,44822317,5962021,68539667,59430996,403,19821.68,24947.81,803.17,1179.38,0,4046.17,2017/06/01,
(주)필옵틱스,161580,2018/12,-27820787,55515163,-27466777,66011795,1354160,252430,0,-48260069,17272398,189034617,15501627,90704740,68723217,90965994,123022822,450,-27838.86,20821.48,1028.8,627,0,5291.25,2017/06/01,
(주)필옵틱스,161580,2019/12,-14922777,140395327,-16001294,58248757,1734133,358633,462,-8373189,18353188,191044738,7665844,117919094,57926591,83049320,132795981,413,-16070.59,23312.16,1375.04,0,0,5603.39,2017/06/01,
(주)필옵틱스,161580,2020/12,1794119,188890117,4296239,93830544,1819004,74774,0,41507583,20898983,318079390,80035675,187537258,64031767,183149253,224248847,325,1785.57,19915.87,1744.23,0,0,5766.22,2017/06/01,
(주)핌스,347770,2019/12,6517823,37783376,5544089,14889001,31866,4635,0,5049808,1914104,27884170,6225854,11725576,1237733,20514096,12995170,,,,,,,,2020/09/18,
(주)핌스,347770,2020/12,4105977,40510331,4917411,49289452,175518,41893,0,7082609,7264943,67382986,17141390,7325432,1775321,37677217,18093534,114,3673.46,8425.13,133.63,147,0,2512.2,2020/09/18,
(주)핑거,163730,2015/12,,,,,,,,,,,,,,,,,,,,,,,2021/01/29,
(주)핑거,163730,2016/12,,,,,,,,,,,,,,,,,,,,,,,2021/01/29,
(주)핑거,163730,2017/12,,,,,,,,,,,,,,,,,,,,,,,2021/01/29,
(주)핑거,163730,2018/12,,,,,,,,,,,,,,,,,,,,,,,2021/01/29,
(주)핑거,163730,2019/12,4684971,60014952,3173898,14690545,490274,104512,0,-2979540,7800014,54607225,8033044,30609086,0,43138826,39916680,,3774.93,13279.82,385.76,1230.04,0,587.02,2021/01/29,
(주)핑거,163730,2020/12,3294975,59751677,3480794,17554040,526498,206310,0,7938155,7800014,37507561,13028077,12825874,0,25295159,19953521,213,2619.36,15524.97,320.19,192.51,0,1222.02,2021/01/29,
(주)하나기술,299030,2017/12,,,,,,,,,,,,,,,,,,,,,,,2020/11/25,
(주)하나기술,299030,2018/12,,,,,,,,,,,,,,,,,,,,,,,2020/11/25,
(주)하나기술,299030,2019/12,5743366,59293517,4317006,16243290,329043,56406,0,11449443,2410533,101598991,13968829,47231898,15468512,43620675,85355700,,4498.91,7656.49,263.68,0,0,798.52,2020/11/25,
(주)하나기술,299030,2020/12,-4510555,88041750,-30481271,53498796,0,25053,0,-12048118,3762726,119465047,33799110,46932259,6839243,68141035,65966252,175,-32322.65,10517.5,-25.05,0,0,1489.48,2020/11/25,
(주)하나투어,039130,2011/12,24163233,267812824,21454353,131533878,130073,4092514,0,34692786,11616185,296348920,91205775,161792559,352481,237892938,164815042,1709,26989.3,86057.54,-3962.44,3977.18,1034.59,6566.15,2011/11/01,
(주)하나투어,039130,2012/12,39592577,307854268,37396165,179780107,241193,5312960,0,39175414,11616185,352420561,93015665,169562345,379840,281362666,172640453,1861,49935.78,99184.51,-5071.77,4390.71,1079.64,6427.33,2011/11/01,
(주)하나투어,039130,2013/12,40359407,352655319,36062740,192627122,194779,5256476,0,45892890,11616185,376496384,81852584,180812396,443042,278477075,183869262,2172,48849.61,112515.69,-5061.7,5934.81,1307.05,5215.15,2011/11/01,
(주)하나투어,039130,2014/12,40444440,385457930,35387288,187998767,271631,4344607,0,103654799,11616185,437391987,113930509,242969176,1020045,316439104,249393219,2235,46215.16,125409.34,-4072.98,10093.48,2103.28,7154.3,2011/11/01,
(주)하나투어,039130,2015/12,44749505,459425683,34161709,217287010,405423,3705661,0,34997600,11616185,504354080,146485490,275440816,9305415,340249727,287067070,2493,46946.1,140119.73,-3300.24,15994.66,2000.66,9227.58,2011/11/01,
(주)하나투어,039130,2016/12,20931953,595538710,7527451,212076348,625434,2331360,1250,27501781,11616185,520249642,156047480,286651931,24348212,345655947,308173294,2591,23945.89,160272.95,-1707.18,46244.93,5441.2,17493.72,2011/11/01,
(주)하나투어,039130,2017/12,40830361,682307266,12714207,241466264,728089,2174087,1250,66241493,11616185,604729719,228389932,343091167,14551264,430275510,363263455,2627,38023.28,178972.68,-1447.25,46825.01,3221.66,20517.19,2011/11/01,
(주)하나투어,039130,2018/12,24869121,828273952,10586798,239880206,1257994,3646527,1250,20215985,11616185,716121751,157699693,413589829,53074880,497711451,476241546,2736,22336.71,188066.63,-2389.78,55304.75,3271.93,22423.87,2011/11/01,
(주)하나투어,039130,2019/12,5936343,763194958,-11951852,217879448,10558280,3092399,1250,28641287,11616185,1007555858,110846773,407502163,33843943,408231963,789676410,2500,-5678.48,190733.17,7464.63,12071.39,4475.57,74152.95,2011/11/01,
(주)하나투어,039130,2020/12,-114866698,109571614,-218571040,125313991,8935581,1875972,247250,-132868025,13939185,703260915,101851025,173261822,2013920,208325756,577946924,2226,-189521.27,84483.69,6812.36,-1562.04,2607.4,61230.94,2011/11/01,
(주)하림,136480,2011/12,,,,,,,,,,,,,,,,1780,,,,,,,2011/05/02,
(주)하림,136480,2012/12,,,,,,,,,,,,,,,,1976,,,,,,,2011/05/02,
(주)하림,136480,2013/12,,,,,,,,,,,,,,,,2036,,,,,,,2011/05/02,
(주)하림,136480,2014/12,-1196902,754495292,-4950531,202534198,6766256,1210815,0,1865882,53945938,538934680,29366453,296021864,111086209,276683186,336400482,2020,-5762.87,72231.05,5555.44,0,0,20889.29,2011/05/02,
(주)하림,136480,2015/12,4988579,795196860,-3174858,191112225,6091046,2294237,0,8731272,53945938,583170132,49318762,351440776,127029922,317637909,392057906,2003,-2671.55,80709.08,3796.81,0,0,21830.95,2011/05/02,
(주)하림,136480,2016/12,20402360,826023185,19134377,209512524,4955883,986556,0,85472612,53945938,461068251,29780868,213827899,87745166,209241887,251555727,2056,24149.78,88164.77,3969.33,0,0,21387.9,2011/05/02,
(주)하림,136480,2017/12,18058272,867327538,22233819,309019125,4206464,606292,0,9459740,86945938,622289475,34456198,281771794,99106824,270052666,313270351,2145,27870.04,92687.21,3600.17,0,0,42067.15,2011/05/02,
(주)하림,136480,2018/12,1510920,828599248,-12074785,296476588,6751730,1548133,0,-13450476,86945938,824136723,41390747,435737687,124625838,380689469,527660135,2260,-16857.06,98118.41,5203.6,0,0,41147.65,2011/05/02,
(주)하림,136480,2019/12,-43423258,805855041,-39850732,254820052,13598331,2727262,0,-8270023,86945938,768027564,50876367,411230619,109531278,284733424,513207511,2326,-49558.36,111630.1,10871.07,0,0,53767.43,2011/05/02,
(주)하림,136480,2020/12,6110452,895465451,8127518,284862226,13084414,1029381,0,63084484,106209702,806508850,52643859,380983205,100981503,271457641,521646624,2334,5151.36,123861.01,12055.03,0,0,67233.14,2011/05/02,
(주)하림지주,003380,2011/12,205024039,3114481603,130818279,892624918,37696286,24312836,67655,264297752,4624884,2728764243,479759304,1481869251,295187869,1445729246,1836139325,,184678.46,0,13315.8,0,0,40132.78,2017/06/30,
(주)하림지주,003380,2012/12,89521743,3595305589,79079613,969156795,48422754,30507566,437861,-197357960,5022609,2963011537,465776822,1646684785,430870722,1575918069,1993854742,,132908.1,238428.81,17477.33,0,0,55902.63,2017/06/30,
(주)하림지주,003380,2013/12,132909860,3685533192,134599753,1115455616,42290868,31874618,67567,237438388,5022609,2770985724,228934976,1349505574,361146316,1306255748,1655530108,,190484.43,236367.03,10348.68,0,0,58528.63,2017/06/30,
(주)하림지주,003380,2014/12,230506992,3932367168,112478121,1231974688,32566172,25638218,59129,266362739,5022609,3480211709,528320969,1930791571,388705550,1913794482,2248237020,,170307.53,265028.83,6868.83,0,0,64932.71,2017/06/30,
(주)하림지주,003380,2015/12,351165151,5113079866,174364203,1904009879,81500739,32237555,544000,223084615,5088731,6886299749,793547905,2712104985,426381778,2537121627,4982289870,,241800.34,272175,48719.18,0,0,150449,2017/06/30,
(주)하림지주,003380,2016/12,450742456,6196497585,371782742,2314440248,117587990,24672897,476000,498217991,50337000,7068058344,516537096,2769541619,447750946,1950912697,4753618096,,447498.87,327654,92439.09,0,0,228800,2017/06/30,
(주)하림지주,003380,2017/12,464597100,6934326039,333723097,3014748757,119612000,20214000,1273000,470646033,70718000,7033887851,462032181,2528074124,449372028,2045628324,4019139094,13,409523.77,342833,98125,0,0,271080,2017/06/30,
(주)하림지주,003380,2018/12,354948851,7357069318,194337800,3296777074,125501000,26577000,374000,167138872,93584198,8113419645,633424835,3309777624,601393598,2646338688,4816642570,43,229047.44,391461,98550,0,0,271158.12,2017/06/30,
(주)하림지주,003380,2019/12,306510649,7350259327,94582869,3449486215,149627000,34084000,515000,434100886,93584198,8615722154,565224526,3296304028,563593814,2527654526,5166235939,60,133832.62,537925,115028,0,0,332464,2017/06/30,
(주)하림지주,003380,2020/12,354033885,7723311404,173596939,3454653475,121096000,18262000,175000,670282130,92341820,9363676360,722888205,3764295417,524105424,2678817952,5909022885,63,225111.63,524643,102659,0,0,356808,2017/06/30,
(주)하림홀딩스,024660,2011/12,17452508,198288702,30819276,186365362,2133634,1069701,11000,12896052,40696058,296579824,6089638,78629868,9400371,55660255,110214463,5,37522.56,15281.16,1052.93,0,0,3458.49,1997/08/06,2018/07/16
(주)하림홀딩스,024660,2012/12,-2988702,202769615,-41442333,388766891,3909279,1009057,22000,-26845088,89157190,785862126,197333253,342879096,44050272,376529531,397095236,4,-45062.65,14423.92,2878.22,0,0,5235.48,1997/08/06,2018/07/16
(주)하림홀딩스,024660,2013/12,80577847,829016060,65946285,440191969,6995644,6256330,41860,81451401,89157190,836429374,143223858,352474643,39795874,370638629,396237405,6,86312.48,55357.85,697.45,0,0,20893.61,1997/08/06,2018/07/16
(주)하림홀딩스,024660,2014/12,105074314,843867837,65750903,489845484,5918356,6198838,36738,157184220,89157190,943767487,215751813,401674242,36790391,445661663,453922003,6,91896.91,60981.23,-317.22,0,0,21254.45,1997/08/06,2018/07/16
(주)하림홀딩스,024660,2015/12,120747932,896318922,90135600,541529430,4891132,5784312,36400,78581775,89157190,879785693,287005085,285756086,44983385,447661602,338256263,11,119272.86,65443.61,-929.58,0,0,23250.72,1997/08/06,2018/07/16
(주)하림홀딩스,024660,2016/12,112291585,998196046,61944339,600551847,9393689,3833969,33770,91215298,89157190,1254720807,135409341,372439004,58596136,324733596,654168960,15,99452.87,91040,5525.95,0,0,25737.41,1997/08/06,2018/07/16
(주)하림홀딩스,024660,2017/12,102255864,960087338,65623888,640159132,13824785,2950277,61636,77736993,89157190,1213219363,91549489,358830551,41561531,284643255,573060232,21,94132.08,87527.36,10812.87,0,0,32117.65,1997/08/06,2018/07/16
(주)하이딥,365590,2020/12,,,,,,,,,,,,,,,,,,,,,,,2020/12/21,
(주)하이로닉,149980,2011/12,,,,,,,,,,,,,,,,,,,,,,,2014/12/17,
(주)하이로닉,149980,2012/12,,,,,,,,,,,,,,,,,,,,,,,2014/12/17,
(주)하이로닉,149980,2013/12,,,,,,,,,,,,,,,,63,,,,,,,2014/12/17,
(주)하이로닉,149980,2014/12,,,,,,,,,,,,,,,,113,,,,,,,2014/12/17,
