회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),상장일,상장폐지일
(주)지니뮤직,043610,2017/12,,,,,,2000/07/20,
(주)지니뮤직,043610,2018/12,222002409,145424487,6889092,5937816,171232730,2000/07/20,
(주)지니뮤직,043610,2019/12,,,,,,2000/07/20,
(주)지니뮤직,043610,2020/12,,,,,,2000/07/20,
(주)지니틱스,303030,2018/12,,,,,,2018/08/30,
(주)지니틱스,303030,2019/12,,,,,,2018/08/30,
(주)지니틱스,303030,2020/12,,,,,,2018/08/30,
(주)지디,155960,2011/12,,,,,,2013/02/13,2018/10/12
(주)지디,155960,2012/12,,,,,,2013/02/13,2018/10/12
(주)지디,155960,2013/12,,,,,,2013/02/13,2018/10/12
(주)지디,155960,2014/12,160298571,127165863,1337754,1389759,73128856,2013/02/13,2018/10/12
(주)지디,155960,2015/12,138654703,106504351,-6848422,-19365596,48588138,2013/02/13,2018/10/12
(주)지디,155960,2016/12,124796201,92484283,-10794259,-14644093,32216062,2013/02/13,2018/10/12
(주)지디,155960,2017/12,101998543,69575335,-12587141,-24528542,12697986,2013/02/13,2018/10/12
(주)지란지교시큐리티,208350,2014/12,,,,,,2014/12/24,
(주)지란지교시큐리티,208350,2015/12,,,,,,2014/12/24,
(주)지란지교시큐리티,208350,2016/12,,,,,,2014/12/24,
(주)지란지교시큐리티,208350,2017/12,68111887,47748092,8383243,7765386,41763858,2014/12/24,
(주)지란지교시큐리티,208350,2018/12,88003510,72221739,2784804,3028202,53775248,2014/12/24,
(주)지란지교시큐리티,208350,2019/12,98467430,76278122,3428449,4508348,60829853,2014/12/24,
(주)지란지교시큐리티,208350,2020/12,105261168,75921912,-378411,-1697684,62605770,2014/12/24,
(주)지성이씨에스,138290,2011/12,,,,,,2015/11/30,2018/08/22
(주)지성이씨에스,138290,2012/12,,,,,,2015/11/30,2018/08/22
(주)지성이씨에스,138290,2013/12,,,,,,2015/11/30,2018/08/22
(주)지성이씨에스,138290,2014/12,,,,,,2015/11/30,2018/08/22
(주)지성이씨에스,138290,2015/12,,,,,,2015/11/30,2018/08/22
(주)지성이씨에스,138290,2016/12,,,,,,2015/11/30,2018/08/22
(주)지성이씨에스,138290,2017/12,,,,,,2015/11/30,2018/08/22
(주)지씨셀,144510,2014/12,,,,,,2016/06/23,
(주)지씨셀,144510,2015/12,,,,,,2016/06/23,
(주)지씨셀,144510,2016/12,,,,,,2016/06/23,
(주)지씨셀,144510,2017/12,,,,,,2016/06/23,
(주)지씨셀,144510,2018/12,,,,,,2016/06/23,
(주)지씨셀,144510,2019/12,68064636,47863159,-3254149,-2232943,57895110,2016/06/23,
(주)지씨셀,144510,2020/12,76362722,51825328,6432539,4094622,85562368,2016/06/23,
(주)지아이바이오,035450,2011/12,35040694,23458853,-2077337,-20871571,8194861,1999/11/11,2013/08/07
(주)지아이바이오,035450,2012/12,28870693,20131673,-231704,-3560552,19196676,1999/11/11,2013/08/07
(주)지아이텍,382480,2017/12,,,,,,2021/10/21,
(주)지아이텍,382480,2018/12,,,,,,2021/10/21,
(주)지아이텍,382480,2019/12,,,,,,2021/10/21,
(주)지아이텍,382480,2020/12,,,,,,2021/10/21,
(주)지앤비에스엔지니어링,382800,2012/12,,,,,,2021/10/29,
(주)지앤비에스엔지니어링,382800,2013/12,,,,,,2021/10/29,
(주)지앤비에스엔지니어링,382800,2014/12,,,,,,2021/10/29,
(주)지앤비에스엔지니어링,382800,2015/12,,,,,,2021/10/29,
(주)지앤비에스엔지니어링,382800,2016/12,,,,,,2021/10/29,
(주)지앤비에스엔지니어링,382800,2017/12,,,,,,2021/10/29,
(주)지앤비에스엔지니어링,382800,2018/12,,,,,,2021/10/29,
(주)지앤비에스엔지니어링,382800,2019/12,,,,,,2021/10/29,
(주)지앤비에스엔지니어링,382800,2020/12,,,,,,2021/10/29,
(주)지앤에스티,036920,2011/12,12762348,4969162,-3455601,-4282439,13192057,1999/12/21,2013/05/07
(주)지앤에스티,036920,2012/12,,,,,,1999/12/21,2013/05/07
(주)지어소프트,051160,2011/12,39302260,18616665,-10783362,-12606592,49990510,2002/05/28,
(주)지어소프트,051160,2012/12,30173046,18500702,-2899429,21176,39669974,2002/05/28,
(주)지어소프트,051160,2013/12,32210700,15688342,-5967403,-5457455,37186808,2002/05/28,
(주)지어소프트,051160,2014/12,27814881,13314002,-697967,-2388127,36164531,2002/05/28,
(주)지어소프트,051160,2015/12,26339511,13014365,-571032,-2298968,38226876,2002/05/28,
(주)지어소프트,051160,2016/12,28645178,7541649,-1484348,-7192634,79594133,2002/05/28,
(주)지어소프트,051160,2017/12,26928765,7502709,896859,-1397115,100467714,2002/05/28,
(주)지어소프트,051160,2018/12,28388611,9253594,1172741,973501,131555043,2002/05/28,
(주)지어소프트,051160,2019/12,43117466,9500184,-129606,-1480873,159566747,2002/05/28,
(주)지어소프트,051160,2020/12,107005218,22836681,9994033,9724194,258889800,2002/05/28,
(주)지에스,078930,2011/12,10424837000,6789286000,930384000,810143000,8493431000,2004/08/05,
(주)지에스,078930,2012/12,12712426000,7172982000,684269000,572919000,9837819000,2004/08/05,
(주)지에스,078930,2013/12,12636266000,7424544000,552130000,435199000,9583193000,2004/08/05,
(주)지에스,078930,2014/12,15072770000,7217914000,-34328000,-320729000,10866131000,2004/08/05,
(주)지에스,078930,2015/12,19023008000,8097852000,1581778000,509319000,12301179000,2004/08/05,
(주)지에스,078930,2016/12,20341172000,8920274000,1754224000,923311000,13462426000,2004/08/05,
(주)지에스,078930,2017/12,22003689000,9662624000,2071234000,1091904000,16209942000,2004/08/05,
(주)지에스,078930,2018/12,22630978000,10524985000,2209837000,1030460000,17744385000,2004/08/05,
(주)지에스,078930,2019/12,24739276000,10999548000,2033142000,668945000,17786063000,2004/08/05,
(주)지에스,078930,2020/12,24476843000,10756545000,920569000,-187776000,15444214000,2004/08/05,
(주)지에스글로벌,001250,2011/12,1066064452,258175050,-3638960,-15461670,2896907396,1976/06/26,
(주)지에스글로벌,001250,2012/12,1144032690,272950352,30888725,23676828,3399535682,1976/06/26,
(주)지에스글로벌,001250,2013/12,700315672,256672650,13729896,19592910,2401224376,1976/06/26,
(주)지에스글로벌,001250,2014/12,856611062,251709381,23378618,6953735,2769988191,1976/06/26,
(주)지에스글로벌,001250,2015/12,800714753,202724945,28908532,-46728650,2262023464,1976/06/26,
(주)지에스글로벌,001250,2016/12,1326423033,354264952,36411795,16073112,2553790920,1976/06/26,
(주)지에스글로벌,001250,2017/12,1397854513,387668916,48023416,22495620,3387389006,1976/06/26,
(주)지에스글로벌,001250,2018/12,1336006542,403094936,56129900,21058576,4058527569,1976/06/26,
(주)지에스글로벌,001250,2019/12,1205244855,379923791,58277396,-16661330,3889400298,1976/06/26,
(주)지에스글로벌,001250,2020/12,956821701,299015825,32299929,-82139431,2815020979,1976/06/26,
(주)지에스리테일,007070,2011/12,2994028838,1434601891,102991320,93408350,3981607805,2011/12/23,
(주)지에스리테일,007070,2012/12,2913810618,1524450555,140474055,123458660,4499655629,2011/12/23,
(주)지에스리테일,007070,2013/12,2880089786,1614619471,155049771,119046348,4708561836,2011/12/23,
(주)지에스리테일,007070,2014/12,2920088717,1681545265,143310179,111280932,4962383688,2011/12/23,
(주)지에스리테일,007070,2015/12,4735505772,2159027283,225793504,166229574,6273142140,2011/12/23,
(주)지에스리테일,007070,2016/12,4721361657,2357524830,218058674,273539185,7402005718,2011/12/23,
(주)지에스리테일,007070,2017/12,5092274321,2393343968,165713644,115101857,8266567148,2011/12/23,
(주)지에스리테일,007070,2018/12,5098880173,2458348559,180259204,132335837,8691612313,2011/12/23,
(주)지에스리테일,007070,2019/12,7049658160,2567095525,238835956,143624028,9006928793,2011/12/23,
(주)지에스리테일,007070,2020/12,7177767176,2667178591,252567216,154521823,8862318939,2011/12/23,
(주)지에스이,053050,2011/12,,,,,,2001/10/11,
(주)지에스이,053050,2012/12,,,,,,2001/10/11,
(주)지에스이,053050,2013/12,,,,,,2001/10/11,
(주)지에스이,053050,2014/12,,,,,,2001/10/11,
(주)지에스이,053050,2015/12,,,,,,2001/10/11,
(주)지에스이,053050,2016/12,,,,,,2001/10/11,
(주)지에스이,053050,2017/12,,,,,,2001/10/11,
(주)지에스이,053050,2018/12,,,,,,2001/10/11,
(주)지에스이,053050,2019/12,,,,,,2001/10/11,
(주)지에스이,053050,2020/12,,,,,,2001/10/11,
(주)지엔씨에너지,119850,2011/12,53759025,19841703,4889591,2549297,59250638,2013/10/02,
(주)지엔씨에너지,119850,2012/12,61778865,22532627,4111460,3700053,60453010,2013/10/02,
(주)지엔씨에너지,119850,2013/12,65268669,40150796,5844974,4370736,68530176,2013/10/02,
(주)지엔씨에너지,119850,2014/12,,,,,,2013/10/02,
(주)지엔씨에너지,119850,2015/12,,,,,,2013/10/02,
(주)지엔씨에너지,119850,2016/12,,,,,,2013/10/02,
(주)지엔씨에너지,119850,2017/12,114247941,69758868,6699875,5829872,96667918,2013/10/02,
(주)지엔씨에너지,119850,2018/12,127220630,82882024,6521623,7429658,126053839,2013/10/02,
(주)지엔씨에너지,119850,2019/12,142435514,93027804,9064782,8129796,168346052,2013/10/02,
(주)지엔씨에너지,119850,2020/12,145954553,108338700,6831096,612890,161020776,2013/10/02,
(주)지엔코,065060,2011/12,127459878,86282336,15291451,6490269,123226245,2002/05/28,
(주)지엔코,065060,2012/12,147669180,95354213,12500587,4369516,130981132,2002/05/28,
(주)지엔코,065060,2013/12,204520490,134413443,8732236,1251178,131984780,2002/05/28,
(주)지엔코,065060,2014/12,208043121,126359627,3844993,-8980239,129496221,2002/05/28,
(주)지엔코,065060,2015/12,217321791,140266357,-20601,49772,123936747,2002/05/28,
(주)지엔코,065060,2016/12,236652625,178694271,1089119,-5866255,121811659,2002/05/28,
(주)지엔코,065060,2017/12,289551147,204725655,9951030,-13585804,143172561,2002/05/28,
(주)지엔코,065060,2018/12,278885406,168816428,-25291250,-45988003,146403712,2002/05/28,
(주)지엔코,065060,2019/12,248155717,147481839,-7597802,-21604307,155909866,2002/05/28,
(주)지엔코,065060,2020/12,243114303,145170473,-7302640,-16998224,128166471,2002/05/28,
(주)지오엘리먼트,311320,2012/12,,,,,,2021/11/11,
(주)지오엘리먼트,311320,2013/12,,,,,,2021/11/11,
(주)지오엘리먼트,311320,2014/12,,,,,,2021/11/11,
(주)지오엘리먼트,311320,2016/12,,,,,,2021/11/11,
(주)지오엘리먼트,311320,2017/12,,,,,,2021/11/11,
(주)지오엘리먼트,311320,2018/12,,,,,,2021/11/11,
(주)지오엘리먼트,311320,2019/12,,,,,,2021/11/11,
(주)지오엘리먼트,311320,2020/12,,,,,,2021/11/11,
(주)지투알,035000,2011/12,366689626,105297100,12807213,7540087,324079349,1999/08/11,
(주)지투알,035000,2012/12,363912590,113198587,15107915,12284957,335845836,1999/08/11,
(주)지투알,035000,2013/12,408525165,121654051,16133938,12425607,349083885,1999/08/11,
(주)지투알,035000,2014/12,398436358,125379060,12839343,9537454,385598133,1999/08/11,
(주)지투알,035000,2015/12,482838658,134923509,13807787,11602353,479291301,1999/08/11,
(주)지투알,035000,2016/12,507061896,146078677,19588688,14944295,407958969,1999/08/11,
(주)지투알,035000,2017/12,591065990,156906302,19713358,14082627,501300688,1999/08/11,
(주)지투알,035000,2018/12,632827969,130424062,25412263,15276268,538206688,1999/08/11,
(주)지투알,035000,2019/12,503688015,142912574,21891879,15258857,542087211,1999/08/11,
(주)지투알,035000,2020/12,530366843,145329056,25274131,9037545,375617023,1999/08/11,
(주)지티앤티,053870,2011/12,21429120,9024489,-2840332,-2811812,11598630,2001/12/13,2015/10/15
(주)지티앤티,053870,2012/12,26601978,6974253,-3126181,-3322257,15573926,2001/12/13,2015/10/15
(주)지티앤티,053870,2013/12,25347592,4988052,-1038233,-2029666,10326603,2001/12/13,2015/10/15
(주)지티앤티,053870,2014/12,14314135,2157464,-1504759,-4379210,7338806,2001/12/13,2015/10/15
(주)지티지웰니스,219750,2013/12,,,,,,2018/09/21,
(주)지티지웰니스,219750,2014/12,,,,,,2018/09/21,
(주)지티지웰니스,219750,2015/12,,,,,,2018/09/21,
(주)지티지웰니스,219750,2016/12,21924707,5693987,1817062,1347818,21335257,2018/09/21,
(주)지티지웰니스,219750,2017/12,25798576,12275480,2039741,2062646,24046059,2018/09/21,
(주)지티지웰니스,219750,2018/12,28965936,19677954,-3081136,-5902359,21507391,2018/09/21,
(주)지티지웰니스,219750,2019/12,40400462,14548398,-4589381,-5142121,30274164,2018/09/21,
(주)지티지웰니스,219750,2020/12,51027150,10259891,-9877515,-16830233,19978916,2018/09/21,
(주)진도,088790,2011/12,180096209,76845112,17582901,7337766,142695415,2006/03/28,
(주)진도,088790,2012/12,191274512,67796508,9889910,-5209893,160506351,2006/03/28,
(주)진도,088790,2013/12,183720537,68153639,6289729,208624,152597884,2006/03/28,
(주)진도,088790,2014/12,156519480,75748347,4923642,7621145,120942207,2006/03/28,
(주)진도,088790,2015/12,150834580,88966448,5154401,3261987,121729207,2006/03/28,
(주)진도,088790,2016/12,149339658,95572756,10936811,8308762,122963037,2006/03/28,
(주)진도,088790,2017/12,158369197,102511045,11458829,9499896,128260410,2006/03/28,
(주)진도,088790,2018/12,160710502,104714217,7314679,5597072,120088128,2006/03/28,
(주)진도,088790,2019/12,145086134,100084150,-2921233,-2731180,77872969,2006/03/28,
(주)진도,088790,2020/12,128453979,97089248,-1691198,-1810583,54469358,2006/03/28,
(주)진로발효,018120,2011/12,,,,,,1993/12/29,
(주)진로발효,018120,2012/12,,,,,,1993/12/29,
(주)진로발효,018120,2013/12,,,,,,1993/12/29,
(주)진로발효,018120,2014/12,,,,,,1993/12/29,
(주)진로발효,018120,2015/12,,,,,,1993/12/29,
(주)진로발효,018120,2016/12,101067728,84724058,21447014,18054564,86807974,1993/12/29,
(주)진로발효,018120,2017/12,107030438,91002194,19995014,15498942,88458680,1993/12/29,
(주)진로발효,018120,2018/12,115861699,101272009,16523349,14259870,86941312,1993/12/29,
(주)진로발효,018120,2019/12,91083610,79395896,16490054,14256666,88418165,1993/12/29,
(주)진로발효,018120,2020/12,92958148,80993444,15509658,11403030,101853716,1993/12/29,
(주)진매트릭스,109820,2011/12,22619582,15738566,-634410,-963626,9984407,2009/11/06,
(주)진매트릭스,109820,2012/12,20346417,13917982,-1170984,-2493527,8056984,2009/11/06,
(주)진매트릭스,109820,2013/12,19676768,12779519,-1417671,-1441755,7290677,2009/11/06,
(주)진매트릭스,109820,2014/12,17050445,11887953,-1321787,-1114114,6676387,2009/11/06,
(주)진매트릭스,109820,2015/12,20781912,10037169,-2161992,-2383691,5315268,2009/11/06,
(주)진매트릭스,109820,2016/12,19333902,13602029,-3980558,-4084844,5079868,2009/11/06,
(주)진매트릭스,109820,2017/12,17743477,11945129,-1762234,-1734513,5189163,2009/11/06,
(주)진매트릭스,109820,2018/12,31518643,11397197,-2806390,-3286742,4734901,2009/11/06,
(주)진매트릭스,109820,2019/12,,,,,,2009/11/06,
(주)진매트릭스,109820,2020/12,,,,,,2009/11/06,
(주)진바이오텍,086060,2011/12,46269250,19480268,1286377,310324,29055364,2006/04/28,
(주)진바이오텍,086060,2012/12,45775602,21273662,1276101,-115072,58904010,2006/04/28,
(주)진바이오텍,086060,2013/12,48350789,23098918,165048,-831772,55036860,2006/04/28,
(주)진바이오텍,086060,2014/12,47342870,23420288,1010943,146371,51589121,2006/04/28,
(주)진바이오텍,086060,2015/12,49210506,26626136,1066768,583715,52256321,2006/04/28,
(주)진바이오텍,086060,2016/12,59157362,36535511,3445108,2534636,55632112,2006/04/28,
(주)진바이오텍,086060,2017/12,59542775,38055555,2312141,1846735,55533770,2006/04/28,
(주)진바이오텍,086060,2018/12,72627064,45306492,6270669,2552524,62809113,2006/04/28,
(주)진바이오텍,086060,2019/12,67932582,43330615,841408,-27167,58244821,2006/04/28,
(주)진바이오텍,086060,2020/12,62085249,45042997,1658287,-3431527,59119190,2006/04/28,
(주)진성티이씨,036890,2011/12,314461593,52149260,21980472,15750695,201292433,2000/07/20,
(주)진성티이씨,036890,2012/12,222332290,65020180,10214261,4336896,178357185,2000/07/20,
(주)진성티이씨,036890,2013/12,162791361,61320726,8160924,2105279,168183288,2000/07/20,
(주)진성티이씨,036890,2014/12,168134853,71544664,15335887,9674216,186368849,2000/07/20,
(주)진성티이씨,036890,2015/12,169680682,86691027,14948906,12817774,177316918,2000/07/20,
(주)진성티이씨,036890,2016/12,169234374,99444824,11487847,9918527,177809619,2000/07/20,
(주)진성티이씨,036890,2017/12,192429371,102989804,18938632,10018452,244350833,2000/07/20,
(주)진성티이씨,036890,2018/12,249946510,120607080,27979168,21690773,354679313,2000/07/20,
(주)진성티이씨,036890,2019/12,275526028,139672730,29925877,22006287,355564462,2000/07/20,
(주)진성티이씨,036890,2020/12,280008700,149628794,23012554,15151972,311241364,2000/07/20,
(주)진시스템,363250,2020/12,,,,,,2021/05/26,
(주)진양홀딩스,100250,2011/12,516628401,357823686,19257809,16333703,266247236,2008/02/15,
(주)진양홀딩스,100250,2012/12,507752899,352874506,18177656,10611458,266151094,2008/02/15,
(주)진양홀딩스,100250,2013/12,528198182,367118981,22307254,24387711,266143987,2008/02/15,
(주)진양홀딩스,100250,2014/12,533931547,376855148,22574444,21532140,273558038,2008/02/15,
(주)진양홀딩스,100250,2015/12,536626201,368261929,23449357,5469265,260895997,2008/02/15,
(주)진양홀딩스,100250,2016/12,554262857,393773447,22405269,34773358,259705111,2008/02/15,
(주)진양홀딩스,100250,2017/12,552714840,400311568,15689468,17435960,265225266,2008/02/15,
(주)진양홀딩스,100250,2018/12,496161913,359086455,9302660,4644024,241827150,2008/02/15,
(주)진양홀딩스,100250,2019/12,513948279,372690770,12873509,22883349,225284561,2008/02/15,
(주)진양홀딩스,100250,2020/12,548008472,388741053,11580142,30322599,211539921,2008/02/15,
(주)진에어,272450,2011/12,,,,,,2017/12/08,
(주)진에어,272450,2012/12,,,,,,2017/12/08,
(주)진에어,272450,2013/12,,,,,,2017/12/08,
(주)진에어,272450,2014/12,,,,,,2017/12/08,
(주)진에어,272450,2015/12,,,,,,2017/12/08,
(주)진에어,272450,2016/12,,,,,,2017/12/08,
(주)진에어,272450,2017/12,,,,,,2017/12/08,
(주)진에어,272450,2018/12,519526006,266193647,62980928,44468970,1010677676,2017/12/08,
(주)진에어,272450,2019/12,,,,,,2017/12/08,
(주)진에어,272450,2020/12,,,,,,2017/12/08,
(주)차바이오텍,085660,2011/12,475019670,285459389,6046331,3615669,337756812,2005/12/27,
(주)차바이오텍,085660,2012/12,518469960,331414281,40429743,23912605,461140505,2005/12/27,
(주)차바이오텍,085660,2013/12,685465596,512344917,48023596,25855366,528119569,2005/12/27,
(주)차바이오텍,085660,2014/12,620884544,437454303,11662848,2852019,345344709,2005/12/27,
(주)차바이오텍,085660,2015/12,644831253,446563340,17644791,-12904658,393781632,2005/12/27,
(주)차바이오텍,085660,2016/12,768929187,378861183,39774018,27400468,449260920,2005/12/27,
