회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS),매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),자본(*)(IFRS),이자비용(IFRS),이자수익(IFRS),배당금수익(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),* 발행한 주식총수(*)(IFRS),자산(*)(IFRS),현금및현금성자산(*)(IFRS),유동부채(*)(IFRS),재고자산(*)(IFRS),유동자산(*)(IFRS),부채(*)(IFRS),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS),인건비(IFRS),금융비용(IFRS),임차료(IFRS),세금과공과(IFRS),감가상각비(IFRS),상장일,상장폐지일
무림페이퍼(주),009200,2018/12,2378110,482776100,-7342547,312006281,18152567,644134,0,-12515017,41609310,916347907,55542477,342358232,114382783,0,604341626,469,-9362.57,36303.92,10126.57,0,0,19400.66,1990/06/09,
무림페이퍼(주),009200,2019/12,10821950,495818141,-1767505,306924937,18991965,1020253,0,30456674,41609310,863356940,49427314,241258268,79437534,0,556432003,475,-3092.9,38907.81,5749.94,0,0,18487.34,1990/06/09,
무림페이퍼(주),009200,2020/12,8308082,404975197,3144587,309560207,15567533,512206,0,67292025,41609310,858105935,86898528,239551895,72604204,0,548545729,476,3541.89,40085.11,5881.09,0,0,17090.56,1990/06/09,
무림피앤피(주),009580,2011/12,33350421,462978485,11164310,544410549,13595495,1108504,0,-143066452,62368324,1213818971,49010471,323450260,116382863,0,669408423,594,14404.38,33655.4,12486.99,0,0,30639.5,1989/06/20,
무림피앤피(주),009580,2012/12,33010949,596440374,28090607,553726075,20679907,799107,0,22066133,62368324,1229315684,38484012,374675925,145668171,0,675589609,614,35913.55,39700.21,19880.8,0,0,44577.92,1989/06/20,
무림피앤피(주),009580,2013/12,51740513,642800010,29304654,568313709,17716317,1118641,0,69502938,62368324,1222252245,41746660,342890218,147945225,0,653938536,654,37701.74,42140.96,15979.68,0,0,48470.02,1989/06/20,
무림피앤피(주),009580,2014/12,14835436,635669851,-6402341,545018770,15054090,776803,0,100487165,62368324,1146703194,52064449,261386619,125181742,0,601684424,668,-1121.57,43878.16,13827.29,0,0,52803.06,1989/06/20,
무림피앤피(주),009580,2015/12,39974080,625545844,13845749,546102773,13384583,496345,0,58493397,62368324,1160060842,55882491,384209294,141244746,0,613958069,656,18468.4,44360.33,12576.24,0,0,51783.02,1989/06/20,
무림피앤피(주),009580,2016/12,14459804,596777573,-704597,529681422,12537106,525200,0,88940319,62368324,1088800020,47682506,340649523,114917745,0,559118598,621,-550.84,45144.19,11711.91,0,0,51120.2,1989/06/20,
무림피앤피(주),009580,2017/12,45387154,605728871,35789614,559608755,11597109,620418,0,105418622,62368324,1096148181,74664751,305864334,106581710,0,536539426,642,47894.95,47614.23,10976.69,0,0,48880.97,1989/06/20,
무림피앤피(주),009580,2018/12,103009768,649529027,68346459,614946107,11154632,1020706,0,102658986,62368324,1170634659,57636153,314682396,117192563,0,555688552,664,91698.01,62774.98,9758.69,0,0,49340.92,1989/06/20,
무림피앤피(주),009580,2019/12,42874015,591689335,4727787,604862937,10702719,634056,0,84414240,62368324,1120943509,49824524,236528802,124663361,0,516080572,674,15304.85,59119.92,7380.58,0,0,50095.91,1989/06/20,
무림피앤피(주),009580,2020/12,-9584590,484811979,-16261663,578114168,9687852,645199,0,56509820,62368324,1145663479,103755954,232386245,94704402,0,567549311,674,-20805.59,53718.94,6354.57,0,0,45679.26,1989/06/20,
문배철강(주),008420,2011/12,3027388,141816273,3355523,81452208,1562703,53860,460760,-3894162,20503505,129650251,1976665,43410119,24127470,0,48198043,71,4307.06,4571.52,1048.08,238.94,0,411.98,1994/11/05,
문배철강(주),008420,2012/12,1434520,157456390,2558234,81434232,1608345,37597,433465,8957842,20503505,125759332,252579,39597310,12929430,0,44325100,73,2793.08,4527.7,1137.28,255.16,0,382.66,1994/11/05,
문배철강(주),008420,2013/12,3102007,147635502,4680398,83865846,978267,42703,358328,4053860,20503505,119792029,680082,29984420,14144816,0,35926183,75,5764.26,5240,577.24,259.67,0,412.01,1994/11/05,
문배철강(주),008420,2014/12,3012230,132335203,2731667,83515443,497871,33470,262328,11641553,20503505,112624423,1306024,23077115,10704898,0,29108980,75,3977.5,5135.87,202.07,259.51,0,408.96,1994/11/05,
문배철강(주),008420,2015/12,1067442,115219459,5733619,84527473,243679,82452,173746,5893003,20503505,104199406,4979052,16924801,8660844,0,19671932,77,7064.82,5001.17,-12.52,262.09,0,421.4,1994/11/05,
문배철강(주),008420,2016/12,5447715,129929058,7414028,91503252,170542,119802,41250,8533310,20503505,116458628,14394998,21284913,10149083,0,24955376,68,9398.82,5246.32,9.49,270.04,0,437.29,1994/11/05,
문배철강(주),008420,2017/12,6475063,156033585,10130824,101771371,581459,163311,40000,-2725699,20503505,157705853,964596,26194049,14226924,0,55934482,66,11329.91,5080.57,378.15,219.65,0,514.36,1994/11/05,
문배철강(주),008420,2018/12,3283910,159405950,4979163,110007242,961471,219269,21250,9957821,20503505,151748565,2320739,16349597,10097475,0,41741324,61,6718.93,4735.08,720.95,84.29,0,629.64,1994/11/05,
문배철강(주),008420,2019/12,2600636,162552515,2371990,111343176,1256304,604735,27500,4420172,20503505,195251306,28430698,56681936,11272442,0,83908130,64,2966.64,4753.76,624.07,0,0,713.61,1994/11/05,
문배철강(주),008420,2020/12,2798587,152678067,8612102,119084457,1468819,697183,322869,2787129,20503505,187690632,2941256,40324531,10512096,0,68606174,65,10228.14,4840.8,448.77,0,0,694.55,1994/11/05,
미디어젠(주),279600,2015/12,,,,,,,,,,,,,,,,,,,,,,,2019/11/05,
미디어젠(주),279600,2016/12,,,,,,,,,,,,,,,,,,,,,,,2019/11/05,
미디어젠(주),279600,2017/12,,,,,,,,,,,,,,,,107,,,,,,,2019/11/05,
미디어젠(주),279600,2018/12,-306952,13021383,-532686,8737783,11996,109691,0,664097,3680381,15187707,1859235,2070286,19885,0,6449923,125,-532.69,6511.42,-97.7,101.59,275.99,224.63,2019/11/05,
미디어젠(주),279600,2019/12,-454066,13908713,-549926,18047304,22368,116079,0,-729941,4638281,30458965,3658121,3950452,0,0,12411661,140,-549.93,7395.79,-93.71,156.25,333.36,271.59,2019/11/05,
미디어젠(주),279600,2020/12,-212500,11880240,-357659,17368328,136783,159922,0,362290,4638281,31750278,2768048,3252751,0,0,14381951,212,-357.66,8178.04,-23.14,99.8,409.12,604.82,2019/11/05,
미래나노텍(주),095500,2011/12,14827750,257482343,10358853,175822693,3491185,1792079,0,30734074,24189533,271055154,59636872,75522183,20081202,0,95232461,545,14357.24,20853.69,1699.11,0,0,11786.45,2007/10/01,
미래나노텍(주),095500,2012/12,35182251,302629600,20229199,194185073,2802513,1888945,32441,34476026,23289533,317193709,53967792,114624750,26811245,0,123008636,905,25582.85,27774.83,881.13,0,0,13668.3,2007/10/01,
미래나노텍(주),095500,2013/12,2018523,250584591,1655918,184264393,3805550,3564066,177189,15039900,23289533,321952176,82207618,98523471,22331474,0,137687783,735,3218.42,28045.65,64.3,0,0,13187.66,2007/10/01,
미래나노텍(주),095500,2014/12,-29098216,201804400,-42559177,141388214,3708400,2457626,131760,12505959,23289533,264683540,68212847,97568842,16819660,0,123295326,537,-50173.7,26887.04,1119.01,0,0,14907.18,2007/10/01,
미래나노텍(주),095500,2015/12,5359378,206780765,5339291,145380759,2994580,1278043,147363,25092975,23289533,242220840,38065869,76706248,11872878,0,96840081,365,3041.16,20947.26,1569.17,0,0,13363.81,2007/10/01,
미래나노텍(주),095500,2016/12,11948704,203833950,3622823,148394634,2476337,594558,1294882,30100534,23289533,249131328,47625309,89337606,13525003,0,100736693,326,5016.5,17984.09,586.9,0,0,11208.71,2007/10/01,
미래나노텍(주),095500,2017/12,3262388,165134109,2728426,150919483,2212612,494301,739504,7116554,23289533,243228958,39062259,81706268,15678669,0,92309475,287,974.38,18410.64,978.81,0,0,10931.88,2007/10/01,
미래나노텍(주),095500,2018/12,4444496,180343067,8707447,152884944,2214845,429035,5143406,9305614,23289533,269690703,43042719,90048300,18422879,0,116805758,335,10765.99,19771.97,-3357.6,0,0,9783.79,2007/10/01,
미래나노텍(주),095500,2019/12,210360,188761971,-1032390,161315598,2142673,518528,608551,-2966283,23289533,278582759,31266801,98398539,23831017,0,117267161,358,-897.24,20549.45,1015.59,0,0,7916.44,2007/10/01,
미래나노텍(주),095500,2020/12,7564171,266914580,6220632,174349816,1906592,221451,6075877,-8773355,25658316,291997289,27431455,115608906,44370838,0,117647472,382,7691.43,22905.47,-4390.74,0,0,7087.79,2007/10/01,
미래산업(주),025560,2011/12,-15294476,73769043,-18695836,50217476,3630329,228969,0,-1179885,239035550,125601400,1973692,66449256,18563598,0,75383923,230,-18695.84,10837.57,3401.36,0,0,3382.08,1996/11/22,
미래산업(주),025560,2012/12,-13785372,33767221,-28755586,37375416,3556257,46412,0,1739526,301094437,95540495,1964444,46710443,10131670,0,58165078,123,-28755.59,6691.59,3509.85,0,0,2700.22,1996/11/22,
미래산업(주),025560,2013/12,-1412303,34789441,-7171721,30243288,2631060,29849,0,657947,301094437,75652197,1030160,37241698,9880811,0,45408909,122,-8352.34,4716.85,2601.21,0,0,2784.19,1996/11/22,
미래산업(주),025560,2014/12,-9041448,24104427,-13174441,37401694,1519207,23351,0,-6136088,445071989,64295849,254016,21276560,9244936,0,26894156,142,-13174.44,6495.53,1495.86,0,0,3345.97,1996/11/22,
미래산업(주),025560,2015/12,-2190079,26065228,3052015,48500710,857634,79408,0,-8202465,501016037,69871814,2520231,17214195,13094581,0,21371104,152,1178.93,5962.92,778.23,0,0,1760.18,1996/11/22,
미래산업(주),025560,2016/12,-8418504,22835070,-9287153,73579495,237634,92213,0,-8022294,630818400,84919498,13100279,6570232,12693647,0,11340003,179,-9287.15,9479.2,145.42,0,0,1394.89,1996/11/22,
미래산업(주),025560,2017/12,-9111676,34325424,-13402499,61351962,1120677,54878,0,-1971434,630818400,84848948,4496805,18747602,19572315,0,23496986,185,-13402.5,9427.47,1065.8,0,0,1652.43,1996/11/22,
미래산업(주),025560,2018/12,-12240145,33211399,-14377924,47232359,1426582,190235,0,-1657727,634818400,68007413,1661540,15885795,9986935,0,20775053,164,-14377.92,10721.74,1236.35,0,0,1830.34,1996/11/22,
미래산업(주),025560,2019/12,-4701636,28484409,-6314394,65772331,344873,190812,0,-2243682,843218400,74441922,30783850,4827258,9398428,0,8669591,114,-6314.39,8605.02,154.06,0,0,1102.93,1996/11/22,
미래산업(주),025560,2020/12,1709670,39425116,-6344640,63971706,716986,523317,2660,-829048,18662929,95416556,10129692,19127601,11204988,0,31444851,85,-6344.64,5253.77,191.01,0,0,1046.88,1996/11/22,
미리넷(주),056710,2011/12,-20318295,20378903,-91215330,-55658570,1356307,1702189,0,-15352889,55592019,43725461,2176891,99295498,2296326,0,99384031,36,-91215.33,3324.05,-345.88,0,0,708.16,2002/01/10,2012/04/13
미스터블루(주),207760,2014/12,,,,,,,,,,,,,,,,3,,,,,,,2014/12/12,
미스터블루(주),207760,2015/12,3684224,17091215,-6057868,21402657,89299,91650,21712,3491388,22660954,30026957,13874146,8560440,62177,0,8624300,39,-5566.1,1401.84,-24.06,86.8,472.17,165.34,2014/12/12,
미스터블루(주),207760,2016/12,4487641,23351070,3809412,26445397,98034,118812,9225,1925106,24160954,34038837,3287381,7524406,60781,0,7593440,98,4541.42,2721.52,-30,24.65,479.23,634.32,2014/12/12,
미스터블루(주),207760,2017/12,2429654,27377847,2263779,28386876,67660,59347,18868,2824928,24160954,36543288,4271112,7721832,58864,0,8156412,123,2550.09,4433.67,-10.56,196.11,527.5,971.23,2014/12/12,
미스터블루(주),207760,2018/12,2839522,26137017,2514768,31034823,84536,81749,25168,5179103,24505004,42399965,6548267,10965142,41297,0,11365142,78,2859.35,4586.32,-22.38,134.07,582.13,892.14,2014/12/12,
미스터블루(주),207760,2019/12,2966111,25917073,3107922,32711086,113969,135532,23718,4906214,24505004,44816390,8887444,11693359,20467,0,12105304,109,3441.83,4110.4,-45.28,21.69,309.46,530.63,2014/12/12,
미스터블루(주),207760,2020/12,4143828,28876425,3693873,34372763,94982,57998,23718,5557509,24746635,44071346,8231581,9298583,10603,0,9698583,88,4375.19,4073.42,13.27,13.39,342.36,548.01,2014/12/12,
미원상사(주),002840,2011/12,14726221,132396135,13015171,80261097,0,0,0,10122977,858473,124382606,897518,33055575,29493335,0,44121509,301,15163.98,16128.05,0,0,0,5777.11,1989/09/25,
미원상사(주),002840,2012/12,19522994,153041657,19386496,103244502,695928,102345,1579652,26240797,867113,155830789,1989779,27947845,32554612,0,52586287,325,21610.92,19493.37,-986.07,0,0,6820.63,1989/09/25,
미원상사(주),002840,2013/12,14448072,151511301,13720358,119518831,499106,94714,1152653,24924192,893473,171064433,4916867,21777386,33545215,0,51545602,349,15838.9,18084.75,-748.26,0,0,8675.17,1989/09/25,
미원상사(주),002840,2014/12,9673756,156514385,6054194,123512372,701205,132406,951644,14513289,902637,161860081,3156028,27538666,32469095,0,38347709,353,10249.82,19459.56,-382.85,0,0,10080.42,1989/09/25,
미원상사(주),002840,2015/12,10659472,152765665,9407441,134693316,165711,139964,1111733,20957187,897614,165620884,5873989,20078670,33212290,0,30927567,364,11892.36,22838.54,-1085.99,0,0,9823.81,1989/09/25,
미원상사(주),002840,2016/12,10283852,166036055,31205743,170501474,17169,161226,2389262,18041106,881006,208814456,17580246,19988118,32928805,0,38312982,391,39234.27,25043.74,-2533.32,0,0,9929.61,1989/09/25,
미원상사(주),002840,2017/12,9453454,174705015,25390729,164104439,6632,177971,2610052,12738273,792938,202286503,2652426,21239598,37680198,0,38182065,430,28436.11,24338.24,-2781.39,0,0,10130.96,1989/09/25,
미원상사(주),002840,2018/12,19526023,210677689,20495625,180700296,4728,178670,1856304,27398755,774940,224734854,22924520,29281346,45029835,0,44034558,495,24413.66,31633.74,-2030.25,0,0,11010.14,1989/09/25,
미원상사(주),002840,2019/12,31950038,237623261,32594227,210805423,42668,218950,2965353,19358972,5088000,259823451,8749377,32162857,59881144,0,49018029,542,40039.48,36303.78,-3141.63,0,0,13050.5,1989/09/25,
미원상사(주),002840,2020/12,42383697,282330179,55621017,257453395,114119,166228,5159009,55010043,4970000,313374970,21643218,32646108,60790551,0,55921575,568,67420.92,39171.7,-5211.12,0,0,18280.99,1989/09/25,
미원스페셜티케미칼(주),268280,2017/12,21813536,208335668,17196935,185257210,14403,121772,0,32966098,5179111,220199886,16500044,27959555,52476641,0,34942676,375,,,,,,,2017/05/22,
미원스페셜티케미칼(주),268280,2018/12,40031024,360434685,35974080,220342145,102913,319342,0,21541804,5221276,276673706,8562201,35109750,70962868,0,56331562,411,44675.64,31121.15,-216.43,0,0,14251.45,2017/05/22,
미원스페셜티케미칼(주),268280,2019/12,46612853,377850724,39590154,249378923,221587,586490,0,68708132,5267891,311725639,47586963,40209809,71616653,0,62346716,418,49254.31,38401.75,-364.9,0,0,15852.84,2017/05/22,
미원스페셜티케미칼(주),268280,2020/12,49398122,371989561,34863835,262255488,172577,420279,0,70932046,5100000,324588628,76593932,43603841,63718625,0,62333141,427,45993.09,33967.35,-247.7,0,0,16503.64,2017/05/22,
미원홀딩스(주),107590,2011/12,21736545,204395095,17022929,91197420,0,0,0,12808978,710350,117655091,5616241,22606669,32387620,0,26457672,206,21628.91,11247.07,0,0,0,4474.62,2009/03/02,
미원홀딩스(주),107590,2012/12,34527692,234564135,27410139,119693427,74986,172686,0,21840670,716350,146977503,4153287,22915356,40511778,0,27284075,232,33675.27,14892.8,-97.7,0,0,5126.89,2009/03/02,
미원홀딩스(주),107590,2013/12,35234573,255558769,28482099,149626886,30298,248622,0,27013826,720473,178645698,12215675,23877975,47464333,0,29018812,275,35455.37,18134.31,-218.32,0,0,7968.07,2009/03/02,
미원홀딩스(주),107590,2014/12,30194270,266942325,23965185,169167418,31029,310161,0,24130735,724489,197500917,15008399,21956629,54102418,0,28333499,292,30616.4,18761,-279.13,0,0,9723.05,2009/03/02,
미원홀딩스(주),107590,2015/12,34057234,256013856,28927108,187504430,36875,429299,0,37810782,729367,217475248,18072881,23372371,51600125,0,29970819,309,36499.56,21556.05,-392.42,0,0,9448.7,2009/03/02,
미원홀딩스(주),107590,2016/12,37386591,271602052,32674500,209746034,4870,475366,0,53857315,704641,245423890,40884678,29130439,45148590,0,35677856,320,39543.11,24803.36,-470.5,0,0,9912.54,2009/03/02,
미원홀딩스(주),107590,2017/12,-709620,981522,5688785,108634341,6250,264109,444,-10579860,2331774,122384142,5113081,5183547,0,0,13749800,11,2293.42,762.85,-258.3,0,0,4037.97,2009/03/02,
미원홀딩스(주),107590,2018/12,1774995,4029185,9145180,117546779,139485,77710,888,3828949,2331774,150549656,1136464,259368,0,0,33002878,10,11494.74,1032.48,60.89,0,0,504.58,2009/03/02,
미원홀딩스(주),107590,2019/12,33925,2198283,11195483,127671528,676392,16233,0,3571047,2331774,177192717,583955,2586398,0,0,49521189,11,12932.6,1002.26,660.16,0,0,499.26,2009/03/02,
미원홀딩스(주),107590,2020/12,14670836,23712312,22320081,148321797,1030468,10542,0,14819540,2320000,206704357,4248379,3980251,789137,0,58382560,15,24294.28,1245.46,1019.93,0,0,699.78,2009/03/02,
미원화학(주),134380,2011/12,12009880,121172921,9702941,45972470,0,0,0,12462010,2303185,73108213,1678433,22934958,8924603,0,27135743,110,,,,,,,2011/02/15,
미원화학(주),134380,2012/12,8864944,121285087,7750840,51524599,375254,30940,129211,7797308,2316835,73859719,3153684,18385269,10634830,0,22335120,115,9868.91,6898.63,215.1,0,0,3510.35,2011/02/15,
미원화학(주),134380,2013/12,13115861,144246654,10490230,61411170,114201,44083,139487,14220283,2332285,82110790,7918990,16224702,13086262,0,20699620,131,13139.53,8465.5,-69.37,0,0,3804.83,2011/02/15,
미원화학(주),134380,2014/12,10770266,151806783,8927018,69753182,18666,59582,141966,12593846,2347435,90882280,10953369,15983542,12154037,0,21129098,154,11363.35,9682.62,-182.88,0,0,3933.94,2011/02/15,
미원화학(주),134380,2015/12,13674012,145730165,11764307,82816494,0,196260,151496,14739727,2343360,96403994,15969746,7783673,9491952,0,13587500,153,14769.6,11067.11,-347.76,0,0,4095.7,2011/02/15,
미원화학(주),134380,2016/12,16025923,139901001,13734689,88359685,0,265169,125319,12586246,2217952,98229529,13130212,4372103,10220115,0,9869844,162,17609.67,12445.21,-390.49,0,0,4842.77,2011/02/15,
미원화학(주),134380,2017/12,13565024,151063207,13579197,83328982,0,196921,128950,14443956,2185180,95655842,7250740,7182150,11765351,0,12326859,173,17122.69,11879.19,-325.87,0,0,4785.13,2011/02/15,
미원화학(주),134380,2018/12,8644808,146485072,7370473,89841363,0,164361,98731,13298375,2189904,97808459,10067160,1978028,7639076,0,7967097,177,9545.22,11756.73,-263.09,0,0,5542.51,2011/02/15,
미원화학(주),134380,2019/12,15484153,154724322,13506621,102129745,8172,196120,141804,21324258,2199268,119057544,5250695,10316999,10490834,0,16927799,195,16410.52,13678.86,-329.75,0,0,6348.32,2011/02/15,
미원화학(주),134380,2020/12,16152477,160234351,13777057,112904701,3502,72045,0,20703166,2199268,125335557,7653005,5373878,11897591,0,12430856,201,15929.36,15344.06,-68.54,0,0,10105.54,2011/02/15,
미주제강(주),002670,2011/12,-6592741,140774274,-48401260,44959458,4560973,935337,0,8339205,176719528,135466710,891908,89773538,12256140,0,90507253,184,-48542.47,8724.15,3625.64,0,0,3971.73,1995/01/04,2012/04/17
미창석유공업(주),003650,2011/12,25926209,397739650,20913329,148276701,701199,674578,0,-2843819,1739672,194067727,1676597,44171506,57753460,0,45791027,74,27399.25,6439.98,26.62,0,0,974.61,1989/09/27,
미창석유공업(주),003650,2012/12,31404051,410608526,24673347,167970090,299428,251431,0,23712163,1739672,203119301,2291472,32472212,59147142,0,35149212,74,31844.03,7138.77,48,0,0,982.12,1989/09/27,
미창석유공업(주),003650,2013/12,23259587,370332622,17440263,181702940,119043,308215,0,21393800,1739672,206853939,10654582,24016081,55610494,0,25150999,79,22904.93,6755.88,-228.17,0,0,1348.38,1989/09/27,
미창석유공업(주),003650,2014/12,18466906,355665836,15983779,194285065,66609,610191,0,29252983,1739672,215671275,13108628,20373259,51486738,0,21386210,81,20796.06,6623.52,-627.96,0,0,2107.16,1989/09/27,
미창석유공업(주),003650,2015/12,22132495,309317376,25104675,215892060,5744,913129,0,40173135,1739672,251659948,16442752,34464271,57697847,0,35767889,82,32743.82,7451.02,-1006.14,0,0,2290.21,1989/09/27,
미창석유공업(주),003650,2016/12,16678013,280598373,30731865,243842607,1508,1735585,0,28601072,1739672,280205806,17839358,34950693,46476146,0,36363199,85,40557.65,8889.97,-1762.28,0,0,2407.36,1989/09/27,
미창석유공업(주),003650,2017/12,13595092,313159052,12474823,247926169,1313,1530120,0,-4459788,1739672,280843555,18791734,32323839,39264391,0,32917386,87,16232.02,7094.25,-1547.01,0,0,2430.72,1989/09/27,
미창석유공업(주),003650,2018/12,12595702,316299560,10722193,250058031,43845,1887697,0,12085661,1739672,283167976,24592101,31721233,39513088,0,33109945,88,15337.03,6874.16,-1917.55,201.47,534.58,2571.87,1989/09/27,
미창석유공업(주),003650,2019/12,17514628,323727562,15970707,248668443,91628,1561571,0,6542322,1739672,284061291,26116251,31766968,56908125,0,35392849,87,22126.07,7369.97,-1975.63,103.78,466.06,3106.38,1989/09/27,
미창석유공업(주),003650,2020/12,18789279,277578235,18854434,262439951,85217,1611514,0,38233119,1739672,293849279,56042404,27492444,45097477,0,31409328,86,22368.04,7840.77,-1860.87,332.89,474.82,2972.46,1989/09/27,
미투젠(유),950190,2018/12,31920269,79458037,26545414,29097160,8392,611,0,26857127,111334,36835463,27204553,7732518,0,0,7738302,,,,,,,,2020/08/18,
미투젠(유),950190,2019/12,42130794,96874570,34489426,43016087,17313,116446,0,44823673,11133400,60338118,48497152,17287217,0,0,17322031,,42035.27,4210.17,-99.13,0,0,310.77,2020/08/18,
미투젠(유),950190,2020/12,45687375,112955615,37675172,106253253,19898,62536,0,27555037,13452425,116900414,86967432,10617162,0,0,10647161,175,45838.73,4086.09,-42.64,0,0,384.3,2020/08/18,
바디텍메드(주),206640,2014/12,,,,,,,,,,,,,,,,1,,,,,,,2014/12/29,
바디텍메드(주),206640,2015/12,12873343,39833607,-1501731,60401052,60948,429742,0,9870772,209880971,72490783,16294393,9126784,5201463,0,12089731,249,-410.67,9246.34,-368.79,0,0,1508.41,2014/12/29,
바디텍메드(주),206640,2016/12,13529218,47124743,12136307,72176100,141924,221283,0,12698232,21164897,83106647,6963173,10456480,7725504,0,10930547,290,13604.33,13118.1,-79.36,0,0,2032.76,2014/12/29,
바디텍메드(주),206640,2017/12,6589066,45622779,-3921073,68509880,1156602,296293,0,5221097,23301287,102705070,18334015,19157128,9011791,0,34195191,287,-3314.76,13616.04,860.31,0,0,2818.83,2014/12/29,
바디텍메드(주),206640,2018/12,10405095,56588375,-1736096,66282230,1782665,403339,0,8863916,23418328,99394310,18907462,13076733,11528302,0,33112080,322,-1034.55,15100.14,1379.33,0,0,3120.75,2014/12/29,
바디텍메드(주),206640,2019/12,15827656,61615302,12150785,74509221,1535137,196212,0,17094734,23468542,95067231,16901059,15374486,10449914,0,20558010,321,13395.88,15996.96,1338.93,0,0,3426.81,2014/12/29,
바디텍메드(주),206640,2020/12,61015849,127271228,44661616,119882714,355389,176383,0,38032004,23486560,152313915,16320419,29540835,19593532,0,32431201,390,56231.22,20834.71,179.01,0,0,3452.63,2014/12/29,
바이오플러스(주),099430,2014/12,,,,,,,,,,,,,,,,,,,,,,,2021/09/27,
바이오플러스(주),099430,2015/12,,,,,,,,,,,,,,,,,,,,,,,2021/09/27,
바이오플러스(주),099430,2016/12,,,,,,,,,,,,,,,,,,,,,,,2021/09/27,
바이오플러스(주),099430,2017/12,,,,,,,,,,,,,,,,,,,,,,,2021/09/27,
바이오플러스(주),099430,2018/12,3134050,11038137,1612945,6802095,8181,12083,0,2943808,6191500,14070728,3411003,2734453,2362959,0,7268633,,2051.92,1027.8,-3.9,139.94,0,243.14,2021/09/27,
바이오플러스(주),099430,2019/12,5908420,17020656,4699354,16123697,84672,25579,0,4705390,6239500,21684779,2567907,5499080,3806739,0,5561081,,5735.22,1888.81,59.09,62.33,0,607.16,2021/09/27,
바이오플러스(주),099430,2020/12,9840331,24220106,7824661,24931895,58162,18045,0,10241468,6239500,38742630,15912659,13732918,4756140,0,13810735,,9645.97,2810.67,40.12,29.41,0,1008.92,2021/09/27,
바이온(주),032980,2011/06,-3307586,15112472,-3434781,11104046,303157,0,0,-1517898,13146374,20188275,5360703,8732461,716702,0,9084229,33,-3434.78,1537.08,303.16,0,224.18,434.13,1997/08/06,
바이온(주),032980,2012/06,785391,12160372,98294,13205611,1444451,0,0,-3531105,14436426,20012529,2377053,6504176,823153,0,6806918,49,98.29,1756.27,1444.45,0,84.21,414.64,1997/08/06,
바이온(주),032980,2013/06,-2855597,12096928,-11810986,9397865,216458,50972,0,-2770872,22202869,11963885,69822,2228148,799472,0,2566020,56,-11810.99,2278.95,165.49,230.09,72.9,416.42,1997/08/06,
바이온(주),032980,2014/06,-2292917,11116152,-9623189,17772043,256440,203901,0,-4570675,17667093,21562083,2171970,2731379,1002582,0,3790040,47,-9623.19,1608.93,52.54,264.63,77.17,263.75,1997/08/06,
바이온(주),032980,2015/12,632721,12517748,855562,19552949,636739,119801,0,-3046090,20834204,25188505,860993,3367244,2166104,0,5635556,29,271.06,1498.97,516.94,224.28,73.15,259.39,1997/08/06,
바이온(주),032980,2016/12,498383,19209784,-3031661,23147052,986688,162277,0,1076288,23661319,42761616,1127703,19516413,1247143,0,19614564,30,-3611.43,1272.03,824.41,208.67,63.66,263.89,1997/08/06,
바이온(주),032980,2017/12,-2229132,12395740,-5526690,33841641,1358532,260052,0,-657771,33447174,52735088,3527206,16934258,75989,0,18893447,27,-5343.25,1124.04,1098.48,299.61,78.77,310.88,1997/08/06,
바이온(주),032980,2018/12,-2010970,16509980,-12171762,47369652,1908127,367588,0,-8078363,46607494,66437461,3330062,18456834,4249914,0,19067809,15,-12024.4,968.52,1540.54,252.76,57.67,391.04,1997/08/06,
바이온(주),032980,2019/12,-4704327,10407615,-18172434,37649270,2616061,469170,0,-1115994,53281430,52636731,1694354,14234817,1037010,0,14987461,14,-18357.1,828.94,2146.89,18.97,54.96,691.58,1997/08/06,
바이온(주),032980,2020/12,2679661,15667499,-11176018,37534997,951033,133023,0,4579460,62785551,42835852,13041176,4046183,330141,0,5300855,16,-11403.09,770.54,818.01,26.41,48.73,281.57,1997/08/06,
바이젠셀(주),308080,2018/12,-1290046,32746,-6507117,-4467771,459321,4568,0,-1266920,326981,9024889,5619803,13418555,0,0,13492660,,,,,,,,2021/08/25,
바이젠셀(주),308080,2019/12,-4954778,15032,-22429963,-25316241,507701,7908,0,-2957965,377296,26488040,16468844,51567856,0,0,51804281,,-22429.96,2551.08,499.79,0,0,197.06,2021/08/25,
바이젠셀(주),308080,2020/12,-7912700,0,-10454734,-34071948,613333,72024,0,-8191852,377296,23050550,5248412,56313927,0,0,57122499,,-10454.73,3471.34,541.31,0,0,881.5,2021/08/25,
백광산업(주),001340,2011/12,15385018,373321899,6960687,200241916,1466439,412606,28000,22903092,2839991,406572542,10513222,106155486,27863611,0,206330626,192,13202,14351.2,1025.83,1411.89,0,15687.5,1976/06/10,
백광산업(주),001340,2012/12,12964399,403984893,1161249,202875195,5156334,320008,16800,12022709,29771290,485691345,17824903,160383549,35988815,0,282816151,232,7736,14949.95,4819.53,1048.73,0,24880.98,1976/06/10,
백광산업(주),001340,2013/12,-38179606,384095759,-39444996,163237132,6209154,273073,28000,-16415006,31211241,502627238,14409513,234556291,46131086,0,339390106,230,-39660.43,17691.88,5908.08,1802.56,0,31053.8,1976/06/10,
