회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(천원),자본(*)(천원),매출액(영업수익)(*)(천원),영업이익(손실)(천원),당기순이익(순손실)(천원)
(주)파워로직스,047310,2000/06,2003/07/25,,14559678,8705469,7089240,347722,335690
(주)파워로직스,047310,2001/06,2003/07/25,,17073589,9661224,13976795,368788,149665
(주)파워로직스,047310,2002/06,2003/07/25,,33700696,13610404,32977542,5243674,3932203
(주)파워로직스,047310,2003/06,2003/07/25,,55477331,26490893,93513462,17698320,12836497
(주)파워로직스,047310,2004/06,2003/07/25,,125746597,89410651,124981416,25455102,19926460
(주)파워로직스,047310,2005/06,2003/07/25,,127570400,97569311,151848056,22981501,20120611
(주)파워로직스,047310,2006/12,2003/07/25,,189683109,93199881,187893037,11020048,6259444
(주)파워로직스,047310,2007/12,2003/07/25,,179289106,88883623,151692004,-3628032,-16193467
(주)파워로직스,047310,2008/12,2003/07/25,,248212714,69629966,232334582,19011819,-37873640
(주)파워로직스,047310,2009/12,2003/07/25,,241959488,126407349,288797964,7332662,-11824118
(주)파워로직스,047310,2010/12,2003/07/25,,288945892,105368947,326034013,11361667,-13606604
(주)파이오링크,170790,2004/12,2013/08/02,,11253648,8833009,8692073,591312,1298566
(주)파이오링크,170790,2005/12,2013/08/02,,7670161,2446999,2897495,-4995757,-6397034
(주)파이오링크,170790,2006/12,2013/08/02,,7941734,2845515,7433339,214213,383718
(주)파이오링크,170790,2007/12,2013/08/02,,8604700,3315792,9281306,563477,442064
(주)파이오링크,170790,2008/12,2013/08/02,,9422330,4073885,10043835,916302,738383
(주)파이오링크,170790,2009/12,2013/08/02,,10594957,4957167,12157713,1049747,865615
(주)파이오링크,170790,2010/12,2013/08/02,,14751532,6909021,15163779,1941124,1952619
(주)파인넥스,123260,2007/12,2011/12/05,2020/04/10,9003234,2735040,4530875,525349,492602
(주)파인넥스,123260,2008/12,2011/12/05,2020/04/10,10689332,4507078,9359120,1887332,1772037
(주)파인넥스,123260,2009/12,2011/12/05,2020/04/10,35452861,9204700,12129495,1284391,809267
(주)파인넥스,123260,2010/12,2011/12/05,2020/04/10,88511239,51978933,75573223,45305370,40438071
(주)파인디앤씨,049120,2000/12,2001/07/26,,10472648,6554717,11706353,2005660,1669651
(주)파인디앤씨,049120,2001/12,2001/07/26,,19656832,15449958,24364588,5791326,4690397
(주)파인디앤씨,049120,2002/12,2001/07/26,,38604582,25166201,40433279,8774914,6995621
(주)파인디앤씨,049120,2003/12,2001/07/26,,60960945,40042252,60611071,8472576,6654222
(주)파인디앤씨,049120,2004/12,2001/07/26,,77831842,42538984,84733540,6828782,3582817
(주)파인디앤씨,049120,2005/12,2001/07/26,,132963475,63416898,128252992,10214520,11978613
(주)파인디앤씨,049120,2006/12,2001/07/26,,160707996,86782909,183630728,8242100,7275740
(주)파인디앤씨,049120,2007/12,2001/07/26,,167960129,93029275,158039165,288536,4043463
(주)파인디앤씨,049120,2008/12,2001/07/26,,178993898,91942422,137439455,1068647,-2994473
(주)파인디앤씨,049120,2009/12,2001/07/26,,114342412,50311110,107930211,-3890001,-3746291
(주)파인디앤씨,049120,2010/12,2001/07/26,,108849026,52640053,165188762,2311999,2884064
(주)파인디지털,038950,2000/12,2000/05/04,,60671184,53166171,11343399,2472212,3538207
(주)파인디지털,038950,2001/12,2000/05/04,,58547133,53546768,14356167,1246992,2341154
(주)파인디지털,038950,2002/12,2000/05/04,,63266556,50421830,26934184,-196503,-2027446
(주)파인디지털,038950,2003/12,2000/05/04,,63091117,54334319,31064949,2608565,3079176
(주)파인디지털,038950,2004/12,2000/05/04,,62483848,55758315,17683834,-1790352,704729
(주)파인디지털,038950,2005/12,2000/05/04,,73783814,57426869,30950111,-254645,970451
(주)파인디지털,038950,2006/12,2000/05/04,,72179062,58650841,56062055,-2526997,-6131445
(주)파인디지털,038950,2007/12,2000/05/04,,68686166,52276087,47149662,-4414213,-4988604
(주)파인디지털,038950,2008/12,2000/05/04,,64407836,47593793,36955883,-10687699,-2848356
(주)파인디지털,038950,2009/12,2000/05/04,,66291230,55381318,67168325,4855747,5835401
(주)파인디지털,038950,2010/12,2000/05/04,,80620715,66746273,100198591,11102475,11704638
(주)파인테크닉스,106240,2009/12,2009/03/16,,80853130,31409585,27600890,-5270571,-6545557
(주)파인테크닉스,106240,2010/12,2009/03/16,,80917086,38704611,57514664,3404121,6958587
(주)파인텍,131760,2009/12,2015/08/17,,12307406,1993389,25791625,1209949,702595
(주)파인텍,131760,2010/12,2015/08/17,,30711400,8973662,35999571,1512641,1117889
(주)파커스,065690,2001/12,2002/07/16,,11374881,7602370,15006762,3706044,3291778
(주)파커스,065690,2002/12,2002/07/16,,27182371,22976861,22612207,4837675,4561627
(주)파커스,065690,2003/12,2002/07/16,,32690595,27853293,28208808,6442526,5419082
(주)파커스,065690,2004/12,2002/07/16,,38706160,32999721,40343677,8645084,6808197
(주)파커스,065690,2005/12,2002/07/16,,39827152,33358521,44439664,7126656,4253673
(주)파커스,065690,2006/12,2002/07/16,,44970067,37007027,45456542,6156894,4366062
(주)파커스,065690,2007/12,2002/07/16,,57843868,48104017,54042164,11956661,9048620
(주)파커스,065690,2008/12,2002/07/16,,71100178,56966618,62567442,10941777,13162397
(주)파커스,065690,2009/12,2002/07/16,,90159867,69281121,78188197,12778550,13804477
(주)파커스,065690,2010/12,2002/07/16,,88779219,71865840,78930898,7420432,7558352
(주)파크시스템스,140860,2000/12,2015/12/17,,4126496,3196704,1629262,-154778,-27889
(주)파크시스템스,140860,2001/12,2015/12/17,,3939329,3347059,2088505,74701,277462
(주)파크시스템스,140860,2006/12,2015/12/17,,10213233,5454159,9392063,904921,438755
(주)파크시스템스,140860,2007/12,2015/12/17,,10854743,6188209,9577741,1092143,977205
(주)파크시스템스,140860,2008/12,2015/12/17,,16483112,9614660,11771380,30530,1200499
(주)파크시스템스,140860,2009/12,2015/12/17,,15813493,9889180,14188710,1994239,364449
(주)파크시스템스,140860,2010/12,2015/12/17,,15244426,9870821,16489169,2591902,1341230
(주)파트론,091700,2003/12,2006/12/13,,13768808,5253048,12810745,4473307,3828571
(주)파트론,091700,2004/12,2006/12/13,,19814008,9865727,15591243,2180003,995624
(주)파트론,091700,2005/12,2006/12/13,,31227211,14404444,26674469,2421410,1532484
(주)파트론,091700,2006/12,2006/12/13,,50365187,35551588,42924089,6891311,5574687
(주)파트론,091700,2007/12,2006/12/13,,75796846,50860091,69190515,12282061,9696752
(주)파트론,091700,2008/12,2006/12/13,,93237459,69252343,117399422,20287806,16588989
(주)파트론,091700,2009/12,2006/12/13,,118779728,90198277,192157700,33323410,24109571
(주)파트론,091700,2010/12,2006/12/13,,164331500,116038178,232611440,36262166,23650038
(주)팜스코,036580,2000/12,1999/10/25,,99143167,43603255,169436469,4905555,892129
(주)팜스코,036580,2001/12,1999/10/25,,101736662,44893648,187042180,8096076,2608644
(주)팜스코,036580,2002/12,1999/10/25,,104924157,49195376,196767354,5722822,5201728
(주)팜스코,036580,2003/12,1999/10/25,,94279145,51867431,169464606,4159260,2672055
(주)팜스코,036580,2004/12,1999/10/25,,97279144,53078039,186913972,-1081393,2822709
(주)팜스코,036580,2005/12,1999/10/25,,183176768,87867904,273601388,4894725,3080084
(주)팜스코,036580,2006/12,1999/10/25,,188436174,92282970,355620084,7981314,6696928
(주)팜스코,036580,2007/12,1999/10/25,,177634472,90353224,353713712,4145186,-259109
(주)팜스코,036580,2008/12,1999/10/25,,265195644,115744145,377852976,11391166,-8953651
(주)팜스코,036580,2009/12,1999/10/25,,370042653,139373244,472458887,12947233,24122590
(주)팜스코,036580,2010/12,1999/10/25,,402557170,156134210,530141559,17410580,16890427
(주)팜스토리,027710,2000/12,1996/07/06,,63409543,29081285,90588116,3609345,1044692
(주)팜스토리,027710,2001/12,1996/07/06,,70260501,31780581,123143178,4731825,3864436
(주)팜스토리,027710,2002/12,1996/07/06,,68566454,33897000,160107699,6028455,7055825
(주)팜스토리,027710,2003/12,1996/07/06,,79825875,34086626,113543434,3345810,3239715
(주)팜스토리,027710,2004/12,1996/07/06,,85853323,36502118,105944816,2533738,3528362
(주)팜스토리,027710,2005/12,1996/07/06,,128812242,64591110,116265253,3417482,5261572
(주)팜스토리,027710,2006/12,1996/07/06,,128479808,68975695,109932328,3537371,3455820
(주)팜스토리,027710,2007/12,1996/07/06,,132941068,71788328,137898499,4774061,3852191
(주)팜스토리,027710,2008/12,1996/07/06,,174790878,69415645,174730005,6784647,-337598
(주)팜스토리,027710,2009/12,1996/07/06,,181901658,81350968,208763460,4030819,11630006
(주)팜스토리,027710,2010/12,1996/07/06,,172798641,83764126,200643764,2731645,6130427
(주)팬스타엔터프라이즈,054300,2000/12,2002/01/10,,11492761,6673189,19440705,2378410,1811460
(주)팬스타엔터프라이즈,054300,2001/12,2002/01/10,,21528236,15430381,21873559,3129712,2182196
(주)팬스타엔터프라이즈,054300,2002/12,2002/01/10,,28707778,16807099,23642466,1552937,1875032
(주)팬스타엔터프라이즈,054300,2003/12,2002/01/10,,37248620,17316406,26496552,1527000,542332
(주)팬스타엔터프라이즈,054300,2004/12,2002/01/10,,35868901,19712255,31752550,1448986,3010953
(주)팬스타엔터프라이즈,054300,2005/12,2002/01/10,,40807022,21306815,33696032,832150,2296446
(주)팬스타엔터프라이즈,054300,2006/12,2002/01/10,,47121748,26902726,32961605,1432310,2063700
(주)팬스타엔터프라이즈,054300,2007/12,2002/01/10,,63517313,29920852,37127937,510147,1927650
(주)팬스타엔터프라이즈,054300,2008/12,2002/01/10,,79103709,28270273,65823773,1865331,-14042408
(주)팬스타엔터프라이즈,054300,2009/12,2002/01/10,,63620145,20712748,32666331,-1659465,-8558324
(주)팬스타엔터프라이즈,054300,2010/12,2002/01/10,,34798323,4947265,34405164,-3205458,-15950009
(주)팬엔터테인먼트,068050,2003/12,2006/07/07,,8462291,4073175,10067954,1385996,882583
(주)팬엔터테인먼트,068050,2004/12,2006/07/07,,15372072,6468541,16522636,3876894,2395366
(주)팬엔터테인먼트,068050,2005/12,2006/07/07,,17328073,10554669,15242069,3989669,2589884
(주)팬엔터테인먼트,068050,2006/12,2006/07/07,,27129842,24024559,16232121,4844502,3582221
(주)팬엔터테인먼트,068050,2007/12,2006/07/07,,24382566,22720002,9635960,-1027588,390636
(주)팬엔터테인먼트,068050,2008/12,2006/07/07,,23667942,21330375,18121262,-660557,-76975
(주)팬엔터테인먼트,068050,2009/12,2006/07/07,,25781759,22645648,15877092,1674805,429166
(주)팬엔터테인먼트,068050,2010/12,2006/07/07,,40209632,29612783,18033206,305808,72678
(주)팬택,025930,2000/12,1997/08/27,2007/04/25,248766054,74475931,287143086,4979237,-2247293
(주)팬택,025930,2001/12,1997/08/27,2007/04/25,249895592,79152231,386265776,24187103,7670890
(주)팬택,025930,2002/12,1997/08/27,2007/04/25,278762843,141274586,546188351,70195789,29425821
(주)팬택,025930,2003/12,1997/08/27,2007/04/25,417855641,121501580,615338882,18021727,-18299282
(주)팬택,025930,2004/12,1997/08/27,2007/04/25,480779017,144401996,891544395,58392291,18581039
(주)팬택,025930,2005/12,1997/08/27,2007/04/25,843995752,239878214,655089432,-42284802,-21745334
(주)팬택,025930,2006/12,1997/08/27,2007/04/25,705515836,-187884264,1269214702,-167001374,-432390236
(주)팬택앤큐리텔,063350,2001/12,2003/09/17,2007/04/25,251705902,55979079,564920511,39572530,14941493
(주)팬택앤큐리텔,063350,2002/12,2003/09/17,2007/04/25,315756893,119032450,730033472,48726514,43770915
(주)팬택앤큐리텔,063350,2003/12,2003/09/17,2007/04/25,722359873,270090463,1385846234,70784808,41739585
(주)팬택앤큐리텔,063350,2004/12,2003/09/17,2007/04/25,810132097,284721719,2024330841,57022732,46469252
(주)팬택앤큐리텔,063350,2005/12,2003/09/17,2007/04/25,1018065124,150527752,1702613377,-59637413,-128331375
(주)팬택앤큐리텔,063350,2006/12,2003/09/17,2007/04/25,452896146,-420744867,1361476842,-172121054,-615936420
(주)퍼시스,016800,2000/12,1996/12/24,,122689484,102252275,153583676,18534824,19553724
(주)퍼시스,016800,2001/12,1996/12/24,,134294986,111167358,130359384,13815666,14065619
(주)퍼시스,016800,2002/12,1996/12/24,,148897888,126162289,151166101,21207021,17580758
(주)퍼시스,016800,2003/12,1996/12/24,,169344796,143576376,150460463,19147085,17414087
(주)퍼시스,016800,2004/12,1996/12/24,,201410852,163385931,162503688,24445128,23559556
(주)퍼시스,016800,2005/12,1996/12/24,,236299367,191113513,192429573,35545151,31477581
(주)퍼시스,016800,2006/12,1996/12/24,,263175086,215491366,207455466,33650734,29377854
(주)퍼시스,016800,2007/12,1996/12/24,,297243499,239856467,229718206,36867029,32777735
(주)퍼시스,016800,2008/12,1996/12/24,,316160298,258041022,251158356,36395825,35901788
(주)퍼시스,016800,2009/12,1996/12/24,,339375533,279745730,227163431,25640167,31958264
(주)퍼시스,016800,2010/12,1996/12/24,,327465406,264374052,265558680,29927043,32477207
(주)퍼시픽글라스,009080,2000/12,1977/06/30,2005/08/17,110254978,82254751,56688424,11083147,11554183
(주)퍼시픽글라스,009080,2001/12,1977/06/30,2005/08/17,104356661,90062697,63723369,13072732,9553419
(주)퍼시픽글라스,009080,2002/12,1977/06/30,2005/08/17,111478120,98800094,67197549,12657285,11335159
(주)퍼시픽글라스,009080,2003/12,1977/06/30,2005/08/17,215792654,157297293,54943132,5972145,74245895
(주)퍼시픽글라스,009080,2004/12,1977/06/30,2005/08/17,207510480,151749461,30841271,487568,-2950070
(주)펩트론,087010,2002/12,2015/07/22,,6941833,3938045,1348371,55360,22572
(주)펩트론,087010,2005/12,2015/07/22,,10362635,6682299,2870586,-119411,-179913
(주)펩트론,087010,2006/12,2015/07/22,,10825163,5752650,2017707,-553924,-929649
(주)펩트론,087010,2007/12,2015/07/22,,12933950,8884058,3013337,905299,508414
(주)펩트론,087010,2008/12,2015/07/22,,14771558,9477388,3139160,502593,553198
(주)펩트론,087010,2009/12,2015/07/22,,16884986,10196088,3317197,535705,511925
(주)펩트론,087010,2010/12,2015/07/22,,21954729,8903992,3349216,145914,-1998456
(주)평산,089480,2000/12,2006/08/22,2012/04/13,22462534,8015402,31189390,3710105,2965907
(주)평산,089480,2003/12,2006/08/22,2012/04/13,41820481,14606717,56597193,3125712,2702215
(주)평산,089480,2004/12,2006/08/22,2012/04/13,66000645,26483096,107257959,14701260,12574438
(주)평산,089480,2005/12,2006/08/22,2012/04/13,135259016,42493278,140301275,24073065,16810182
(주)평산,089480,2006/12,2006/08/22,2012/04/13,213634277,129719686,167330849,26128854,18647205
(주)평산,089480,2007/12,2006/08/22,2012/04/13,402709692,218077242,254726760,46721914,26531040
(주)평산,089480,2008/12,2006/08/22,2012/04/13,762543512,192842203,372979454,63545219,-40972462
(주)평산,089480,2009/12,2006/08/22,2012/04/13,454451901,154486689,251115019,-87628392,-149008784
(주)평산,089480,2010/12,2006/08/22,2012/04/13,317812530,11173714,176134039,-55299125,-141703827
(주)포네이처,045290,2000/12,2004/01/06,2010/04/23,8517147,6937032,5094108,268332,642228
(주)포네이처,045290,2001/12,2004/01/06,2010/04/23,9209804,7888224,9094574,834731,748698
(주)포네이처,045290,2002/12,2004/01/06,2010/04/23,10581564,8141038,8606566,391653,252814
(주)포네이처,045290,2003/12,2004/01/06,2010/04/23,16141488,10071448,18337808,2515921,1930410
(주)포네이처,045290,2004/12,2004/01/06,2010/04/23,13510646,11594996,17834053,384121,400148
(주)포네이처,045290,2005/12,2004/01/06,2010/04/23,10301898,5410978,3148857,-3828152,-7202203
(주)포네이처,045290,2006/12,2004/01/06,2010/04/23,10351980,5952695,781028,-4589014,-3733684
(주)포네이처,045290,2007/12,2004/01/06,2010/04/23,29720285,21410937,5446004,-3837427,-2574583
(주)포네이처,045290,2008/12,2004/01/06,2010/04/23,28579657,25305484,7224215,-11755189,-17823306
(주)포네이처,045290,2009/12,2004/01/06,2010/04/23,1801870,-3302515,2206143,-48077747,-51973592
(주)포넷,048270,2000/12,2003/01/24,2009/05/04,13860020,7371824,29311513,5261277,4351434
(주)포넷,048270,2001/12,2003/01/24,2009/05/04,29098674,21489559,33100829,4449933,3103121
(주)포넷,048270,2002/12,2003/01/24,2009/05/04,27963057,22776989,41241952,3399475,2051160
(주)포넷,048270,2003/12,2003/01/24,2009/05/04,33138827,23662257,37982078,-2290733,-5580577
(주)포넷,048270,2004/12,2003/01/24,2009/05/04,21942559,17283381,27019004,-2216101,-6378876
(주)포넷,048270,2005/12,2003/01/24,2009/05/04,29445220,23285789,25754945,2273496,6102409
(주)포넷,048270,2006/12,2003/01/24,2009/05/04,22976001,17683254,28393781,-1625714,-4835666
(주)포넷,048270,2007/12,2003/01/24,2009/05/04,54840088,12163451,4286978,-1766547,-575324
(주)포넷,048270,2008/12,2003/01/24,2009/05/04,13593202,-34722511,7868500,-10879765,-64830280
(주)포메탈,119500,2000/12,2010/09/17,,15147712,4263834,20546284,737583,328736
(주)포메탈,119500,2001/12,2010/09/17,,15144734,4285093,19365018,321195,21260
(주)포메탈,119500,2002/12,2010/09/17,,13574917,4409981,21609963,528703,224888
(주)포메탈,119500,2003/12,2010/09/17,,13148909,4830637,22605495,718012,420656
(주)포메탈,119500,2004/12,2010/09/17,,16612764,5706391,28813966,1378525,1025753
(주)포메탈,119500,2005/12,2010/09/17,,17277398,6113844,29933361,1007676,607453
(주)포메탈,119500,2006/12,2010/09/17,,17029452,8581044,31324957,1992341,2667200
(주)포메탈,119500,2007/12,2010/09/17,,19004891,10306421,37057310,2013722,2125378
(주)포메탈,119500,2008/12,2010/09/17,,21291953,12667410,48272156,4147176,2860989
(주)포메탈,119500,2009/12,2010/09/17,,27207395,15080250,41155613,2600506,2469232
(주)포메탈,119500,2010/12,2010/09/17,,42662227,28453155,55721505,3892107,3314442
(주)포스코아이씨티,022100,2000/12,2000/11/28,,177110290,87578390,269334940,16607341,11539681
(주)포스코아이씨티,022100,2001/12,2000/11/28,,194355836,97636112,301917087,17347348,13136333
(주)포스코아이씨티,022100,2002/12,2000/11/28,,213789547,96407503,354067106,14673763,2600428
(주)포스코아이씨티,022100,2003/12,2000/11/28,,213198485,103597196,379817639,9807539,7197518
(주)포스코아이씨티,022100,2004/12,2000/11/28,,206406421,111805515,342474854,16059325,11231655
(주)포스코아이씨티,022100,2005/12,2000/11/28,,256963826,152208595,320095417,9950209,8613413
(주)포스코아이씨티,022100,2006/12,2000/11/28,,270137783,159510502,337941026,10456214,8030459
(주)포스코아이씨티,022100,2007/12,2000/11/28,,288171253,163732732,365244713,8411665,5005421
(주)포스코아이씨티,022100,2008/12,2000/11/28,,308566989,118571725,384380459,-11292876,-78749368
(주)포스코아이씨티,022100,2009/12,2000/11/28,,280746724,51671527,369229647,17233304,-71203325
(주)포스코아이씨티,022100,2010/12,2000/11/28,,628421236,249206772,830073582,24512916,17501105
(주)포스코엠텍,009520,2000/12,1997/11/10,,80481309,46896254,112456991,1714062,2405167
(주)포스코엠텍,009520,2001/12,1997/11/10,,81910822,47253407,115540794,1032044,2694714
(주)포스코엠텍,009520,2002/12,1997/11/10,,97320032,47042572,109450985,1034972,2603172
(주)포스코엠텍,009520,2003/12,1997/11/10,,105292320,49962668,137867317,1230987,3204845
(주)포스코엠텍,009520,2004/12,1997/11/10,,124345662,51923137,206663889,2123878,4012477
(주)포스코엠텍,009520,2005/12,1997/11/10,,131814887,61576691,296101019,6077150,11318722
(주)포스코엠텍,009520,2006/12,1997/11/10,,129853033,68955018,226423717,8896048,9444421
(주)포스코엠텍,009520,2007/12,1997/11/10,,144941721,77792794,257630340,9305099,10727304
(주)포스코엠텍,009520,2008/12,1997/11/10,,154668445,56807793,373682039,12606638,-10030649
(주)포스코엠텍,009520,2009/12,1997/11/10,,165140974,68615975,303349675,9247853,3933499
(주)포스코엠텍,009520,2010/12,1997/11/10,,291437741,154273352,524625436,14721403,7949407
(주)포스코인터내셔널,047050,2000/12,2001/03/23,,2710696219,280387404,250585805,7046423,2578316
(주)포스코인터내셔널,047050,2001/12,2001/03/23,,1661099891,294272258,6348315567,103412509,-98967514
(주)포스코인터내셔널,047050,2002/12,2001/03/23,,1691277429,442965074,6407419218,82091405,78410607
(주)포스코인터내셔널,047050,2003/12,2001/03/23,,1636650724,522185539,4130698707,78010121,54477047
(주)포스코인터내셔널,047050,2004/12,2001/03/23,,1622774223,624744181,5017210407,96027562,114053022
(주)포스코인터내셔널,047050,2005/12,2001/03/23,,1705368957,837585899,5144532095,61466701,172301572
(주)포스코인터내셔널,047050,2006/12,2001/03/23,,1928794170,909846195,6383614771,77696262,112807879
(주)포스코인터내셔널,047050,2007/12,2001/03/23,,2164056142,988303236,7816148768,91875432,101990515
(주)포스코인터내셔널,047050,2008/12,2001/03/23,,2675256912,1070500206,11045767821,156330671,88001342
(주)포스코인터내셔널,047050,2009/12,2001/03/23,,3885176244,1389731019,11147952355,171336654,124614287
(주)포스코인터내셔널,047050,2010/12,2001/03/23,,4791017952,1583992500,15672004137,171746263,122017083
(주)포스코케미칼,003670,2000/12,2001/11/01,2019/05/29,123597835,57702819,187857278,11522975,5059942
(주)포스코케미칼,003670,2000/12,2019/05/29,,123597835,57702819,187857278,11522975,5059942
(주)포스코케미칼,003670,2001/12,2001/11/01,2019/05/29,115740357,71909215,184994073,7979715,4908803
(주)포스코케미칼,003670,2001/12,2019/05/29,,115740357,71909215,184994073,7979715,4908803
(주)포스코케미칼,003670,2002/12,2001/11/01,2019/05/29,113063528,74801162,197912264,14528096,7236748
(주)포스코케미칼,003670,2002/12,2019/05/29,,113063528,74801162,197912264,14528096,7236748
(주)포스코케미칼,003670,2003/12,2019/05/29,,119481569,85991830,207910500,16304103,11600169
(주)포스코케미칼,003670,2003/12,2001/11/01,2019/05/29,119481569,85991830,207910500,16304103,11600169
(주)포스코케미칼,003670,2004/12,2001/11/01,2019/05/29,136455208,98438803,227844484,19929805,14615539
(주)포스코케미칼,003670,2004/12,2019/05/29,,136455208,98438803,227844484,19929805,14615539
(주)포스코케미칼,003670,2005/12,2019/05/29,,146321713,110517814,250179953,19170677,16607215
(주)포스코케미칼,003670,2005/12,2001/11/01,2019/05/29,146321713,110517814,250179953,19170677,16607215
(주)포스코케미칼,003670,2006/12,2019/05/29,,155513727,120341906,268957365,17985489,14297349
(주)포스코케미칼,003670,2006/12,2001/11/01,2019/05/29,155513727,120341906,268957365,17985489,14297349
(주)포스코케미칼,003670,2007/12,2001/11/01,2019/05/29,174308257,132953150,290199320,20796466,16899407
(주)포스코케미칼,003670,2007/12,2019/05/29,,174308257,132953150,290199320,20796466,16899407
(주)포스코케미칼,003670,2008/12,2019/05/29,,233414681,154728249,446939291,32097455,25180724
(주)포스코케미칼,003670,2008/12,2001/11/01,2019/05/29,233414681,154728249,446939291,32097455,25180724
(주)포스코케미칼,003670,2009/12,2019/05/29,,257455235,183082632,574400917,41487157,33089195
(주)포스코케미칼,003670,2009/12,2001/11/01,2019/05/29,257455235,183082632,574400917,41487157,33089195
(주)포스코케미칼,003670,2010/12,2001/11/01,2019/05/29,355865344,234935498,756053099,70190476,56082880
(주)포스코케미칼,003670,2010/12,2019/05/29,,355865344,234935498,756053099,70190476,56082880
(주)포스코플랜텍,051310,2000/12,2007/11/29,2016/04/15,63007181,22685783,89586783,4928013,1832996
(주)포스코플랜텍,051310,2001/12,2007/11/29,2016/04/15,82359256,33951306,112406614,15634263,11265523
(주)포스코플랜텍,051310,2002/12,2007/11/29,2016/04/15,102546803,32989743,105251652,5795853,-961564
(주)포스코플랜텍,051310,2003/12,2007/11/29,2016/04/15,118127835,33343487,113069849,9744387,359951
(주)포스코플랜텍,051310,2004/12,2007/11/29,2016/04/15,105695005,28672533,148560140,-6602006,-4667716
(주)포스코플랜텍,051310,2005/12,2007/11/29,2016/04/15,156899475,34223467,181942064,6550689,5537650
(주)포스코플랜텍,051310,2006/12,2007/11/29,2016/04/15,217632483,87654741,214861679,10639231,13232292
(주)포스코플랜텍,051310,2007/12,2007/11/29,2016/04/15,382622231,160590212,361712403,29624434,10402867
(주)포스코플랜텍,051310,2008/12,2007/11/29,2016/04/15,682154196,9726017,520147104,74869940,-191037241
(주)포스코플랜텍,051310,2009/12,2007/11/29,2016/04/15,588858361,34364909,380143416,-26256582,-6368829
(주)포스코플랜텍,051310,2010/12,2007/11/29,2016/04/15,586335190,151740505,370625297,-12043875,-11843239
(주)포이보스,038810,2000/12,2000/05/09,2009/04/11,8572895,7546547,11793591,1676014,1201096
(주)포이보스,038810,2001/12,2000/05/09,2009/04/11,23053748,16128751,17367300,2114569,1014616
(주)포이보스,038810,2002/12,2000/05/09,2009/04/11,39654705,18807060,16599638,531677,-1483731
(주)포이보스,038810,2003/12,2000/05/09,2009/04/11,28985255,5428085,8809243,-172673,-14938957
(주)포이보스,038810,2004/12,2000/05/09,2009/04/11,33201045,11592105,7334644,-165785,132942
(주)포이보스,038810,2005/12,2000/05/09,2009/04/11,61060152,36887690,17325649,1757301,-5436768
(주)포이보스,038810,2006/12,2000/05/09,2009/04/11,116109174,68585098,10913606,-2426405,8078654
(주)포이보스,038810,2007/12,2000/05/09,2009/04/11,103473930,48032627,11060652,-3780130,-23646277
(주)포이보스,038810,2008/12,2000/05/09,2009/04/11,21634322,-87136827,6001304,-7328496,-84110275
(주)포인트엔지니어링,176560,2007/12,2017/08/14,2019/07/16,7870789,3004837,7146706,2140921,1063476
(주)포인트엔지니어링,176560,2008/12,2017/08/14,2019/07/16,9775451,4696224,15165336,2687982,1691387
(주)포인트엔지니어링,176560,2009/12,2017/08/14,2019/07/16,14026535,8336559,17612354,2869684,2382610
(주)포인트엔지니어링,176560,2010/12,2017/08/14,2019/07/16,29291472,16547224,31413009,7328689,8210665
(주)포휴먼,049690,2000/12,2002/01/08,2011/04/23,6657315,4319397,7269709,936447,751028
(주)포휴먼,049690,2001/12,2002/01/08,2011/04/23,10058533,7700534,8724209,931476,673979
(주)포휴먼,049690,2002/12,2002/01/08,2011/04/23,10795821,8101869,8337857,263038,401335
(주)포휴먼,049690,2003/12,2002/01/08,2011/04/23,6756167,2804021,7081716,-3907131,-4956476
(주)포휴먼,049690,2004/12,2002/01/08,2011/04/23,5899068,-93088,6292437,-1692117,-3636397
(주)포휴먼,049690,2005/12,2002/01/08,2011/04/23,45074855,44611294,5058184,-238199,1703637
(주)포휴먼,049690,2006/12,2002/01/08,2011/04/23,67346964,55591031,5067684,-329534,10441504
(주)포휴먼,049690,2007/12,2002/01/08,2011/04/23,105465159,100546229,9292287,295991,10797881
(주)포휴먼,049690,2008/12,2002/01/08,2011/04/23,150058955,138652204,14670518,1631163,25576996
(주)포휴먼,049690,2009/12,2002/01/08,2011/04/23,150252065,127160787,9631327,-1935573,-11200439
(주)폴라리스세원,234100,2007/12,2017/10/20,,9047391,5393531,17111457,1067223,920590
(주)폴라리스세원,234100,2008/12,2017/10/20,,8999445,5839051,16895374,271963,445520
(주)폴라리스세원,234100,2009/12,2017/10/20,,11379236,6553557,16243734,640760,714506
(주)폴라리스세원,234100,2010/12,2017/10/20,,11573201,4658795,21681852,609459,835238
(주)폴라리스오피스,041020,2002/12,2005/10/28,,5100528,4665508,4040165,-52,163726
(주)폴라리스오피스,041020,2003/12,2005/10/28,,4180407,3036228,3557034,-1283625,-1629280
(주)폴라리스오피스,041020,2004/12,2005/10/28,,7554699,6090997,5621316,2052714,2021825
(주)폴라리스오피스,041020,2005/12,2005/10/28,,25084744,23698015,9063338,838411,994030
(주)폴라리스오피스,041020,2006/12,2005/10/28,,27040593,24818308,11210591,1316215,2034955
(주)폴라리스오피스,041020,2007/12,2005/10/28,,28926488,26401682,18517616,4161688,4100308
(주)폴라리스오피스,041020,2008/12,2005/10/28,,34466947,30148617,23739741,4811522,5239180
