회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),자본(*)(요약)(IFRS)(백만원),부가가치(IFRS)(백만원),유형자산(요약)(IFRS)(백만원),기계장치(IFRS)(천원),(감가상각누계액)(IFRS)(천원),자산(*)(요약)(IFRS)(백만원),상장일,상장폐지일
(주)이랜시스,264850,2019/12,90368,23861,7981.41,12072,758321,446881,45061,2017/06/01,
(주)이랜시스,264850,2020/12,1929729,27902,10340.25,12161,758320,522713,45959,2017/06/01,
(주)이랜텍,054210,2011/12,-33660335,85137,18592.66,23411,18895333,14172122,202858,2002/05/09,
(주)이랜텍,054210,2012/12,5454620,90439,23021.08,33252,19211074,15376975,203845,2002/05/09,
(주)이랜텍,054210,2013/12,15165763,106761,26978.08,35284,21388903,16460269,243062,2002/05/09,
(주)이랜텍,054210,2014/12,19143736,112970,22186.88,33751,20375577,16220057,222741,2002/05/09,
(주)이랜텍,054210,2015/12,-6958986,124010,27484.32,32781,20711818,17112050,237339,2002/05/09,
(주)이랜텍,054210,2016/12,19896581,151701,20214.03,31789,8748078,6216865,232304,2002/05/09,
(주)이랜텍,054210,2017/12,14375204,149567,7369.03,33732,8037913,4983739,244223,2002/05/09,
(주)이랜텍,054210,2018/12,-5591759,152014,9825.14,29857,7363646,5108783,247156,2002/05/09,
(주)이랜텍,054210,2019/12,-2347920,140787,-4584.44,31138,9491288,4968402,233713,2002/05/09,
(주)이랜텍,054210,2020/12,21150520,134770,6063.68,31823,10786833,5365701,218532,2002/05/09,
(주)이루다,164060,2016/12,-1872346,8561,,4925,318004,153877,14133,2020/08/06,
(주)이루다,164060,2017/12,8943,9332,3046.75,5809,757405,244970,14979,2020/08/06,
(주)이루다,164060,2018/12,1591363,11277,6320.85,6129,1279154,411468,18869,2020/08/06,
(주)이루다,164060,2019/12,1047486,14294,7973.71,7460,1391504,651363,24068,2020/08/06,
(주)이루다,164060,2020/12,2398963,30757,8128.61,12773,1558487,915289,45321,2020/08/06,
(주)이루온,065440,2011/12,2921795,20988,8345.75,560,3589603,3254372,32071,2003/01/28,
(주)이루온,065440,2012/12,3850343,17899,1062.47,13439,1695405,1376936,38992,2003/01/28,
(주)이루온,065440,2013/12,4619863,19248,5396.57,13168,1599413,1181083,39936,2003/01/28,
(주)이루온,065440,2014/12,-2620867,11828,99.85,12823,1809075,1330725,36073,2003/01/28,
(주)이루온,065440,2015/12,-391131,12051,8389.12,13031,1489843,402883,36373,2003/01/28,
(주)이루온,065440,2016/12,-1082621,19433,6356.46,12468,1502394,698472,36159,2003/01/28,
(주)이루온,065440,2017/12,663327,17792,3517.7,11851,1502394,974810,33379,2003/01/28,
(주)이루온,065440,2018/12,-2210302,33078,4760.39,11378,1484409,1190811,49196,2003/01/28,
(주)이루온,065440,2019/12,1730130,34603,6048.11,11004,1079739,956233,48068,2003/01/28,
(주)이루온,065440,2020/12,6585660,34934,5701.38,10670,875237,871922,50672,2003/01/28,
(주)이마트,139480,2011/12,630346007,5506010,,7066969,0,0,10621016,2011/06/10,
(주)이마트,139480,2012/12,727972388,5935490,1461804.66,7508479,0,0,11343054,2011/06/10,
(주)이마트,139480,2013/12,884349744,6509184,1841943.18,7863967,0,0,12031101,2011/06/10,
(주)이마트,139480,2014/12,728693015,6908360,1778560.64,8354142,0,0,12764939,2011/06/10,
(주)이마트,139480,2015/12,903503604,7032716,2111670.22,8628064,0,0,13247431,2011/06/10,
(주)이마트,139480,2016/12,730950073,7754578,1943304.01,8893343,0,0,13814601,2011/06/10,
(주)이마트,139480,2017/12,724249316,8366233,2257465.74,8987209,0,0,14346891,2011/06/10,
(주)이마트,139480,2018/12,646319006,8229147,2112068.37,8913255,0,0,14138572,2011/06/10,
(주)이마트,139480,2019/12,615233027,8599891,1983852.32,8211192,0,0,15251432,2011/06/10,
(주)이마트,139480,2020/12,876779315,9118449,2442985.92,7675020,0,0,15577108,2011/06/10,
(주)이미지스테크놀로지,115610,2011/12,2660117,26807,3973.48,334,35379,25478,30297,2010/02/26,
(주)이미지스테크놀로지,115610,2012/12,-1932729,26708,3234.35,307,51629,33045,28838,2010/02/26,
(주)이미지스테크놀로지,115610,2013/12,-1959183,27668,4510.49,935,870858,95424,32886,2010/02/26,
(주)이미지스테크놀로지,115610,2014/12,5433527,28864,5081.62,716,904323,264578,34658,2010/02/26,
(주)이미지스테크놀로지,115610,2015/12,814388,30395,5203.85,539,915562,438555,34573,2010/02/26,
(주)이미지스테크놀로지,115610,2016/12,5090585,31751,3966.57,392,948696,617118,34998,2010/02/26,
(주)이미지스테크놀로지,115610,2017/12,-1493823,26338,-3459.05,221,948697,797615,28404,2010/02/26,
(주)이미지스테크놀로지,115610,2018/12,-2216796,19135,-5473.12,85,948697,922385,20214,2010/02/26,
(주)이미지스테크놀로지,115610,2019/12,-582513,11742,-5222.02,149,948697,935889,14683,2010/02/26,
(주)이미지스테크놀로지,115610,2020/12,-3970164,7484,-2423.43,244,948697,944575,9983,2010/02/26,
(주)이브이수성,084180,2011/12,4059836,20950,9254.17,25383,1696421,894442,49557,2005/12/16,
(주)이브이수성,084180,2012/12,3127318,22674,6191.7,25181,1711023,1105912,45770,2005/12/16,
(주)이브이수성,084180,2013/12,5523484,24303,7085.88,24773,269706,0,46757,2005/12/16,
(주)이브이수성,084180,2014/12,-1493585,25487,7149.84,24513,130346,0,46614,2005/12/16,
(주)이브이수성,084180,2015/12,5474202,26413,7045.38,24360,1866276,1639749,41946,2005/12/16,
(주)이브이수성,084180,2016/12,4939387,28238,6756.55,24118,1866276,1727946,40195,2005/12/16,
(주)이브이수성,084180,2017/12,-7929677,17075,-17400.21,23551,1866276,1771625,65748,2005/12/16,
(주)이브이수성,084180,2018/12,-2181446,15961,-6700.26,23269,1866276,1804630,46763,2005/12/16,
(주)이브이수성,084180,2019/12,-2673105,16313,-14.56,32360,1183255,1062829,46990,2005/12/16,
(주)이브이수성,084180,2020/12,2057759,20687,2406.13,33906,598396,477261,51760,2005/12/16,
(주)이브이첨단소재,131400,2011/12,10871364,33294,19285.75,19280,4379106,0,51799,2010/12/27,
(주)이브이첨단소재,131400,2012/12,576851,34020,11504.2,23346,17804159,10764437,62170,2010/12/27,
(주)이브이첨단소재,131400,2013/12,2164940,40743,13460.08,32159,22157458,12339585,68713,2010/12/27,
(주)이브이첨단소재,131400,2014/12,1165886,35357,7813.3,31666,23331052,13555917,58731,2010/12/27,
(주)이브이첨단소재,131400,2015/12,-3924909,27022,-498.51,31948,23367936,14310921,51445,2010/12/27,
(주)이브이첨단소재,131400,2016/12,-4911840,33403,6360.04,36501,26030933,16323590,66216,2010/12/27,
(주)이브이첨단소재,131400,2017/12,11184727,35011,13694.76,35736,25229878,16295330,69951,2010/12/27,
(주)이브이첨단소재,131400,2018/12,7917545,36036,14191.65,35078,27241911,18657701,62742,2010/12/27,
(주)이브이첨단소재,131400,2019/12,3936510,46484,10313.43,33740,26389439,20281777,74431,2010/12/27,
(주)이브이첨단소재,131400,2020/12,-4334915,53031,4287.27,31628,25321416,21371441,103584,2010/12/27,
(주)이상네트웍스,080010,2011/12,3379273,55032,7693.08,10651,0,0,61611,2005/09/30,
(주)이상네트웍스,080010,2012/12,5294128,56310,6643.36,10477,0,0,59910,2005/09/30,
(주)이상네트웍스,080010,2013/12,1178364,58321,7270.52,10560,259000,16346,64755,2005/09/30,
(주)이상네트웍스,080010,2014/12,-1473366,60945,8375.94,10463,259000,42246,67259,2005/09/30,
(주)이상네트웍스,080010,2015/12,7314526,62456,7589.66,10245,259000,68146,68996,2005/09/30,
(주)이상네트웍스,080010,2016/12,5314725,66429,11640.63,10164,338000,99312,72850,2005/09/30,
(주)이상네트웍스,080010,2017/12,6930238,71651,14635.3,11643,204888,0,79044,2005/09/30,
(주)이상네트웍스,080010,2018/12,1595364,77207,13792.26,47388,171088,0,120258,2005/09/30,
(주)이상네트웍스,080010,2019/12,1146764,80442,6731.53,20556,137288,0,119352,2005/09/30,
(주)이상네트웍스,080010,2020/12,1002217,85864,13643.22,26544,439999,235363,113457,2005/09/30,
(주)이수앱지스,086890,2011/12,-4026810,15712,-1948.48,2728,1504713,813344,20247,2009/02/03,
(주)이수앱지스,086890,2012/12,-5571940,14362,61.94,7308,2491863,1147156,33461,2009/02/03,
(주)이수앱지스,086890,2013/12,-10096916,22281,264.02,11522,2344433,1365145,54876,2009/02/03,
(주)이수앱지스,086890,2014/12,-11490636,17408,-1549.06,11590,3969086,1633885,48994,2009/02/03,
(주)이수앱지스,086890,2015/12,-3878866,46589,-1156.34,11203,3610685,1572745,70003,2009/02/03,
(주)이수앱지스,086890,2016/12,-2706520,43252,3152.71,11323,4211064,2167787,57508,2009/02/03,
(주)이수앱지스,086890,2017/12,-6888677,62052,707.66,12604,3999176,2276585,77767,2009/02/03,
(주)이수앱지스,086890,2018/12,-13378506,59734,-3266.45,17714,3857510,2641640,69840,2009/02/03,
(주)이수앱지스,086890,2019/12,-13146386,55183,-4603.53,17715,3849010,3162794,92763,2009/02/03,
(주)이수앱지스,086890,2020/12,-8563862,43574,-1078.93,18007,3849010,3683226,82747,2009/02/03,
(주)이수페타시스,007660,2011/12,11263875,152959,71372.53,35754,91950162,84757188,245377,2003/10/07,
(주)이수페타시스,007660,2012/12,22744733,161321,75393.97,38962,95142705,86264300,246656,2003/10/07,
(주)이수페타시스,007660,2013/12,21032386,186270,95237.46,40983,94829203,86487163,295931,2003/10/07,
(주)이수페타시스,007660,2014/12,28337507,202459,103044.66,96936,100456570,86418500,364477,2003/10/07,
(주)이수페타시스,007660,2015/12,43374962,220316,109335.43,106092,105730515,86343467,373561,2003/10/07,
(주)이수페타시스,007660,2016/12,20057269,239110,109796.57,58416,109643941,87183803,430621,2003/10/07,
(주)이수페타시스,007660,2017/12,11002262,175664,72743.13,57277,112479015,92352001,325208,2003/10/07,
(주)이수페타시스,007660,2018/12,-7298388,180261,95847.32,61958,103488039,83219439,344653,2003/10/07,
(주)이수페타시스,007660,2019/12,51330152,99600,44026.64,64126,108181830,87774489,281171,2003/10/07,
(주)이수페타시스,007660,2020/12,-7057641,98029,98549.08,54753,112093572,95553081,259605,2003/10/07,
(주)이수화학,005950,2011/12,42679569,516066,83620.39,179903,162352728,136906918,908470,1988/04/28,
(주)이수화학,005950,2012/12,16245838,548360,97176.25,178099,162366876,138827988,971115,1988/04/28,
(주)이수화학,005950,2013/12,-9766569,549114,80649.51,181380,174727155,141407697,1060730,1988/04/28,
(주)이수화학,005950,2014/12,-32851045,544983,56445.67,184895,184672515,144302868,955135,1988/04/28,
(주)이수화학,005950,2015/12,60409084,531797,56672.52,183518,186293676,147741317,875333,1988/04/28,
(주)이수화학,005950,2016/12,44640667,549380,79118.84,188521,187130564,145236003,918392,1988/04/28,
(주)이수화학,005950,2017/12,27543447,513656,66910.35,201430,198425772,149157846,903701,1988/04/28,
(주)이수화학,005950,2018/12,7236,600499,102147.03,202876,205309256,154083563,933601,1988/04/28,
(주)이수화학,005950,2019/12,37049661,585740,75721.99,224682,218371573,159722960,976681,1988/04/28,
(주)이수화학,005950,2020/12,80422939,477041,-83294.96,225266,252395756,167102467,869029,1988/04/28,
(주)이스타코,015020,2011/12,2272277,39118,933.85,40042,0,0,74252,1988/12/23,
(주)이스타코,015020,2012/12,-3185075,34125,969.02,39131,0,0,76118,1988/12/23,
(주)이스타코,015020,2013/12,47803427,53927,27966.02,39051,0,0,92310,1988/12/23,
(주)이스타코,015020,2014/12,-15968551,51192,1513.38,38182,0,0,70589,1988/12/23,
(주)이스타코,015020,2015/12,-54324682,52648,5992.85,37855,0,0,112327,1988/12/23,
(주)이스타코,015020,2016/12,2887305,44516,-2375.61,37560,0,0,112207,1988/12/23,
(주)이스타코,015020,2017/12,26165109,44127,5536.42,37630,0,0,82847,1988/12/23,
(주)이스타코,015020,2018/12,-2223408,36796,-1101.56,37419,0,0,78340,1988/12/23,
(주)이스타코,015020,2019/12,16742148,48886,14780.87,1719,0,0,78898,1988/12/23,
(주)이스타코,015020,2020/12,-1866916,48829,4167.54,4740,0,0,70696,1988/12/23,
(주)이스트소프트,047560,2011/12,4170792,42969,31672.69,38057,0,0,81882,2008/07/01,
(주)이스트소프트,047560,2012/12,3547005,41416,17822.01,37817,0,0,88607,2008/07/01,
(주)이스트소프트,047560,2013/12,349168,38321,15551.06,39678,0,0,83243,2008/07/01,
(주)이스트소프트,047560,2014/12,-203868,42146,17278.78,36992,0,0,85162,2008/07/01,
(주)이스트소프트,047560,2015/12,-2698123,44803,15379.15,36074,0,0,79736,2008/07/01,
(주)이스트소프트,047560,2016/12,2237876,38927,10552.81,30680,0,0,84148,2008/07/01,
(주)이스트소프트,047560,2017/12,3782336,38053,10028.19,29248,0,0,85393,2008/07/01,
(주)이스트소프트,047560,2018/12,1503644,35686,10817.47,30941,0,0,85838,2008/07/01,
(주)이스트소프트,047560,2019/12,3476197,47917,9278.8,51996,0,0,111306,2008/07/01,
(주)이스트소프트,047560,2020/12,2700344,49231,16673.25,48458,0,0,108479,2008/07/01,
(주)이아이디,093230,2011/12,-6912784,61925,-15671.85,17155,10009436,2542662,76485,2007/11/01,
(주)이아이디,093230,2012/12,-3574817,31129,-25170.59,13719,7689898,2508508,48405,2007/11/01,
(주)이아이디,093230,2013/12,-7534876,19453,-11821.91,12122,639400,334255,45589,2007/11/01,
(주)이아이디,093230,2014/12,-4206344,16528,-16701.54,12439,1121046,415955,31139,2007/11/01,
(주)이아이디,093230,2015/12,-1456518,38059,-41.51,16265,113000,62210,61998,2007/11/01,
(주)이아이디,093230,2016/12,-1572328,27866,-11815.39,16513,113000,84810,39304,2007/11/01,
(주)이아이디,093230,2017/12,-19716268,68856,3992.22,16312,113000,100119,100696,2007/11/01,
(주)이아이디,093230,2018/12,-7500307,73645,-4751.21,19146,113000,112996,80903,2007/11/01,
(주)이아이디,093230,2019/12,-3869576,139294,3202.74,18803,113000,112996,177395,2007/11/01,
(주)이아이디,093230,2020/12,-6016581,147501,-14982.56,777,0,0,156373,2007/11/01,
(주)이엔드디,101360,2011/12,,,,,,,,2020/07/30,
(주)이엔드디,101360,2012/12,,,,,,,,2020/07/30,
(주)이엔드디,101360,2013/12,,,,,,,,2020/07/30,
(주)이엔드디,101360,2014/12,,,,,,,,2020/07/30,
(주)이엔드디,101360,2015/12,-2744200,8235,274.69,14808,6368989,1810138,35528,2020/07/30,
(주)이엔드디,101360,2016/12,1149766,6791,3418.05,13895,6522023,2455036,35019,2020/07/30,
(주)이엔드디,101360,2017/12,2450381,3035,1340.54,13054,6731034,3113420,31187,2020/07/30,
(주)이엔드디,101360,2018/12,601389,1829,4438.3,12052,6906715,3769470,29604,2020/07/30,
(주)이엔드디,101360,2019/12,5644066,10486,10113.89,8981,7044851,4403662,38145,2020/07/30,
(주)이엔드디,101360,2020/12,17424906,61157,12902.87,10595,7097615,4974250,73488,2020/07/30,
(주)이엔에프테크놀로지,102710,2011/12,14699954,78585,32752.03,37517,15206456,0,123526,2009/05/28,
(주)이엔에프테크놀로지,102710,2012/12,18564074,95758,42409.76,55729,16155447,0,149168,2009/05/28,
(주)이엔에프테크놀로지,102710,2013/12,22728722,106198,35162.1,64176,20480136,0,154834,2009/05/28,
(주)이엔에프테크놀로지,102710,2014/12,15144564,119741,43992.46,66512,20868273,0,169227,2009/05/28,
(주)이엔에프테크놀로지,102710,2015/12,34659920,141335,58674.22,79775,20759109,0,190183,2009/05/28,
(주)이엔에프테크놀로지,102710,2016/12,45248462,160273,58514.77,95277,24498567,0,224434,2009/05/28,
(주)이엔에프테크놀로지,102710,2017/12,29086389,183228,65088.87,113642,21393410,0,237780,2009/05/28,
(주)이엔에프테크놀로지,102710,2018/12,26659355,207513,71559.06,137150,33397394,0,271555,2009/05/28,
(주)이엔에프테크놀로지,102710,2019/12,53784160,245546,101089.41,153844,39072648,0,328084,2009/05/28,
(주)이엔에프테크놀로지,102710,2020/12,66296021,281067,101056.85,173743,36567251,0,382244,2009/05/28,
(주)이엔코퍼레이션,066980,2011/12,-3309954,30510,-1341.11,16349,2974441,881396,55817,2003/01/17,
(주)이엔코퍼레이션,066980,2012/12,-7197699,22816,-3613.79,18218,5684778,1317443,45729,2003/01/17,
(주)이엔코퍼레이션,066980,2013/12,-4237583,39866,6836.48,21757,8343349,1255390,69435,2003/01/17,
(주)이엔코퍼레이션,066980,2014/12,-8456333,44158,-10733.57,20587,6879785,1703581,59928,2003/01/17,
(주)이엔코퍼레이션,066980,2015/12,-4751937,50653,-3576.11,16551,2904563,582828,59735,2003/01/17,
(주)이엔코퍼레이션,066980,2016/12,7794956,103818,4228.8,10457,0,0,136749,2003/01/17,
(주)이엔코퍼레이션,066980,2017/12,1432904,107688,9352.89,10219,0,0,133704,2003/01/17,
(주)이엔코퍼레이션,066980,2018/12,1837978,100983,-3844.49,203,0,0,149276,2003/01/17,
(주)이엔코퍼레이션,066980,2019/12,-522153,102463,12448.45,2476,0,0,147013,2003/01/17,
(주)이엔코퍼레이션,066980,2020/12,-3842801,77079,-33283.99,1664,0,0,104017,2003/01/17,
(주)이엔플러스,074610,2011/12,973872,11573,-2021.87,5256,64024,63999,19834,2003/12/23,
(주)이엔플러스,074610,2012/12,-1025965,8156,-3153.42,5194,64024,63999,12454,2003/12/23,
(주)이엔플러스,074610,2013/12,1142761,6477,-772.14,5154,64024,63999,9979,2003/12/23,
(주)이엔플러스,074610,2014/12,368732,7847,1617.53,5079,64024,63999,12188,2003/12/23,
(주)이엔플러스,074610,2015/12,502457,8560,1219.35,5024,64024,63999,14290,2003/12/23,
(주)이엔플러스,074610,2016/12,2146339,13987,5893.96,5172,64024,63999,21962,2003/12/23,
(주)이엔플러스,074610,2017/12,-7004399,15404,-4529.14,16520,99999,68946,46604,2003/12/23,
(주)이엔플러스,074610,2018/12,-270430,40592,8556.97,24726,99999,71685,85882,2003/12/23,
(주)이엔플러스,074610,2019/12,-17405438,49674,-27311.5,31518,111129,75044,119189,2003/12/23,
(주)이엔플러스,074610,2020/12,-7554207,61091,-3231.35,32472,82129,69643,94500,2003/12/23,
(주)이엘피,063760,2014/12,,,,,,,,2017/04/06,
(주)이엘피,063760,2015/12,,,,,,,,2017/04/06,
(주)이엘피,063760,2016/12,4659368,25992,16666.15,12109,536956,252105,36960,2017/04/06,
(주)이엘피,063760,2017/12,14908328,53844,23982.05,11935,382657,224541,60343,2017/04/06,
(주)이엘피,063760,2018/12,18277162,66504,23122.54,6089,410659,247336,76994,2017/04/06,
(주)이엘피,063760,2019/12,2352021,69908,13735.88,6001,479849,286397,76070,2017/04/06,
(주)이엘피,063760,2020/12,-4188402,68473,11995.7,5590,470249,308310,74114,2017/04/06,
(주)이엠넷,123570,2011/12,4209767,27708,6054.78,4690,0,0,47576,2011/11/25,
(주)이엠넷,123570,2012/12,7444055,31516,6695.35,9634,0,0,54791,2011/11/25,
(주)이엠넷,123570,2013/12,3666445,31747,24055.47,9329,0,0,58447,2011/11/25,
(주)이엠넷,123570,2014/12,2120847,32970,16488.99,8958,0,0,51697,2011/11/25,
(주)이엠넷,123570,2015/12,579223,34847,15605.93,10041,0,0,47961,2011/11/25,
(주)이엠넷,123570,2016/12,-737754,37731,14870.68,9726,0,0,50622,2011/11/25,
(주)이엠넷,123570,2017/12,6261611,41567,17119.2,10053,0,0,56253,2011/11/25,
(주)이엠넷,123570,2018/12,2995401,48581,9124.63,9626,0,0,66437,2011/11/25,
(주)이엠넷,123570,2019/12,1796342,53430,22276.06,9956,0,0,71712,2011/11/25,
(주)이엠넷,123570,2020/12,3460951,57586,23627.92,9664,0,0,82088,2011/11/25,
(주)이엠앤아이,083470,2011/12,-3610108,14649,460.33,9547,8934541,4976615,52960,2008/09/18,
(주)이엠앤아이,083470,2012/12,4525706,24772,9664.11,8358,3265484,0,48540,2008/09/18,
(주)이엠앤아이,083470,2013/12,-5609381,37664,11101.56,7852,8495423,5595744,66633,2008/09/18,
(주)이엠앤아이,083470,2014/12,4012632,48705,14562.83,7936,9697065,6195402,76173,2008/09/18,
(주)이엠앤아이,083470,2015/12,10272011,51914,15336.27,8261,10066332,6862053,85694,2008/09/18,
(주)이엠앤아이,083470,2016/12,-5375052,59566,12452.25,7855,9088249,6028385,102783,2008/09/18,
(주)이엠앤아이,083470,2017/12,7358459,33168,-18372.22,7178,9118774,6518321,76493,2008/09/18,
(주)이엠앤아이,083470,2018/12,2884687,-33725,-61513.82,4921,8651745,7897230,13879,2008/09/18,
