회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(연결)(천원),자본(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원)
신성건설(주),001970,2001/12,1976/03/24,2009/05/13,462885934,105448462,346211477,17553368,3021001
신성건설(주),001970,2002/12,1976/03/24,2009/05/13,469952325,98095923,348442019,24332652,1862360
신성건설(주),001970,2003/12,1976/03/24,2009/05/13,480337406,99872495,449085438,30566590,4156871
신성건설(주),001970,2004/12,1976/03/24,2009/05/13,491068822,104224363,517379274,34026362,9465356
신성건설(주),001970,2005/12,1976/03/24,2009/05/13,507914190,114963396,590596741,24585715,11239853
신성건설(주),001970,2006/12,1976/03/24,2009/05/13,536209828,117089672,584248322,13668044,5587130
신성건설(주),001970,2007/12,1976/03/24,2009/05/13,679067711,122627100,691750332,18054124,5386164
신성건설(주),001970,2008/12,1976/03/24,2009/05/13,335920398,-280498017,475662675,-287125781,-411719042
신성델타테크(주),065350,2004/12,2004/08/06,,,,,,
신성델타테크(주),065350,2005/12,2004/08/06,,78008148,41789890,102113624,5636899,6124928
신성델타테크(주),065350,2006/12,2004/08/06,,96613801,47515423,132312687,10332904,9094728
신성델타테크(주),065350,2007/12,2004/08/06,,112269085,56217831,156201474,8492784,7808845
신성델타테크(주),065350,2008/12,2004/08/06,,127133094,61167686,148980208,11187101,7612021
신성델타테크(주),065350,2009/12,2004/08/06,,155749871,67277432,178072592,14311133,8818643
신성델타테크(주),065350,2010/12,2004/08/06,,253448784,102429757,289098480,9959301,6642538
신세계건설(주),034300,2000/12,2002/06/17,,,,,,
신세계건설(주),034300,2000/12,1999/06/23,2002/06/17,,,,,
신세계건설(주),034300,2001/12,2002/06/17,,,,,,
신세계건설(주),034300,2001/12,1999/06/23,2002/06/17,,,,,
신세계건설(주),034300,2002/12,2002/06/17,,,,,,
신세계건설(주),034300,2003/12,2002/06/17,,,,,,
신세계건설(주),034300,2004/12,2002/06/17,,,,,,
신세계건설(주),034300,2005/12,2002/06/17,,,,,,
신세계건설(주),034300,2006/12,2002/06/17,,,,,,
신세계건설(주),034300,2007/12,2002/06/17,,,,,,
신세계건설(주),034300,2008/12,2002/06/17,,,,,,
신세계건설(주),034300,2009/12,2002/06/17,,,,,,
신세계건설(주),034300,2010/12,2002/06/17,,,,,,
신송홀딩스(주),006880,2000/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2001/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2002/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2003/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2004/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2005/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2006/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2007/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2008/12,2013/11/21,,,,,,
신송홀딩스(주),006880,2009/12,2013/11/21,,57897284,28584629,51566064,3248687,2617124
신송홀딩스(주),006880,2010/12,2013/11/21,,137826570,79959701,116593598,5507977,3835333
신신제약(주),002800,2000/12,2017/02/28,,,,,,
신신제약(주),002800,2001/12,2017/02/28,,,,,,
신신제약(주),002800,2002/12,2017/02/28,,,,,,
신신제약(주),002800,2003/12,2017/02/28,,,,,,
신신제약(주),002800,2004/12,2017/02/28,,,,,,
신신제약(주),002800,2005/12,2017/02/28,,,,,,
신신제약(주),002800,2006/12,2017/02/28,,,,,,
신신제약(주),002800,2007/12,2017/02/28,,,,,,
신신제약(주),002800,2008/12,2017/02/28,,,,,,
신신제약(주),002800,2009/12,2017/02/28,,,,,,
신신제약(주),002800,2010/12,2017/02/28,,,,,,
신원종합개발(주),017000,2000/12,1994/12/07,,,,,,
신원종합개발(주),017000,2001/12,1994/12/07,,,,,,
신원종합개발(주),017000,2002/12,1994/12/07,,,,,,
신원종합개발(주),017000,2003/12,1994/12/07,,,,,,
신원종합개발(주),017000,2004/12,1994/12/07,,,,,,
신원종합개발(주),017000,2005/12,1994/12/07,,,,,,
신원종합개발(주),017000,2006/12,1994/12/07,,,,,,
신원종합개발(주),017000,2007/12,1994/12/07,,,,,,
신원종합개발(주),017000,2008/12,1994/12/07,,,,,,
신원종합개발(주),017000,2009/12,1994/12/07,,,,,,
신원종합개발(주),017000,2010/12,1994/12/07,,,,,,
신일전자(주),002700,2000/03,1975/09/30,,,,,,
신일전자(주),002700,2001/03,1975/09/30,,,,,,
신일전자(주),002700,2002/03,1975/09/30,,,,,,
신일전자(주),002700,2003/03,1975/09/30,,,,,,
신일전자(주),002700,2004/03,1975/09/30,,,,,,
신일전자(주),002700,2005/12,1975/09/30,,,,,,
신일전자(주),002700,2006/12,1975/09/30,,53848931,7822427,57995703,-1944991,-9016237
신일전자(주),002700,2007/12,1975/09/30,,45442089,10865279,63395599,-262676,1482634
신일전자(주),002700,2008/12,1975/09/30,,45258043,9678527,68761756,-206240,-8085335
신일전자(주),002700,2009/12,1975/09/30,,50038443,12926935,64662084,3953057,667861
신일전자(주),002700,2010/12,1975/09/30,,45700552,18199228,68077201,3300867,1823197
신일제약(주),012790,2000/12,1999/08/13,,,,,,
신일제약(주),012790,2001/12,1999/08/13,,,,,,
신일제약(주),012790,2002/12,1999/08/13,,,,,,
신일제약(주),012790,2003/12,1999/08/13,,,,,,
신일제약(주),012790,2004/12,1999/08/13,,,,,,
신일제약(주),012790,2005/12,1999/08/13,,,,,,
신일제약(주),012790,2006/12,1999/08/13,,,,,,
신일제약(주),012790,2007/12,1999/08/13,,,,,,
신일제약(주),012790,2008/12,1999/08/13,,,,,,
신일제약(주),012790,2009/12,1999/08/13,,,,,,
신일제약(주),012790,2010/12,1999/08/13,,,,,,
신풍제약(주),019170,2000/12,1990/01/20,,,,,,
신풍제약(주),019170,2001/12,1990/01/20,,,,,,
신풍제약(주),019170,2002/12,1990/01/20,,,,,,
신풍제약(주),019170,2003/12,1990/01/20,,166192857,88592109,125923845,23810229,13082868
신풍제약(주),019170,2004/12,1990/01/20,,174774716,87359544,140825556,16878747,1356386
신풍제약(주),019170,2005/12,1990/01/20,,190074640,97653155,152647100,25336800,11862389
신풍제약(주),019170,2006/12,1990/01/20,,201068429,106276024,158772523,22439254,21955231
신풍제약(주),019170,2007/12,1990/01/20,,217160923,113806377,165922224,19177900,8834003
신풍제약(주),019170,2008/12,1990/01/20,,268607426,127933215,188135653,31236233,12089201
신풍제약(주),019170,2009/12,1990/01/20,,310151740,145312534,217255761,35266743,21089496
신풍제약(주),019170,2010/12,1990/01/20,,320929817,150392130,232060469,43974058,21756026
신풍제지(주),002870,2000/12,1976/06/30,,,,,,
신풍제지(주),002870,2001/12,1976/06/30,,,,,,
신풍제지(주),002870,2002/12,1976/06/30,,,,,,
신풍제지(주),002870,2003/12,1976/06/30,,,,,,
신풍제지(주),002870,2004/12,1976/06/30,,,,,,
신풍제지(주),002870,2005/12,1976/06/30,,,,,,
신풍제지(주),002870,2006/12,1976/06/30,,,,,,
신풍제지(주),002870,2007/12,1976/06/30,,,,,,
신풍제지(주),002870,2008/12,1976/06/30,,,,,,
신풍제지(주),002870,2009/12,1976/06/30,,,,,,
신풍제지(주),002870,2010/12,1976/06/30,,,,,,
신화인터텍(주),056700,2000/12,2001/12/13,,,,,,
신화인터텍(주),056700,2001/12,2001/12/13,,,,,,
신화인터텍(주),056700,2002/12,2001/12/13,,,,,,
신화인터텍(주),056700,2003/12,2001/12/13,,,,,,
신화인터텍(주),056700,2004/12,2001/12/13,,,,,,
신화인터텍(주),056700,2005/12,2001/12/13,,,,,,
신화인터텍(주),056700,2006/12,2001/12/13,,,,,,
신화인터텍(주),056700,2007/12,2001/12/13,,,,,,
신화인터텍(주),056700,2008/12,2001/12/13,,226878475,60706290,240756493,15318913,1781231
신화인터텍(주),056700,2009/12,2001/12/13,,282897418,101452298,413615390,48339423,30484776
신화인터텍(주),056700,2010/12,2001/12/13,,299605332,91915852,542792989,1998830,-15006206
신흥에스이씨(주),243840,2009/12,2017/09/27,,,,,,
신흥에스이씨(주),243840,2010/12,2017/09/27,,,,,,
쌍용건설(주),012650,2000/12,1993/01/28,2014/04/11,,,,,
쌍용건설(주),012650,2001/12,1993/01/28,2014/04/11,1108522588,11198499,1154556401,133301790,68460118
쌍용건설(주),012650,2002/12,1993/01/28,2014/04/11,787382136,95623563,942953016,16040590,75562734
쌍용건설(주),012650,2003/12,1993/01/28,2014/04/11,763309442,249510993,1030977063,84330619,203898943
쌍용건설(주),012650,2004/12,1993/01/28,2014/04/11,,,,,
쌍용건설(주),012650,2005/12,1993/01/28,2014/04/11,,,,,
쌍용건설(주),012650,2006/12,1993/01/28,2014/04/11,991500335,354856958,1292581401,79298987,36756345
쌍용건설(주),012650,2007/12,1993/01/28,2014/04/11,1280272872,385457478,1362507411,58470793,33801443
쌍용건설(주),012650,2008/12,1993/01/28,2014/04/11,1538177806,406689999,1571588512,92336346,23788165
쌍용건설(주),012650,2009/12,1993/01/28,2014/04/11,1966664541,388039944,2038369240,64407436,-2775421
쌍용건설(주),012650,2010/12,1993/01/28,2014/04/11,1962508983,424699061,2291984865,139665754,30180709
쌍용씨앤이(주),003410,2000/12,1975/05/03,,4763705128,-333517239,1862954330,74250947,-1170203881
쌍용씨앤이(주),003410,2001/12,1975/05/03,,4027569319,209510602,1676868520,64262081,-207726302
쌍용씨앤이(주),003410,2002/12,1975/05/03,,3478188403,460847978,1560350954,146240356,56566830
쌍용씨앤이(주),003410,2003/12,1975/05/03,,3149206029,1086222179,1689266770,243851265,188900867
쌍용씨앤이(주),003410,2004/12,1975/05/03,,3068285026,1196676517,1524539679,141903383,84495836
쌍용씨앤이(주),003410,2005/12,1975/05/03,,2952895415,1180327368,1344261378,17945602,-40688323
쌍용씨앤이(주),003410,2006/12,1975/05/03,,2791564964,1110814899,1353433297,4571036,-50863384
쌍용씨앤이(주),003410,2007/12,1975/05/03,,2678493376,1120593614,1334699867,25318147,7680725
쌍용씨앤이(주),003410,2008/12,1975/05/03,,2660078612,926089060,1478359312,-3344749,-168469054
쌍용씨앤이(주),003410,2009/12,1975/05/03,,2699166084,962318116,1625454700,88535388,-25164532
쌍용씨앤이(주),003410,2010/12,1975/05/03,,2758345199,983929928,1682171746,95626730,6248304
쌍용자동차(주),003620,2000/12,1975/05/21,,,,,,
쌍용자동차(주),003620,2001/12,1975/05/21,,,,,,
쌍용자동차(주),003620,2002/12,1975/05/21,,,,,,
쌍용자동차(주),003620,2003/12,1975/05/21,,,,,,
쌍용자동차(주),003620,2004/12,1975/05/21,,,,,,
쌍용자동차(주),003620,2005/12,1975/05/21,,,,,,
쌍용자동차(주),003620,2006/12,1975/05/21,,,,,,
쌍용자동차(주),003620,2007/12,1975/05/21,,,,,,
쌍용자동차(주),003620,2008/12,1975/05/21,,1700899952,252176167,2503230795,-229320722,-711561796
쌍용자동차(주),003620,2009/12,1975/05/21,,1379434213,293731360,1077033200,-295037921,-347787050
쌍용자동차(주),003620,2010/12,1975/05/21,,,,,,
쌍용정보통신(주),010280,2000/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2001/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2002/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2003/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2004/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2005/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2006/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2007/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2008/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2009/12,2000/04/14,,,,,,
쌍용정보통신(주),010280,2010/12,2000/04/14,,,,,,
써니전자(주),004770,2000/12,1987/04/22,,70541130,34552754,79670001,8661271,5584214
써니전자(주),004770,2001/12,1987/04/22,,58386207,33973276,43236509,812175,-495287
써니전자(주),004770,2002/12,1987/04/22,,59961224,28660993,34215298,-1961157,-4303458
써니전자(주),004770,2003/12,1987/04/22,,57289619,33733290,28009557,-1233565,15106293
써니전자(주),004770,2004/12,1987/04/22,,33890362,30007274,26692701,-872904,-1961048
써니전자(주),004770,2005/12,1987/04/22,,33110821,30058547,25122671,936968,120824
써니전자(주),004770,2006/12,1987/04/22,,32458371,28757229,25371861,2178785,859143
써니전자(주),004770,2007/12,1987/04/22,,35443895,29754018,30139007,609425,656539
써니전자(주),004770,2008/12,1987/04/22,,53345009,31027324,49999920,1221424,-3064354
써니전자(주),004770,2009/12,1987/04/22,,51470501,30458591,44567440,1197819,406792
써니전자(주),004770,2010/12,1987/04/22,,46488111,26253513,36640606,-3060629,-4307952
쓰리알(주),037730,2000/12,2000/07/25,2004/04/22,,,,,
쓰리알(주),037730,2001/12,2000/07/25,2004/04/22,,,,,
쓰리알(주),037730,2002/12,2000/07/25,2004/04/22,110446052,15683847,71982877,-7461582,-38768300
쓰리알(주),037730,2003/12,2000/07/25,2004/04/22,67240200,-31292277,35666170,-39238046,-61369987
씨비아이(주),013720,2000/12,1993/12/29,,,,,,
씨비아이(주),013720,2001/12,1993/12/29,,,,,,
씨비아이(주),013720,2002/12,1993/12/29,,,,,,
씨비아이(주),013720,2003/12,1993/12/29,,,,,,
씨비아이(주),013720,2004/12,1993/12/29,,,,,,
씨비아이(주),013720,2005/12,1993/12/29,,,,,,
씨비아이(주),013720,2006/12,1993/12/29,,,,,,
씨비아이(주),013720,2007/12,1993/12/29,,,,,,
씨비아이(주),013720,2008/12,1993/12/29,,,,,,
씨비아이(주),013720,2009/12,1993/12/29,,,,,,
씨비아이(주),013720,2010/12,1993/12/29,,,,,,
씨아이에스(주),144630,2009/12,2014/04/25,2017/01/20,,,,,
씨아이에스(주),144630,2010/12,2014/04/25,2017/01/20,,,,,
씨앤씨엔터프라이즈(주),038420,2000/12,2000/08/08,2007/08/29,,,,,
씨앤씨엔터프라이즈(주),038420,2001/12,2000/08/08,2007/08/29,,,,,
씨앤씨엔터프라이즈(주),038420,2002/12,2000/08/08,2007/08/29,,,,,
씨앤씨엔터프라이즈(주),038420,2003/12,2000/08/08,2007/08/29,,,,,
씨앤씨엔터프라이즈(주),038420,2004/12,2000/08/08,2007/08/29,,,,,
씨앤씨엔터프라이즈(주),038420,2005/12,2000/08/08,2007/08/29,,,,,
씨앤씨엔터프라이즈(주),038420,2006/12,2000/08/08,2007/08/29,,,,,
씨앤지하이테크(주),264660,2007/12,2018/01/25,,,,,,
씨앤지하이테크(주),264660,2008/12,2018/01/25,,,,,,
씨앤지하이테크(주),264660,2009/12,2018/01/25,,,,,,
씨앤지하이테크(주),264660,2010/12,2018/01/25,,,,,,
씨앤티85(주),056730,2000/12,2002/01/04,,,,,,
씨앤티85(주),056730,2001/12,2002/01/04,,,,,,
씨앤티85(주),056730,2002/12,2002/01/04,,,,,,
씨앤티85(주),056730,2003/12,2002/01/04,,,,,,
씨앤티85(주),056730,2004/12,2002/01/04,,,,,,
씨앤티85(주),056730,2005/12,2002/01/04,,,,,,
씨앤티85(주),056730,2006/12,2002/01/04,,,,,,
씨앤티85(주),056730,2007/12,2002/01/04,,,,,,
씨앤티85(주),056730,2008/12,2002/01/04,,,,,,
씨앤티85(주),056730,2009/12,2002/01/04,,,,,,
씨앤티85(주),056730,2010/12,2002/01/04,,,,,,
씨에스베어링(주),297090,2008/12,2019/11/21,,,,,,
씨에스베어링(주),297090,2009/12,2019/11/21,,,,,,
씨에스베어링(주),297090,2010/12,2019/11/21,,,,,,
씨에스윈드(주),112610,2007/12,2014/11/27,,,,,,
씨에스윈드(주),112610,2008/12,2014/11/27,,189640721,102572462,148647489,32645523,29439655
씨에스윈드(주),112610,2009/12,2014/11/27,,214663564,113807149,144890302,28330061,24866815
씨에스윈드(주),112610,2010/12,2014/11/27,,216735952,116108599,150107211,13285231,9459540
씨유테크(주),376290,2005/12,2021/10/08,,,,,,
씨유테크(주),376290,2006/12,2021/10/08,,,,,,
씨유테크(주),376290,2007/12,2021/10/08,,,,,,
씨유테크(주),376290,2008/12,2021/10/08,,,,,,
씨유테크(주),376290,2009/12,2021/10/08,,,,,,
씨유테크(주),376290,2010/12,2021/10/08,,,,,,
씨제이(주),001040,2000/12,1973/06/29,,4277955783,1291652327,3217133110,25775835,-5266249
씨제이(주),001040,2001/12,1973/06/29,,4548714935,1514970581,4509409880,315297536,108920833
씨제이(주),001040,2002/12,1973/06/29,,4402002746,1697079939,5455981279,345790894,160572378
씨제이(주),001040,2003/12,1973/06/29,,4455143143,1798576579,4704639267,389381017,198949776
씨제이(주),001040,2004/12,1973/06/29,,5197979683,2284399316,5586601265,382661486,156804568
씨제이(주),001040,2005/12,1973/06/29,,5990100383,2335199011,5377429540,417083141,219793433
씨제이(주),001040,2006/12,1973/06/29,,7200333028,2246365269,6261107717,340838383,115002595
씨제이(주),001040,2007/12,1973/06/29,,8762994527,3029817830,6961037958,472283980,107054513
씨제이(주),001040,2008/12,1973/06/29,,9754902137,3272618964,7933921414,546506729,346523822
씨제이(주),001040,2009/12,1973/06/29,,10689037818,3904214795,9665249600,737168126,529298602
씨제이(주),001040,2010/12,1973/06/29,,12870861358,5693173474,11015581445,787853383,769623268
씨제이대한통운(주),000120,2000/12,1956/03/03,,1230581967,576089799,1029524775,61230504,19151617
씨제이대한통운(주),000120,2001/12,1956/03/03,,1257452961,697610274,987408645,54942662,48255073
씨제이대한통운(주),000120,2002/12,1956/03/03,,1300861638,756668111,1118235565,64869338,44127752
씨제이대한통운(주),000120,2003/12,1956/03/03,,1318523662,795229585,1127585132,62912326,39370019
씨제이대한통운(주),000120,2004/12,1956/03/03,,1283143902,782755795,1157054102,63443597,19121869
씨제이대한통운(주),000120,2005/12,1956/03/03,,1344089464,833069307,1208150834,59920308,47958871
씨제이대한통운(주),000120,2006/12,1956/03/03,,1377601155,611027886,1214558279,63130813,-343965018
씨제이대한통운(주),000120,2007/12,1956/03/03,,1635932881,721673627,1460168802,77786564,79737441
씨제이대한통운(주),000120,2008/12,1956/03/03,,6342500159,4845432438,2138112264,97223831,143582880
씨제이대한통운(주),000120,2009/12,1956/03/03,,3457211889,1876630685,2248263914,150773092,5292433
씨제이대한통운(주),000120,2010/12,1956/03/03,,3567553521,1972340269,2554630000,154630304,67874549
씨제이씨지브이(주),079160,2000/12,2004/12/24,,,,,,
씨제이씨지브이(주),079160,2001/12,2004/12/24,,,,,,
씨제이씨지브이(주),079160,2002/12,2004/12/24,,,,,,
씨제이씨지브이(주),079160,2003/12,2004/12/24,,,,,,
씨제이씨지브이(주),079160,2004/12,2004/12/24,,,,,,
씨제이씨지브이(주),079160,2005/12,2004/12/24,,291025594,167889867,282680029,37094880,24044797
씨제이씨지브이(주),079160,2006/12,2004/12/24,,409008843,183339654,331617597,40374301,23514983
씨제이씨지브이(주),079160,2007/12,2004/12/24,,478453607,186692886,397394512,32000132,11217756
씨제이씨지브이(주),079160,2008/12,2004/12/24,,508527515,201549786,408902368,53090555,19147249
씨제이씨지브이(주),079160,2009/12,2004/12/24,,604723103,236122048,470904598,59417427,40059582
씨제이씨지브이(주),079160,2010/12,2004/12/24,,650259815,264364827,549805527,63178609,32349595
씨제이씨푸드(주),011150,2000/12,1988/11/26,,,,,,
씨제이씨푸드(주),011150,2001/12,1988/11/26,,,,,,
씨제이씨푸드(주),011150,2002/12,1988/11/26,,76559059,14708071,203012597,2176730,42643565
씨제이씨푸드(주),011150,2003/12,1988/11/26,,60057143,18580759,180445377,86374,3152641
씨제이씨푸드(주),011150,2004/12,1988/11/26,,56354951,18754152,223005177,726041,624017
씨제이씨푸드(주),011150,2005/12,1988/11/26,,,,,,
씨제이씨푸드(주),011150,2006/12,1988/11/26,,,,,,
씨제이씨푸드(주),011150,2007/12,1988/11/26,,,,,,
씨제이씨푸드(주),011150,2008/12,1988/11/26,,,,,,
씨제이씨푸드(주),011150,2009/12,1988/11/26,,,,,,
씨제이씨푸드(주),011150,2010/12,1988/11/26,,,,,,
씨제이엔터테인먼트(주),049370,2000/12,2002/02/05,2006/04/20,,,,,
씨제이엔터테인먼트(주),049370,2001/12,2002/02/05,2006/04/20,,,,,
씨제이엔터테인먼트(주),049370,2002/12,2002/02/05,2006/04/20,194546321,131594070,192600576,31013134,16394223
씨제이엔터테인먼트(주),049370,2003/12,2002/02/05,2006/04/20,258539739,156283233,267001850,57238507,34381239
씨제이엔터테인먼트(주),049370,2004/12,2002/02/05,2006/04/20,455143451,293614000,308601639,48871912,20361398
씨제이엔터테인먼트(주),049370,2005/12,2002/02/05,2006/04/20,548031075,285531223,379425254,35558289,16552590
씨제이이앤엠(주),130960,2010/12,2010/10/15,2018/07/18,767154154,542208679,99466584,12562203,5524427
씨제이인터넷(주),037150,2000/12,1999/12/24,2011/03/22,,,,,
씨제이인터넷(주),037150,2001/12,1999/12/24,2011/03/22,175375910,120234881,114572296,1397812,2020083
씨제이인터넷(주),037150,2002/12,1999/12/24,2011/03/22,222555523,137457161,157002686,4681384,7517262
씨제이인터넷(주),037150,2003/12,1999/12/24,2011/03/22,231851323,160109664,195592325,21788676,12169509
씨제이인터넷(주),037150,2004/12,1999/12/24,2011/03/22,,,,,
씨제이인터넷(주),037150,2005/12,1999/12/24,2011/03/22,,,,,
씨제이인터넷(주),037150,2006/12,1999/12/24,2011/03/22,198285607,177285310,105810012,28327010,16704236
씨제이인터넷(주),037150,2007/12,1999/12/24,2011/03/22,244888345,202366117,164412740,40011053,24784982
씨제이인터넷(주),037150,2008/12,1999/12/24,2011/03/22,288542376,219923348,206425850,40890620,22032717
씨제이인터넷(주),037150,2009/12,1999/12/24,2011/03/22,317398182,250326912,239815228,45674175,27379345
씨제이제일제당(주),097950,2007/12,2007/09/28,,2944270049,715757470,1290303984,100544813,16462621
씨제이제일제당(주),097950,2008/12,2007/09/28,,4706794895,1595514969,4540866943,314141488,20458178
씨제이제일제당(주),097950,2009/12,2007/09/28,,4877276061,1837601722,4994476776,383704889,276956779
씨제이제일제당(주),097950,2010/12,2007/09/28,,6123899825,2879477913,5669203273,443331218,685739625
씨제이프레시웨이(주),051500,2000/12,2001/07/26,,,,,,
씨제이프레시웨이(주),051500,2001/12,2001/07/26,,169208528,79617926,590157243,7359650,6197783
씨제이프레시웨이(주),051500,2002/12,2001/07/26,,181355668,87182874,793232095,13356151,10593531
씨제이프레시웨이(주),051500,2003/12,2001/07/26,,185302329,84682899,694004266,1427404,-488019
씨제이프레시웨이(주),051500,2004/12,2001/07/26,,202223010,84304136,583499154,7187944,1140396
씨제이프레시웨이(주),051500,2005/12,2001/07/26,,,,,,
씨제이프레시웨이(주),051500,2006/12,2001/07/26,,,,,,
씨제이프레시웨이(주),051500,2007/12,2001/07/26,,,,,,
씨제이프레시웨이(주),051500,2008/12,2001/07/26,,213696749,75164584,675446617,6109654,3891434
씨제이프레시웨이(주),051500,2009/12,2001/07/26,,253042292,81219794,779630978,9802479,7789182
씨제이프레시웨이(주),051500,2010/12,2001/07/26,,322988255,90453071,1020359972,9381747,8992857
씨큐브(주),101240,2005/12,2011/11/08,,,,,,
씨큐브(주),101240,2006/12,2011/11/08,,,,,,
씨큐브(주),101240,2007/12,2011/11/08,,,,,,
씨큐브(주),101240,2008/12,2011/11/08,,,,,,
씨큐브(주),101240,2009/12,2011/11/08,,,,,,
씨큐브(주),101240,2010/12,2011/11/08,,,,,,
아남전자(주),008700,2000/12,1984/08/11,,181720250,-83388505,201747023,3115113,91970170
아남전자(주),008700,2001/12,1984/08/11,,175880243,-3286871,212385082,4401772,-9104577
아남전자(주),008700,2002/12,1984/08/11,,124356850,83728493,210866320,-7734341,36159744
아남전자(주),008700,2003/12,1984/08/11,,113088084,73671100,157812007,-12641732,-10059269
아남전자(주),008700,2004/12,1984/08/11,,107401289,47672356,158474196,-18632799,-25573898
아남전자(주),008700,2005/12,1984/08/11,,69000800,39573624,115904604,-9991152,-8282223
아남전자(주),008700,2006/12,1984/08/11,,70825172,41487591,113548714,2480549,2146172
아남전자(주),008700,2007/12,1984/08/11,,80530967,50356483,145251711,7873370,8468442
아남전자(주),008700,2008/12,1984/08/11,,93609529,42896403,128787794,-4717938,-6897490
아남전자(주),008700,2009/12,1984/08/11,,86517120,45073031,123772343,7794243,1067339
아남전자(주),008700,2010/12,1984/08/11,,88927357,42612574,128819018,-1441633,-2016293
아미코젠(주),092040,2005/12,2013/09/12,,,,,,
아미코젠(주),092040,2006/12,2013/09/12,,,,,,
아미코젠(주),092040,2007/12,2013/09/12,,,,,,
아미코젠(주),092040,2008/12,2013/09/12,,,,,,
아미코젠(주),092040,2009/12,2013/09/12,,,,,,
아미코젠(주),092040,2010/12,2013/09/12,,,,,,
아비코전자(주),036010,2000/12,2002/07/03,,,,,,
아비코전자(주),036010,2001/12,2002/07/03,,,,,,
아비코전자(주),036010,2002/12,2002/07/03,,,,,,
아비코전자(주),036010,2003/12,2002/07/03,,,,,,
아비코전자(주),036010,2004/12,2002/07/03,,61691119,41882780,39151609,642141,1271423
아비코전자(주),036010,2005/12,2002/07/03,,64223682,44105524,48220397,1506467,2538327
아비코전자(주),036010,2006/12,2002/07/03,,69116720,48047661,52725262,3975139,4241028
아비코전자(주),036010,2007/12,2002/07/03,,81603888,56683709,53125712,5230683,5630164
아비코전자(주),036010,2008/12,2002/07/03,,77884742,54346215,45545191,3116919,-2088071
아비코전자(주),036010,2009/12,2002/07/03,,,,,,
아비코전자(주),036010,2010/12,2002/07/03,,,,,,
아세아(주),002030,2000/12,1974/06/03,,1161418363,534905267,687354367,56847867,-7548236
아세아(주),002030,2001/12,1974/06/03,,1077225663,548287970,602126947,79806195,10061824
아세아(주),002030,2002/12,1974/06/03,,1014156425,559489415,689124778,108034885,33555673
아세아(주),002030,2003/12,1974/06/03,,1069458507,635352098,699035549,109102237,58990619
아세아(주),002030,2004/12,1974/06/03,,1005250628,652867662,798398105,58950282,27497480
아세아(주),002030,2005/12,1974/06/03,,921401659,621852825,613332423,30457394,14152954
아세아(주),002030,2006/12,1974/06/03,,1038181374,686974652,665966602,17315060,7818706
아세아(주),002030,2007/12,1974/06/03,,1160423305,811389715,725026466,29240879,48336325
아세아(주),002030,2008/12,1974/06/03,,1185746721,792762759,816318455,19513306,12942896
아세아(주),002030,2009/12,1974/06/03,,1172398593,826442221,816772844,49218320,38787757
아세아(주),002030,2010/12,1974/06/03,,1204911906,848480469,893115419,-415928,7153509
아세아제지(주),002310,2000/12,1988/12/15,,,,,,
아세아제지(주),002310,2001/12,1988/12/15,,311492898,135050308,165305897,21598344,6951572
아세아제지(주),002310,2002/12,1988/12/15,,317811292,142995244,239384292,25243157,12213544
아세아제지(주),002310,2003/12,1988/12/15,,312512175,145666347,242440030,9389233,2756649
아세아제지(주),002310,2004/12,1988/12/15,,295211068,140811907,254394477,372209,-3251698
아세아제지(주),002310,2005/12,1988/12/15,,296584178,139453953,253113027,1238505,-1403722
아세아제지(주),002310,2006/12,1988/12/15,,305685108,145693834,277601654,14071901,6654855
아세아제지(주),002310,2007/12,1988/12/15,,319491983,146313951,309357660,13587924,2690561
아세아제지(주),002310,2008/12,1988/12/15,,348373607,146526140,360027298,15785649,2215955
아세아제지(주),002310,2009/12,1988/12/15,,424875483,225116057,349055434,22143523,14496635
아세아제지(주),002310,2010/12,1988/12/15,,445332365,221543789,445169542,8020208,5097564
아세아페이퍼텍(주),009380,2000/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2001/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2002/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2003/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2004/12,1995/08/18,2013/01/23,,,,,
