회사명,거래소코드,회계년도,당기순이익(순손실),매출액(영업수익)(*),영업이익(손실)
삼부토건(주),001470,2009/12,7426108,812475676,11674090
삼부토건(주),001470,2010/12,4149319,837434991,20092673
삼성SDI(주),006400,2000/12,543903388,4161789332,585356463
삼성SDI(주),006400,2001/12,556454190,4043196677,525930216
삼성SDI(주),006400,2002/12,586534456,4578727589,506273372
삼성SDI(주),006400,2003/12,649357877,4779221417,490319901
삼성SDI(주),006400,2004/12,741748864,6121776771,443364690
삼성SDI(주),006400,2005/12,240073857,5718898664,104764709
삼성SDI(주),006400,2006/12,90701363,4907617950,13639987
삼성SDI(주),006400,2007/12,-592182542,3792465173,-567050971
삼성SDI(주),006400,2008/12,38873770,3726195608,88872860
삼성SDI(주),006400,2009/12,217991872,3550584344,88229182
삼성SDI(주),006400,2010/12,149957125,3980660352,102242131
삼성공조(주),006660,2000/12,10141779,90005019,5438487
삼성공조(주),006660,2001/12,10774318,106521014,5947095
삼성공조(주),006660,2002/12,12120951,113797217,9459500
삼성공조(주),006660,2003/12,11643391,107658803,7234868
삼성공조(주),006660,2004/12,8568972,118917948,2680360
삼성공조(주),006660,2005/12,7322268,102015864,-601385
삼성공조(주),006660,2006/12,10489410,102932779,-1753590
삼성공조(주),006660,2007/12,-2864233,111568111,-4661879
삼성공조(주),006660,2008/12,8623549,122974403,4402853
삼성공조(주),006660,2009/12,4685464,83122196,4937727
삼성공조(주),006660,2010/12,10672626,98618655,3790329
삼성디지털이미징(주),108070,2009/12,53397468,1352393783,10657438
삼성물산(주),000830,2000/12,75053044,40641601628,457969327
삼성물산(주),000830,2001/12,28463596,32741048754,231672535
삼성물산(주),000830,2002/12,77372056,36916836730,242504544
삼성물산(주),000830,2003/12,81860257,9036000761,248717823
삼성물산(주),000830,2004/12,77115055,9696360009,256949916
삼성물산(주),000830,2005/12,81854658,9659934675,262186114
삼성물산(주),000830,2006/12,188413781,9727981216,318215753
삼성물산(주),000830,2007/12,487209126,9730972287,282645961
삼성물산(주),000830,2008/12,345142450,11811591875,364102295
삼성물산(주),000830,2009/12,307542443,10875929408,280505122
삼성물산(주),000830,2010/12,468656411,13044075732,303797378
삼성엔지니어링(주),028050,2000/12,19629420,981502619,33933484
삼성엔지니어링(주),028050,2001/12,20203937,1047881746,29428615
삼성엔지니어링(주),028050,2002/12,10530162,1002643047,31121146
삼성엔지니어링(주),028050,2003/12,-89539486,1129876807,-79177904
삼성엔지니어링(주),028050,2004/12,38090970,1641394057,76916746
삼성엔지니어링(주),028050,2005/12,60298419,1022441642,48017500
삼성엔지니어링(주),028050,2006/12,110557249,1716961095,113611333
삼성엔지니어링(주),028050,2007/12,154961024,1878160943,126639482
삼성엔지니어링(주),028050,2008/12,188369421,2635597985,129881414
삼성엔지니어링(주),028050,2009/12,258896363,3471400951,315615231
삼성엔지니어링(주),028050,2010/12,369639372,4799026499,431905140
삼성전기(주),009150,2000/12,343243649,4228959924,304239816
삼성전기(주),009150,2001/12,110840162,3111732033,26395498
삼성전기(주),009150,2002/12,209119055,3285711582,129203657
삼성전기(주),009150,2003/12,-219117707,2591349149,10398759
삼성전기(주),009150,2004/12,95419302,2687444292,567603
삼성전기(주),009150,2005/12,-67290585,2231204183,-40141633
삼성전기(주),009150,2006/12,97963620,2393645359,10050763
삼성전기(주),009150,2007/12,112803410,2690431370,88461832
삼성전기(주),009150,2008/12,48080093,3099820743,84421361
삼성전기(주),009150,2009/12,278476227,3192031127,215963705
삼성전기(주),009150,2010/12,435800262,3632078347,331269343
삼성전자(주),005930,2000/12,6014530192,34283752279,7435154660
삼성전자(주),005930,2001/12,2946935473,32380374608,2295333697
삼성전자(주),005930,2002/12,7051761000,40511563000,7244672000
삼성전자(주),005930,2003/12,5958998000,43582016000,7192702000
삼성전자(주),005930,2004/12,10786742000,57632359000,12016877000
삼성전자(주),005930,2005/12,7640213000,57457670000,8059775000
삼성전자(주),005930,2006/12,7926087000,58972765000,6933933000
삼성전자(주),005930,2007/12,7425016000,63175968000,5942855000
삼성전자(주),005930,2008/12,5525904000,72952991000,4134070000
삼성전자(주),005930,2009/12,9649487000,89772834000,6348528000
삼성전자(주),005930,2010/12,13236461000,112249475000,12318542000
삼성제약(주),001360,2000/12,-5805685,30520069,1143735
삼성제약(주),001360,2001/12,-4451952,32921111,862176
삼성제약(주),001360,2002/12,9955463,31354684,-6826048
삼성제약(주),001360,2003/12,623902,27592260,2891339
삼성제약(주),001360,2004/12,-318784,28461595,1139260
삼성제약(주),001360,2005/12,-9394270,27427421,-4620495
삼성제약(주),001360,2006/12,-12012115,28602659,-10287291
삼성제약(주),001360,2007/12,-2356850,32802727,-352424
삼성제약(주),001360,2008/12,634209,33236504,2043806
삼성제약(주),001360,2009/12,1316511,37057787,257440
삼성제약(주),001360,2010/12,-906230,39243911,2265292
삼성중공업(주),010140,2000/12,-225191698,3583545377,315234684
삼성중공업(주),010140,2001/12,54972457,4110559339,263164881
삼성중공업(주),010140,2002/12,106523219,4263835695,219179427
삼성중공업(주),010140,2003/12,150620243,4151203381,144519348
삼성중공업(주),010140,2004/12,53067341,4655900059,-108694179
삼성중공업(주),010140,2005/12,74256317,5546704459,-4253954
삼성중공업(주),010140,2006/12,154097340,6351690726,99018874
삼성중공업(주),010140,2007/12,485385889,8519066253,457244808
삼성중공업(주),010140,2008/12,627342738,10664465459,755330739
삼성중공업(주),010140,2009/12,669854872,13094943604,793630511
삼성중공업(주),010140,2010/12,888417973,13053908616,997267966
삼아알미늄(주),006110,2000/12,3843445,127523917,4892093
삼아알미늄(주),006110,2001/12,4759004,120224064,4457053
삼아알미늄(주),006110,2002/12,3834971,121843141,6582846
삼아알미늄(주),006110,2003/12,2536957,121583304,3490699
삼아알미늄(주),006110,2004/12,-7713824,138902103,-13778531
삼아알미늄(주),006110,2005/12,-14779533,134921005,-12584167
삼아알미늄(주),006110,2006/12,-7950673,136120442,-4259092
삼아알미늄(주),006110,2007/12,-5793309,134247318,-3348779
삼아알미늄(주),006110,2008/12,15664485,144555391,6584492
삼아알미늄(주),006110,2009/12,5408056,136465422,9611643
삼아알미늄(주),006110,2010/12,5624777,153989825,8880644
삼아제약(주),009300,2000/09,4726628,27874298,5872787
삼아제약(주),009300,2001/09,7513345,35872141,9467085
삼아제약(주),009300,2002/09,7688765,35907277,9257970
삼아제약(주),009300,2003/12,4185675,32100131,4105712
삼아제약(주),009300,2004/12,2978883,30371373,2732995
삼아제약(주),009300,2005/12,6185912,39366127,5826073
삼아제약(주),009300,2006/12,4652257,40292615,5319580
삼아제약(주),009300,2007/12,3762927,40638184,4189022
삼아제약(주),009300,2008/12,4209188,44629977,4934044
삼아제약(주),009300,2009/12,3505699,53093603,4297689
삼아제약(주),009300,2010/12,21825955,54737275,2095904
삼양식품(주),003230,2000/12,-16036818,204138149,18105487
삼양식품(주),003230,2001/12,-1296536,206522839,18965529
삼양식품(주),003230,2002/12,-102129838,212004021,11543414
삼양식품(주),003230,2003/12,50619212,227521729,18372070
삼양식품(주),003230,2004/12,12228778,274596815,21055920
삼양식품(주),003230,2005/12,13109911,274725489,14917803
삼양식품(주),003230,2006/12,16315256,240083231,19647623
삼양식품(주),003230,2007/12,4206926,247748958,9850163
삼양식품(주),003230,2008/12,17551825,279368653,25323953
삼양식품(주),003230,2009/12,18832730,298496357,25214217
삼양식품(주),003230,2010/12,8496975,273360301,11583917
삼양통상(주),002170,2000/12,6326359,207407535,10385963
삼양통상(주),002170,2001/12,12148954,228707327,15526439
삼양통상(주),002170,2002/12,20801553,230736357,16266451
삼양통상(주),002170,2003/12,18541337,209084682,14706894
삼양통상(주),002170,2004/12,9716148,212142070,6256783
삼양통상(주),002170,2005/12,2642459,223079939,7899809
삼양통상(주),002170,2006/12,9084769,150151517,8784065
삼양통상(주),002170,2007/12,2585437,105514198,2203735
삼양통상(주),002170,2008/12,-19462362,99039105,-14797569
삼양통상(주),002170,2009/12,19434974,102040981,6304587
삼양통상(주),002170,2010/12,9128436,117066586,4472586
삼영무역(주),002810,2000/12,6036080,157825137,7754782
삼영무역(주),002810,2001/12,4742960,162675744,2823344
삼영무역(주),002810,2002/12,6114624,155612754,4909958
삼영무역(주),002810,2003/12,8475413,139249938,4035288
삼영무역(주),002810,2004/12,8064820,167215764,9113526
삼영무역(주),002810,2005/12,10009079,161602318,2831108
삼영무역(주),002810,2006/12,8453875,166094364,3464474
삼영무역(주),002810,2007/12,10492594,184895732,4432347
삼영무역(주),002810,2008/12,7685772,208400816,6219331
삼영무역(주),002810,2009/12,13258112,208706337,6070131
삼영무역(주),002810,2010/12,19668816,250299188,11808915
삼영엠텍(주),054540,2001/12,851102,21214030,1574536
삼영엠텍(주),054540,2002/12,262083,22476688,676104
삼영엠텍(주),054540,2003/12,369327,24394500,1227142
삼영엠텍(주),054540,2004/12,2321834,37569733,2931338
삼영엠텍(주),054540,2005/12,5011105,53821220,6940617
삼영엠텍(주),054540,2006/12,7655271,63075567,11352103
삼영엠텍(주),054540,2007/12,4461140,68771686,7373204
삼영엠텍(주),054540,2008/12,6740156,85458604,8877287
삼영엠텍(주),054540,2009/12,12495317,103051809,15926017
삼영엠텍(주),054540,2010/12,6720619,104259292,8305676
삼영이엔씨(주),065570,2003/12,1939143,18200706,1890112
삼영이엔씨(주),065570,2004/12,1542400,20027814,2112307
삼영이엔씨(주),065570,2005/12,4501604,32714565,6154629
삼영이엔씨(주),065570,2006/12,2575527,29246207,4551664
삼영이엔씨(주),065570,2007/12,2335763,27784262,3865898
삼영이엔씨(주),065570,2008/12,7770696,33749029,7033684
삼영이엔씨(주),065570,2009/12,7787107,38678863,10203927
삼영이엔씨(주),065570,2010/12,7424309,41191399,9666085
삼영전자공업(주),005680,2000/12,29815089,223456076,28726961
삼영전자공업(주),005680,2001/12,12929682,159843508,6863240
삼영전자공업(주),005680,2002/12,11885543,179116979,10155465
삼영전자공업(주),005680,2003/12,19167930,178758162,12616238
삼영전자공업(주),005680,2004/12,20003873,169269729,9287406
삼영전자공업(주),005680,2005/12,12843488,128388313,1935216
삼영전자공업(주),005680,2006/12,-888992,117367724,-7907950
삼영전자공업(주),005680,2007/12,1319648,136547483,-9329035
삼영전자공업(주),005680,2008/12,9196747,166626138,1136914
삼영전자공업(주),005680,2009/12,13471893,198202094,4563514
삼영전자공업(주),005680,2010/12,21021243,247960228,19113005
삼영화학공업(주),003720,2000/12,3466756,120009224,3511028
삼영화학공업(주),003720,2001/12,4986142,116033592,5505010
삼영화학공업(주),003720,2002/12,5262229,115281736,5080376
삼영화학공업(주),003720,2003/12,4743422,103745141,8996431
삼영화학공업(주),003720,2004/12,-1914190,112748696,6011158
삼영화학공업(주),003720,2005/12,-3667663,103771582,2459349
삼영화학공업(주),003720,2006/12,-10295972,93808539,-6512105
삼영화학공업(주),003720,2007/12,-6631076,108755620,-3111885
삼영화학공업(주),003720,2008/12,-3218153,158474070,9163270
삼영화학공업(주),003720,2009/12,7666309,159727504,10629701
삼영화학공업(주),003720,2010/12,9032476,192401460,17592391
삼익건설(주),002180,2000/12,-100850571,95215992,-17952631
삼익건설(주),002180,2001/12,-41726701,125544301,-6807270
삼익티에이치케이(주),004380,2000/12,2453772,84529509,8216377
삼익티에이치케이(주),004380,2001/12,2775915,53791549,2239458
삼익티에이치케이(주),004380,2002/12,4620474,65939794,7577749
삼익티에이치케이(주),004380,2003/12,6362362,82817879,10098736
삼익티에이치케이(주),004380,2004/12,8457387,112624256,8207167
삼익티에이치케이(주),004380,2005/12,10938962,118292356,11388486
삼익티에이치케이(주),004380,2006/12,11329254,131091603,14121758
삼익티에이치케이(주),004380,2007/12,4050980,127412426,6841244
삼익티에이치케이(주),004380,2008/12,-1582895,162578843,13270612
삼익티에이치케이(주),004380,2009/12,8940818,131293455,7759448
삼익티에이치케이(주),004380,2010/12,17136496,303490000,32496900
삼일제약(주),000520,2000/12,8228100,45699227,12865470
삼일제약(주),000520,2001/12,7710069,51175650,12230983
삼일제약(주),000520,2002/12,7840254,57651056,14571539
삼일제약(주),000520,2003/12,6217741,57253335,9511861
삼일제약(주),000520,2004/12,5856001,60227629,9232221
삼일제약(주),000520,2005/12,8258689,74421862,13162982
삼일제약(주),000520,2006/12,8953440,90877715,14296416
삼일제약(주),000520,2007/12,5539820,104901180,10828700
삼일제약(주),000520,2008/12,1748494,125514432,7220633
삼일제약(주),000520,2009/12,7063831,115949870,-11121946
삼일제약(주),000520,2010/12,2044324,98333934,549993
삼정펄프(주),009770,2006/12,6995405,92374933,8233676
삼정펄프(주),009770,2007/12,5785419,99679046,5903937
삼정펄프(주),009770,2008/12,2087840,114490121,1967288
삼정펄프(주),009770,2009/12,11604888,131744885,14971709
삼정펄프(주),009770,2010/12,11477088,141741666,10549563
삼지전자(주),037460,2000/12,4412618,35009359,3361061
삼지전자(주),037460,2001/12,-12198771,28392366,-7738678
삼지전자(주),037460,2002/12,-4313886,46368371,1456631
삼지전자(주),037460,2003/12,3903008,46287163,5629544
삼지전자(주),037460,2004/12,2880347,38711897,3066514
삼지전자(주),037460,2005/12,7072109,51398732,5898789
삼지전자(주),037460,2006/12,3800360,43526791,940560
삼지전자(주),037460,2007/12,6420343,32622168,2262793
삼지전자(주),037460,2008/12,-5522124,36548981,1722222
삼지전자(주),037460,2009/12,3354320,19473537,593131
삼지전자(주),037460,2010/12,8916161,42979378,1450633
삼진제약(주),005500,2000/12,4216309,43982395,8444712
삼진제약(주),005500,2001/12,5598229,57522312,10969680
삼진제약(주),005500,2002/12,7175182,72753828,12886458
삼진제약(주),005500,2003/12,7400869,80087048,12904182
삼진제약(주),005500,2004/12,7885227,89336534,12087078
삼진제약(주),005500,2005/12,8137377,105917805,13530031
삼진제약(주),005500,2006/12,8603009,128523972,15745353
삼진제약(주),005500,2007/12,6434603,137112663,16711439
삼진제약(주),005500,2008/12,6731815,147996742,12576452
삼진제약(주),005500,2009/12,7044974,165388711,12000359
삼진제약(주),005500,2010/12,10477195,200410515,22080294
삼천당제약(주),000250,2000/12,9214956,35655500,13249475
삼천당제약(주),000250,2001/12,9411505,40174224,12517120
삼천당제약(주),000250,2002/12,5735947,40891819,8622618
삼천당제약(주),000250,2003/12,7899443,48553494,10061193
삼천당제약(주),000250,2004/12,6799786,52056251,8564571
삼천당제약(주),000250,2005/12,6372447,52571744,7984316
삼천당제약(주),000250,2006/12,2451791,47508705,3416479
삼천당제약(주),000250,2007/12,5974299,56021300,7890260
삼천당제약(주),000250,2008/12,6110362,60644557,7526807
삼천당제약(주),000250,2009/12,5259050,67935495,7387924
삼천당제약(주),000250,2010/12,4831384,74597824,7167671
삼천리자전거(주),024950,2000/12,-8690931,52093787,329173
삼천리자전거(주),024950,2001/12,-4556548,52587608,-2092315
삼천리자전거(주),024950,2002/12,4845461,62743650,5526616
삼천리자전거(주),024950,2003/12,1283243,52712990,2866076
삼천리자전거(주),024950,2004/12,-770031,59630470,1864115
삼천리자전거(주),024950,2005/12,3098397,61568054,3991398
삼천리자전거(주),024950,2006/12,4854595,65179768,5215257
삼천리자전거(주),024950,2007/12,2878110,63875261,4467650
삼천리자전거(주),024950,2008/12,490861,75745418,2998016
삼천리자전거(주),024950,2009/12,4636920,83367237,8557819
삼천리자전거(주),024950,2010/12,2632979,73336443,3727007
삼한콘트롤스(주),033070,2000/12,22259,17241380,545005
삼한콘트롤스(주),033070,2001/12,,,
삼현철강(주),017480,2001/12,2448287,75944151,4135813
삼현철강(주),017480,2002/12,3478454,99854102,5346000
삼현철강(주),017480,2003/12,3198965,130301898,4435802
삼현철강(주),017480,2004/12,13897558,140288734,17813737
삼현철강(주),017480,2005/12,5406915,131264633,6414224
삼현철강(주),017480,2006/12,9047317,149055843,11363411
삼현철강(주),017480,2007/12,11156573,172117381,14433816
삼현철강(주),017480,2008/12,20445927,246961199,29848762
삼현철강(주),017480,2009/12,6488836,169262625,6859318
삼현철강(주),017480,2010/12,9480068,173972830,8388273
삼호개발(주),010960,2002/12,1116605,84711788,719094
삼호개발(주),010960,2003/12,923986,81854908,1224733
삼호개발(주),010960,2004/12,5602814,102465873,6415445
삼호개발(주),010960,2005/12,6110263,112212898,6784249
삼호개발(주),010960,2006/12,7474331,118086767,8762134
삼호개발(주),010960,2007/12,8407912,123281566,6479005
삼호개발(주),010960,2008/12,5759849,169719267,17000107
삼호개발(주),010960,2009/12,13041093,170444047,11734090
삼호개발(주),010960,2010/12,12828547,181659227,13217674
삼화기연(주),033210,2000/12,1028173,11274192,1126650
삼화기연(주),033210,2001/12,1372614,11953639,1493092
삼화기연(주),033210,2002/12,1628849,5180462,-2628037
삼화기연(주),033210,2003/12,-17206158,2527774,-2684218
삼화왕관(주),004450,2000/12,8134069,67984236,7209979
삼화왕관(주),004450,2001/12,6497399,72873898,11820078
삼화왕관(주),004450,2002/12,-5366596,72158945,12697607
삼화왕관(주),004450,2003/12,12950802,68322057,8440389
삼화왕관(주),004450,2004/12,8832734,73824529,8931628
삼화왕관(주),004450,2005/12,5761191,74770026,5661611
삼화왕관(주),004450,2006/12,5427462,70999469,3771537
삼화왕관(주),004450,2007/12,8000615,73037378,5192896
삼화왕관(주),004450,2008/12,6796985,78282950,5252497
삼화왕관(주),004450,2009/12,11280342,78154421,9987703
삼화왕관(주),004450,2010/12,6569357,82810845,8294250
삼화전기(주),009470,2000/12,4584752,137419030,8796540
삼화전기(주),009470,2001/12,-3240495,126543172,-439148
삼화전기(주),009470,2002/12,1822391,132357706,6552051
삼화전기(주),009470,2003/12,139234,175809980,3430636
삼화전기(주),009470,2004/12,1565539,170636791,4625970
삼화전기(주),009470,2005/12,1848222,151213628,3954499
삼화전기(주),009470,2006/12,3902456,151094241,4367935
삼화전기(주),009470,2007/12,1528840,146405381,2959837
삼화전기(주),009470,2008/12,592139,147138659,3164121
삼화전기(주),009470,2009/12,-13979741,135162982,-3441652
삼화전기(주),009470,2010/12,-1929677,157208827,9342054
삼화전자공업(주),011230,2000/12,10313947,162751672,12479847
삼화전자공업(주),011230,2001/12,-354518,131217566,6696221
삼화전자공업(주),011230,2002/12,-4730726,114440616,-870046
삼화전자공업(주),011230,2003/12,-22451171,85424259,-17420829
삼화전자공업(주),011230,2004/12,-19081631,82486673,-13171496
삼화전자공업(주),011230,2005/12,-24707443,52348348,-18868534
삼화전자공업(주),011230,2006/12,-11199263,42010046,-5958603
삼화전자공업(주),011230,2007/12,-753227,44980110,531321
삼화전자공업(주),011230,2008/12,-3223306,43183758,1190400
삼화전자공업(주),011230,2009/12,-4411817,38083562,-119764
삼화전자공업(주),011230,2010/12,8900303,38588724,-507636
삼화콘덴서공업(주),001820,2000/12,3385634,106247054,4808976
삼화콘덴서공업(주),001820,2001/12,-2179464,101248834,1205843
삼화콘덴서공업(주),001820,2002/12,-3655271,99882854,1715642
삼화콘덴서공업(주),001820,2003/12,-2622978,85946730,-1017415
삼화콘덴서공업(주),001820,2004/12,870116,98633944,3750210
삼화콘덴서공업(주),001820,2005/12,-8121940,82880202,1505063
삼화콘덴서공업(주),001820,2006/12,2037310,79891360,3463910
삼화콘덴서공업(주),001820,2007/12,7129712,90043203,5291817
삼화콘덴서공업(주),001820,2008/12,1689042,94581204,2573726
삼화콘덴서공업(주),001820,2009/12,11931896,119571011,6611543
삼화콘덴서공업(주),001820,2010/12,10974670,133410191,10867305
삼화페인트공업(주),000390,2000/12,4309647,141403712,7523347
삼화페인트공업(주),000390,2001/12,4993004,162472116,10706677
삼화페인트공업(주),000390,2002/12,8988177,185600950,15240501
삼화페인트공업(주),000390,2003/12,7206002,201219669,12643065
삼화페인트공업(주),000390,2004/12,8000875,224867657,13896992
삼화페인트공업(주),000390,2005/12,7102529,220385084,11219864
삼화페인트공업(주),000390,2006/12,6736862,257409095,16756505
삼화페인트공업(주),000390,2007/12,4901103,291503895,13883327
삼화페인트공업(주),000390,2008/12,10634363,325745164,16070779
삼화페인트공업(주),000390,2009/12,16146463,341627702,17436976
삼화페인트공업(주),000390,2010/12,7948642,383710271,10323871
삼환기업(주),000360,2000/12,5743624,426366585,38682992
삼환기업(주),000360,2001/12,15396631,463526333,17990047
삼환기업(주),000360,2002/12,14843818,413614532,28623653
삼환기업(주),000360,2003/12,17163398,435643000,16722408
삼환기업(주),000360,2004/12,30634727,580620687,49270700
삼환기업(주),000360,2005/12,47937760,661242019,81635365
삼환기업(주),000360,2006/12,41241620,819202500,56872803
삼환기업(주),000360,2007/12,42287973,914540830,70691566
삼환기업(주),000360,2008/12,10349648,800595519,20688051
삼환기업(주),000360,2009/12,9525126,845892086,14503889
삼환기업(주),000360,2010/12,7018208,947460697,47522453
상신브레이크(주),041650,2001/12,2909734,72785223,2850878
상신브레이크(주),041650,2002/12,3956331,82314863,3644368
상신브레이크(주),041650,2003/12,3036467,86784286,2830437
상신브레이크(주),041650,2004/12,4750138,100947983,3328670
상신브레이크(주),041650,2005/12,4758334,105590470,5188806
상신브레이크(주),041650,2006/12,1779955,113829739,1831450
상신브레이크(주),041650,2007/12,5407970,138978046,6866322
상신브레이크(주),041650,2008/12,6128812,149808933,6538417
상신브레이크(주),041650,2009/12,5893538,155689993,5425228
상신브레이크(주),041650,2010/12,13574248,192799851,11098208
상신이디피(주),091580,2007/12,4603722,36251917,6036867
상신이디피(주),091580,2008/12,-1445801,51537489,1735093
상신이디피(주),091580,2009/12,3069950,52832544,3124125
상신이디피(주),091580,2010/12,2901970,77245298,4006220
새론오토모티브(주),075180,2005/12,12533976,98876514,11722345
새론오토모티브(주),075180,2006/12,13745672,106271732,14575382
새론오토모티브(주),075180,2007/12,17678714,115211793,16603713
새론오토모티브(주),075180,2008/12,16961806,78982008,6779437
새론오토모티브(주),075180,2009/12,9144257,88943544,7027430
새론오토모티브(주),075180,2010/12,11190556,102347483,7961149
샘표(주),007540,2000/06,1406404,87837758,7268573
샘표(주),007540,2001/06,4556848,89907838,3672955
샘표(주),007540,2002/06,344090,95306046,2876240
샘표(주),007540,2003/06,2635935,102618214,7071787
샘표(주),007540,2004/06,11360688,106767424,12258068
샘표(주),007540,2005/12,3213192,109882015,4875243
샘표(주),007540,2006/12,519551,122433579,1056899
샘표(주),007540,2007/12,4325450,124837404,4580973
샘표(주),007540,2008/12,4647618,165834269,10430100
샘표(주),007540,2009/12,6734133,184162285,8592169
샘표(주),007540,2010/12,431661,195708690,248108
서울도시가스(주),017390,2000/12,20551574,677846895,32063149
서울도시가스(주),017390,2001/12,15638903,824729052,19875728
서울도시가스(주),017390,2002/12,19377882,789027864,23744138
서울도시가스(주),017390,2003/12,21964268,897179376,25613330
서울도시가스(주),017390,2004/12,30430139,925108289,24129279
서울도시가스(주),017390,2005/12,31015237,1072317141,22338418
서울도시가스(주),017390,2006/12,43066742,1155140972,24686978
서울도시가스(주),017390,2007/12,39877079,1211605558,26012512
서울도시가스(주),017390,2008/12,45544499,1315857554,22560140
서울도시가스(주),017390,2009/12,32148506,1418559252,11148135
서울도시가스(주),017390,2010/12,47283632,1593541068,16681103
서울반도체(주),046890,2002/12,8692294,106133615,10171260
서울반도체(주),046890,2003/12,14143098,126533393,17963673
서울반도체(주),046890,2004/12,17116570,127252617,21452853
서울반도체(주),046890,2005/12,19324163,147325787,24891808
서울반도체(주),046890,2006/12,10099377,183832557,15315969
서울반도체(주),046890,2007/12,17688996,250150664,25423464
서울반도체(주),046890,2008/12,-12513222,284136978,-11381459
서울반도체(주),046890,2009/12,28247968,453432987,43950485
서울반도체(주),046890,2010/12,94083102,839016234,109947066
서울식품공업(주),004410,2000/12,-3071919,31812697,-1546228
서울식품공업(주),004410,2001/12,-15609878,28702426,-11453688
서울식품공업(주),004410,2002/12,-1158205,31087491,-574714
서울식품공업(주),004410,2003/12,-2890881,32069987,-1146301
서울식품공업(주),004410,2004/12,-5248904,32102996,-3354249
서울식품공업(주),004410,2005/12,-2846560,35981116,-2627066
서울식품공업(주),004410,2006/12,-2805127,33764426,-2888841
서울식품공업(주),004410,2007/12,239138,37598662,447444
서울식품공업(주),004410,2008/12,-3855378,41378838,-3489846
서울식품공업(주),004410,2009/12,-5873100,45502232,-5726668
서울식품공업(주),004410,2010/12,10444355,43894228,-5088248
서울전자통신(주),027040,2000/12,3314026,47671890,4005586
서울전자통신(주),027040,2001/12,54919,49004981,8297377
서울전자통신(주),027040,2002/12,-19602133,35617539,2637155
서울전자통신(주),027040,2003/12,-7298289,33041475,2110330
서울전자통신(주),027040,2004/12,-2842801,23797834,-1151232
서울전자통신(주),027040,2005/12,-3029500,17065700,-2358798
서울전자통신(주),027040,2006/12,-11337372,12514176,-6820824
서울전자통신(주),027040,2007/12,-2501960,11133242,-1461169
서울전자통신(주),027040,2008/12,8254194,13332503,-1269894
서울전자통신(주),027040,2009/12,11622201,11058278,-2506726
서울전자통신(주),027040,2010/12,555411,11793209,-2668330
서호전기(주),065710,2002/12,1233490,13683190,1075748
서호전기(주),065710,2003/12,572535,12552542,412420
서호전기(주),065710,2004/12,2618707,24805406,3447218
서호전기(주),065710,2005/12,5086492,35699297,6415900
서호전기(주),065710,2006/12,4657452,33647577,5411919
서호전기(주),065710,2007/12,3562672,21924829,1788439
서호전기(주),065710,2008/12,20784567,85918595,27104426
서호전기(주),065710,2009/12,6574213,46302251,8098830
서호전기(주),065710,2010/12,1048158,19873839,-684765
선도전기(주),007610,2000/12,2018558,40116744,228807
선도전기(주),007610,2001/12,3655818,38273285,2307578
선도전기(주),007610,2002/12,2349613,39724223,4929865
선도전기(주),007610,2003/12,3001125,42496771,5134467
선도전기(주),007610,2004/12,2010971,43355061,2773746
선도전기(주),007610,2005/12,2358827,48848833,2994250
선도전기(주),007610,2006/12,1444693,38834484,1188050
선도전기(주),007610,2007/12,705672,38525995,-1170973
선도전기(주),007610,2008/12,-410573,40080582,-1818174
선도전기(주),007610,2009/12,1429735,42096924,442241
선도전기(주),007610,2010/12,1152830,45277418,-1079508
성문전자(주),014910,2000/12,1194888,40065610,2001483
성문전자(주),014910,2001/12,113691,34075876,465903
성문전자(주),014910,2002/12,714157,45066340,2429901
성문전자(주),014910,2003/12,538730,44087347,1415355
성문전자(주),014910,2004/12,1812738,47685152,3190017
성문전자(주),014910,2005/12,556411,37319205,429957
성문전자(주),014910,2006/12,-43232,37740244,1278708
성문전자(주),014910,2007/12,27402,32757172,710141
성문전자(주),014910,2008/12,3025921,39087097,1549583
성문전자(주),014910,2009/12,1293850,40033836,1033523
성문전자(주),014910,2010/12,4414561,55688199,4717570
성보화학(주),003080,2000/12,2155725,47919285,2298597
성보화학(주),003080,2001/12,2171436,46935107,1575495
성보화학(주),003080,2002/12,1549494,41909905,840782
성보화학(주),003080,2003/12,906968,38447268,1104251
성보화학(주),003080,2004/12,1625897,36974271,1185029
성보화학(주),003080,2005/12,2896017,37325581,3310100
성보화학(주),003080,2006/12,4167805,38630019,5154131
성보화학(주),003080,2007/12,3353729,37729219,4490606
성보화학(주),003080,2008/12,4323626,40370141,5880549
성보화학(주),003080,2009/12,3566752,44400762,3727116
성보화학(주),003080,2010/12,59762,35223257,-491561
성신양회(주),004980,2000/12,-85953775,499685326,107471194
성신양회(주),004980,2001/12,21397730,567334450,131957421
성신양회(주),004980,2002/12,64957058,642312030,145928195
성신양회(주),004980,2003/12,102247328,658668550,158570370
성신양회(주),004980,2004/12,43944261,579242803,81994614
성신양회(주),004980,2005/12,-13959269,481993268,8314527
성신양회(주),004980,2006/12,-39032249,471590758,-33097487
성신양회(주),004980,2007/12,-96319039,505583552,-22190142
성신양회(주),004980,2008/12,-78833678,567636361,-38122235
성신양회(주),004980,2009/12,14783337,595427567,10902913
성신양회(주),004980,2010/12,-96314740,518247717,-63437460
성우전자(주),081580,2007/12,4324453,38016844,4540489
성우전자(주),081580,2008/12,9065188,67150651,10239445
성우전자(주),081580,2009/12,8810592,69504766,5336216
