,회사명,거래소코드,회계년도,자산,자본
4521,(주)시공테크,20710,2013/12,99815578.0,77581435.0
4522,(주)시공테크,20710,2014/12,109731498.0,83660171.0
4523,(주)시공테크,20710,2015/12,108657268.0,84828534.0
4524,(주)시공테크,20710,2016/12,110253034.0,78651458.0
4525,(주)시공테크,20710,2017/12,129465894.0,95473290.0
4526,(주)시공테크,20710,2018/12,122123723.0,94463771.0
4527,(주)시공테크,20710,2019/12,155221788.0,108347948.0
4528,(주)시공테크,20710,2020/12,155339186.0,112837586.0
4529,(주)시냅스엠,246830,2014/12,,
4530,(주)시냅스엠,246830,2015/12,,
4531,(주)시냅스엠,246830,2016/12,,
4532,(주)시냅스엠,246830,2017/12,,
4533,(주)시너지이노베이션,48870,2011/12,126030870.0,71085379.0
4534,(주)시너지이노베이션,48870,2012/12,130204847.0,75564128.0
4535,(주)시너지이노베이션,48870,2013/12,96562734.0,42255726.0
4536,(주)시너지이노베이션,48870,2014/12,82078916.0,30094692.0
4537,(주)시너지이노베이션,48870,2015/12,16097867.0,-19563771.0
4538,(주)시너지이노베이션,48870,2016/12,59673636.0,13899705.0
4539,(주)시너지이노베이션,48870,2017/12,106059255.0,28412573.0
4540,(주)시너지이노베이션,48870,2018/12,122005092.0,70593512.0
4541,(주)시너지이노베이션,48870,2019/12,147294986.0,92675215.0
4542,(주)시너지이노베이션,48870,2020/12,158312888.0,100426677.0
4543,(주)시노펙스,25320,2011/12,229169053.0,77422039.0
4544,(주)시노펙스,25320,2012/12,244751333.0,80377116.0
4545,(주)시노펙스,25320,2013/12,236351671.0,88400504.0
4546,(주)시노펙스,25320,2014/12,212951842.0,86520470.0
4547,(주)시노펙스,25320,2015/12,136460733.0,61886475.0
4548,(주)시노펙스,25320,2016/12,139536283.0,68064247.0
4549,(주)시노펙스,25320,2017/12,150611300.0,54581965.0
4550,(주)시노펙스,25320,2018/12,158378395.0,68230772.0
4551,(주)시노펙스,25320,2019/12,153556594.0,82627100.0
4552,(주)시노펙스,25320,2020/12,163473914.0,75407575.0
4553,(주)시노펙스그린테크,37320,2011/12,75194731.0,25802130.0
4554,(주)시디즈,134790,2011/12,42441182.0,30830683.0
4555,(주)시디즈,134790,2012/12,35171798.0,24991728.0
4556,(주)시디즈,134790,2013/12,23820764.0,22264011.0
4557,(주)시디즈,134790,2014/12,23016887.0,21809181.0
4558,(주)시디즈,134790,2015/12,22601841.0,21414256.0
4559,(주)시디즈,134790,2016/12,23017620.0,21558240.0
4560,(주)시디즈,134790,2017/12,23322114.0,21772546.0
4561,(주)시디즈,134790,2018/12,72030521.0,25134592.0
4562,(주)시디즈,134790,2019/12,67071398.0,32040931.0
4563,(주)시디즈,134790,2020/12,95773293.0,48785572.0
4564,(주)시스웍,269620,2016/12,20275321.0,13463697.0
4565,(주)시스웍,269620,2017/12,35182889.0,32011541.0
4566,(주)시스웍,269620,2018/12,38500483.0,36065742.0
4567,(주)시스웍,269620,2019/12,49384635.0,38993690.0
4568,(주)시스웍,269620,2020/12,95589630.0,58946095.0
4569,(주)시큐브,131090,2011/12,25424497.0,18006019.0
4570,(주)시큐브,131090,2012/12,30428110.0,20229802.0
4571,(주)시큐브,131090,2013/12,30040480.0,21001833.0
4572,(주)시큐브,131090,2014/12,26765626.0,20449576.0
4573,(주)시큐브,131090,2015/12,27942827.0,20615000.0
4574,(주)시큐브,131090,2016/12,29578466.0,21761637.0
4575,(주)시큐브,131090,2017/12,33106158.0,24271594.0
4576,(주)시큐브,131090,2018/12,32745586.0,26565776.0
4577,(주)시큐브,131090,2019/12,37345661.0,31399615.0
4578,(주)시큐브,131090,2020/12,37634893.0,33545828.0
4579,(주)시티랩스,139050,2011/12,27978346.0,22467508.0
4580,(주)시티랩스,139050,2012/12,29995021.0,23326054.0
4581,(주)시티랩스,139050,2013/12,32107836.0,23237312.0
4582,(주)시티랩스,139050,2014/12,35334967.0,25094140.0
4583,(주)시티랩스,139050,2015/12,42684548.0,24326295.0
4584,(주)시티랩스,139050,2016/12,45229452.0,27874471.0
4585,(주)시티랩스,139050,2017/12,54620991.0,30422965.0
4586,(주)시티랩스,139050,2018/12,55805273.0,30290162.0
4587,(주)시티랩스,139050,2019/12,182348730.0,70414952.0
4588,(주)시티랩스,139050,2020/12,186346780.0,113406417.0
4589,(주)신도기연,290520,2012/12,,
4590,(주)신도기연,290520,2013/12,,
4591,(주)신도기연,290520,2018/12,52031797.0,29767795.0
4592,(주)신도기연,290520,2019/12,76638235.0,47435434.0
4593,(주)신도기연,290520,2020/12,83515532.0,63528386.0
4594,(주)신도리코,29530,2011/12,980932781.0,838721137.0
4595,(주)신도리코,29530,2012/12,969970671.0,854044344.0
4596,(주)신도리코,29530,2013/12,919770392.0,823653032.0
4597,(주)신도리코,29530,2014/12,915624765.0,819938618.0
4598,(주)신도리코,29530,2015/12,929282858.0,820235806.0
4599,(주)신도리코,29530,2016/12,932198393.0,841179267.0
4600,(주)신도리코,29530,2017/12,940545761.0,855847078.0
4601,(주)신도리코,29530,2018/12,950210537.0,871556415.0
4602,(주)신도리코,29530,2019/12,947504079.0,870636616.0
4603,(주)신도리코,29530,2020/12,916234313.0,848521782.0
4604,(주)신성에프에이,104120,2011/12,82786687.0,37566021.0
4605,(주)신성에프에이,104120,2012/12,53881922.0,27762372.0
4606,(주)신성에프에이,104120,2013/12,78049833.0,29333002.0
4607,(주)신성에프에이,104120,2014/12,108655702.0,36308241.0
4608,(주)신성에프에이,104120,2015/12,155886023.0,52424070.0
4609,(주)신성이엔지,11930,2011/12,103223110.0,43319649.0
4610,(주)신성이엔지,104110,2011/12,121979654.0,48321900.0
4611,(주)신성이엔지,104110,2012/12,102589174.0,39900700.0
4612,(주)신성이엔지,11930,2012/12,85393883.0,37656196.0
4613,(주)신성이엔지,104110,2013/12,115286496.0,47030473.0
4614,(주)신성이엔지,11930,2013/12,295129783.0,44152010.0
4615,(주)신성이엔지,104110,2014/12,131201371.0,51297349.0
4616,(주)신성이엔지,11930,2014/12,103713000.0,39586331.0
4617,(주)신성이엔지,11930,2015/12,319042321.0,62080991.0
4618,(주)신성이엔지,104110,2015/12,151717813.0,59190825.0
4619,(주)신성이엔지,11930,2016/12,693978387.0,122275000.0
4620,(주)신성이엔지,11930,2017/12,682856890.0,81810558.0
4621,(주)신성이엔지,11930,2018/12,413145099.0,114083620.0
4622,(주)신성이엔지,11930,2019/12,416614707.0,122176331.0
4623,(주)신성이엔지,11930,2020/12,423441771.0,191465323.0
4624,(주)신세계,4170,2011/12,4144705507.0,2179651231.0
4625,(주)신세계,4170,2012/12,6968481558.0,3100731761.0
4626,(주)신세계,4170,2013/12,7499974642.0,3343858788.0
4627,(주)신세계,4170,2014/12,7931446086.0,3569061532.0
4628,(주)신세계,4170,2015/12,7918168376.0,4060893110.0
4629,(주)신세계,4170,2016/12,9954538692.0,4692940756.0
4630,(주)신세계,4170,2017/12,10151705102.0,4919526791.0
4631,(주)신세계,4170,2018/12,11101280507.0,5002167671.0
4632,(주)신세계,4170,2019/12,13018488598.0,5515130284.0
4633,(주)신세계,4170,2020/12,12769110974.0,5057254722.0
4634,(주)신세계아이앤씨,35510,2011/12,182771518.0,128402131.0
4635,(주)신세계아이앤씨,35510,2012/12,190095817.0,141825232.0
4636,(주)신세계아이앤씨,35510,2013/12,194840188.0,153061883.0
4637,(주)신세계아이앤씨,35510,2014/12,208888645.0,161455246.0
4638,(주)신세계아이앤씨,35510,2015/12,217272280.0,166164730.0
4639,(주)신세계아이앤씨,35510,2016/12,220857555.0,165573289.0
4640,(주)신세계아이앤씨,35510,2017/12,227007557.0,166345450.0
4641,(주)신세계아이앤씨,35510,2018/12,305761482.0,192270155.0
4642,(주)신세계아이앤씨,35510,2018/12,,
4643,(주)신세계아이앤씨,35510,2019/12,289754543.0,199235732.0
4644,(주)신세계아이앤씨,35510,2020/12,283666197.0,211330266.0
4645,(주)신세계인터내셔날,31430,2011/12,534935842.0,361929665.0
4646,(주)신세계인터내셔날,31430,2012/12,621283475.0,408976113.0
4647,(주)신세계인터내셔날,31430,2013/12,755481565.0,436232959.0
4648,(주)신세계인터내셔날,31430,2014/12,887788838.0,449689725.0
4649,(주)신세계인터내셔날,31430,2015/12,914201109.0,464795868.0
4650,(주)신세계인터내셔날,31430,2016/12,966185102.0,478512017.0
4651,(주)신세계인터내셔날,31430,2017/12,950856585.0,496188023.0
4652,(주)신세계인터내셔날,31430,2018/12,982473531.0,544835950.0
4653,(주)신세계인터내셔날,31430,2019/12,1128879552.0,599297425.0
4654,(주)신세계인터내셔날,31430,2020/12,1147454446.0,641216846.0
4655,(주)신세계푸드,31440,2011/12,248735180.0,176259751.0
4656,(주)신세계푸드,31440,2012/12,264221547.0,203060094.0
4657,(주)신세계푸드,31440,2013/12,286681773.0,219038642.0
4658,(주)신세계푸드,31440,2014/12,382466558.0,285473296.0
4659,(주)신세계푸드,31440,2015/12,503250776.0,287143903.0
4660,(주)신세계푸드,31440,2016/12,556151052.0,297179502.0
4661,(주)신세계푸드,31440,2017/12,595365659.0,315063584.0
4662,(주)신세계푸드,31440,2018/12,624958687.0,316905169.0
4663,(주)신세계푸드,31440,2019/12,733262622.0,315100964.0
4664,(주)신세계푸드,31440,2020/12,887204824.0,283280187.0
4665,(주)신영와코루,5800,2011/09,280438245.0,249449685.0
4666,(주)신영와코루,5800,2012/09,295673751.0,261091985.0
4667,(주)신영와코루,5800,2013/09,303347615.0,268435522.0
4668,(주)신영와코루,5800,2014/09,303645633.0,271747957.0
4669,(주)신영와코루,5800,2015/12,317693559.0,283830125.0
4670,(주)신영와코루,5800,2016/12,334494513.0,300267734.0
4671,(주)신영와코루,5800,2017/12,331622240.0,304783174.0
4672,(주)신영와코루,5800,2018/12,335722109.0,308312062.0
4673,(주)신영와코루,5800,2019/12,348312196.0,314364733.0
4674,(주)신영와코루,5800,2020/12,373426209.0,317163543.0
4675,(주)신원,9270,2011/12,411181825.0,193959259.0
4676,(주)신원,9270,2012/12,430183486.0,182702486.0
4677,(주)신원,9270,2013/12,428995583.0,173665032.0
4678,(주)신원,9270,2014/12,428090184.0,177450077.0
4679,(주)신원,9270,2015/12,431379116.0,186496976.0
4680,(주)신원,9270,2016/12,432327923.0,180989170.0
4681,(주)신원,9270,2017/12,421611580.0,169146314.0
4682,(주)신원,9270,2018/12,412251485.0,182944216.0
4683,(주)신원,9270,2019/12,403441080.0,201587636.0
4684,(주)신원,9270,2020/12,405804841.0,185618035.0
4685,(주)신일건업,14350,2011/12,514223469.0,175629786.0
4686,(주)신일건업,14350,2012/12,211723851.0,-2686999.0
4687,(주)신일건업,14350,2013/12,191924857.0,12004591.0
4688,(주)신일건업,14350,2014/12,157986509.0,-30348930.0
4689,(주)신진에스엠,138070,2011/12,60367193.0,49009017.0
4690,(주)신진에스엠,138070,2012/12,66153647.0,53286642.0
4691,(주)신진에스엠,138070,2013/12,68575394.0,55431764.0
4692,(주)신진에스엠,138070,2014/12,95397451.0,64788608.0
4693,(주)신진에스엠,138070,2015/12,100315170.0,67126129.0
4694,(주)신진에스엠,138070,2016/12,94590977.0,66118362.0
4695,(주)신진에스엠,138070,2017/12,98551325.0,70729759.0
4696,(주)신진에스엠,138070,2018/12,109810180.0,72626496.0
4697,(주)신진에스엠,138070,2019/12,119152310.0,74185156.0
4698,(주)신진에스엠,138070,2020/12,112954732.0,69377846.0
4699,(주)신테카바이오,226330,2018/12,12107766.0,1641721.0
4700,(주)신테카바이오,226330,2019/12,47946292.0,46110649.0
4701,(주)신테카바이오,226330,2020/12,44777916.0,41540092.0
4702,(주)신한,5450,2011/12,241765289.0,117160364.0
4703,(주)신한,5450,2012/12,210990041.0,87110047.0
4704,(주)신한,5450,2013/12,194859126.0,81342572.0
4705,(주)신한,5450,2014/12,178554460.0,75191788.0
4706,(주)신한,5450,2015/12,162234693.0,75543159.0
4707,(주)신한,5450,2016/12,175009594.0,52074145.0
4708,(주)신한,5450,2017/12,152795416.0,47992153.0
4709,(주)신한,5450,2018/12,161671832.0,40792302.0
4710,(주)신한,5450,2019/12,112759688.0,26026874.0
4711,(주)신화다이나믹스,1770,2011/12,90904440.0,39718762.0
4712,(주)신화다이나믹스,1770,2012/12,93345535.0,40062116.0
4713,(주)신화다이나믹스,1770,2013/12,81425345.0,37715453.0
4714,(주)신화다이나믹스,1770,2014/12,74352138.0,37816576.0
4715,(주)신화다이나믹스,1770,2015/12,69573298.0,39416810.0
4716,(주)신화다이나믹스,1770,2016/12,70143578.0,39345773.0
4717,(주)신화다이나믹스,1770,2017/12,70239953.0,36835016.0
4718,(주)신화다이나믹스,1770,2018/12,64576396.0,34033665.0
4719,(주)신화다이나믹스,1770,2019/12,65306967.0,34160520.0
4720,(주)신화다이나믹스,1770,2020/12,64200496.0,34604211.0
4721,(주)신화콘텍,187270,2011/12,,
4722,(주)신화콘텍,187270,2012/12,,
4723,(주)신화콘텍,187270,2013/12,35664791.0,14620762.0
4724,(주)신화콘텍,187270,2014/12,53378112.0,36518034.0
4725,(주)신화콘텍,187270,2015/12,59724863.0,35758154.0
4726,(주)신화콘텍,187270,2016/12,71157054.0,38359778.0
4727,(주)신화콘텍,187270,2017/12,89470579.0,52616090.0
4728,(주)신화콘텍,187270,2018/12,86006661.0,51291708.0
4729,(주)신화콘텍,187270,2019/12,86471265.0,48150647.0
4730,(주)신화콘텍,187270,2020/12,89293147.0,47579790.0
4731,(주)신흥,4080,2011/12,142045998.0,77820950.0
4732,(주)신흥,4080,2012/12,141018610.0,77282406.0
4733,(주)신흥,4080,2013/12,129289616.0,77891901.0
4734,(주)신흥,4080,2014/12,123441738.0,82948189.0
4735,(주)신흥,4080,2015/12,136987094.0,84846845.0
4736,(주)신흥,4080,2016/12,131526453.0,84682692.0
4737,(주)신흥,4080,2017/12,131257804.0,86366842.0
4738,(주)신흥,4080,2018/12,132689386.0,87305089.0
4739,(주)신흥,4080,2019/12,146698326.0,87953945.0
4740,(주)신흥,4080,2020/12,146176718.0,91901979.0
4741,(주)실리콘투,257720,2012/12,,
4742,(주)실리콘투,257720,2013/12,,
4743,(주)실리콘투,257720,2014/12,,
4744,(주)실리콘투,257720,2015/12,,
4745,(주)실리콘투,257720,2016/12,,
4746,(주)실리콘투,257720,2017/12,,
4747,(주)실리콘투,257720,2018/12,,
4748,(주)실리콘투,257720,2019/12,,
4749,(주)실리콘투,257720,2020/12,52924716.0,35605315.0
4750,(주)실리콘화일,82930,2011/12,38988493.0,23749445.0
4751,(주)실리콘화일,82930,2012/12,61204315.0,28349333.0
4752,(주)실리콘화일,82930,2013/12,65689468.0,37233859.0
4753,(주)심텍,222800,2015/12,548348697.0,154893993.0
4754,(주)심텍,222800,2016/12,601184723.0,179184444.0
4755,(주)심텍,222800,2017/12,728156876.0,214748127.0
4756,(주)심텍,222800,2018/12,813349229.0,214570818.0
4757,(주)심텍,222800,2019/12,839945994.0,161521978.0
4758,(주)심텍,222800,2020/12,779778511.0,288298571.0
4759,(주)심텍홀딩스,36710,2011/12,455558164.0,173334357.0
4760,(주)심텍홀딩스,36710,2012/12,503971499.0,208741695.0
4761,(주)심텍홀딩스,36710,2013/12,566457243.0,171879490.0
4762,(주)심텍홀딩스,36710,2014/12,615381521.0,182987550.0
4763,(주)심텍홀딩스,36710,2015/12,586389797.0,190354987.0
4764,(주)심텍홀딩스,36710,2016/12,628913922.0,207162874.0
4765,(주)심텍홀딩스,36710,2017/12,754085651.0,229763944.0
4766,(주)심텍홀딩스,36710,2018/12,840326061.0,230370203.0
4767,(주)심텍홀딩스,36710,2019/12,865319569.0,185181477.0
4768,(주)심텍홀딩스,36710,2020/12,808143941.0,319755457.0
4769,(주)심팩메탈,90730,2011/12,277186701.0,160548000.0
4770,(주)심팩메탈,90730,2012/12,276930506.0,171226108.0
4771,(주)심팩메탈,90730,2013/12,292400738.0,177867122.0
4772,(주)심팩메탈,90730,2014/12,270215370.0,179334535.0
4773,(주)심팩메탈,90730,2015/12,254216750.0,174465909.0
4774,(주)심팩메탈,90730,2016/12,253349178.0,179755047.0
4775,(주)심팩메탈,90730,2017/12,262850991.0,193295101.0
4776,(주)싸이맥스,160980,2011/12,27851146.0,12590818.0
4777,(주)싸이맥스,160980,2012/12,21717574.0,14955783.0
4778,(주)싸이맥스,160980,2013/12,34844756.0,19274903.0
4779,(주)싸이맥스,160980,2014/12,39268761.0,26292270.0
4780,(주)싸이맥스,160980,2015/12,71188261.0,51229230.0
4781,(주)싸이맥스,160980,2016/12,90619079.0,55436334.0
4782,(주)싸이맥스,160980,2017/12,147866098.0,101810587.0
4783,(주)싸이맥스,160980,2018/12,137272928.0,106919554.0
4784,(주)싸이맥스,160980,2019/12,150525335.0,105725392.0
4785,(주)싸이맥스,160980,2020/12,190560459.0,129634927.0
4786,(주)싸이버원,356890,2018/12,13910496.0,8959834.0
4787,(주)싸이버원,356890,2019/12,13635033.0,10810541.0
4788,(주)싸이버원,356890,2020/12,15249720.0,12899709.0
4789,(주)싸이토젠,217330,2014/12,2054416.0,484593.0
4790,(주)싸이토젠,217330,2015/12,4257794.0,2661553.0
4791,(주)싸이토젠,217330,2016/12,5061588.0,475511.0
4792,(주)싸이토젠,217330,2017/12,6161511.0,4732334.0
4793,(주)싸이토젠,217330,2018/12,22752889.0,22041384.0
4794,(주)싸이토젠,217330,2019/12,19716116.0,17920039.0
4795,(주)싸이토젠,217330,2020/12,28310535.0,18336920.0
4796,(주)쌍방울,102280,2011/12,125765852.0,73670363.0
4797,(주)쌍방울,102280,2012/12,120929435.0,76356577.0
4798,(주)쌍방울,102280,2013/12,133752804.0,74744981.0
4799,(주)쌍방울,102280,2014/12,138676424.0,76740016.0
4800,(주)쌍방울,102280,2015/12,217372239.0,176903425.0
4801,(주)쌍방울,102280,2016/12,223316431.0,174315792.0
4802,(주)쌍방울,102280,2017/12,623968394.0,301929523.0
4803,(주)쌍방울,102280,2018/12,380150026.0,204040900.0
4804,(주)쌍방울,102280,2019/12,340359626.0,166040004.0
4805,(주)쌍방울,102280,2020/12,350525095.0,215383818.0
4806,(주)썬코어,51170,2011/12,57623985.0,33613903.0
4807,(주)썬코어,51170,2012/12,71045042.0,33601015.0
4808,(주)썬코어,51170,2013/12,73891755.0,32586661.0
4809,(주)썬코어,51170,2014/12,64682431.0,28121632.0
4810,(주)썬코어,51170,2015/12,117371607.0,41395080.0
4811,(주)썬코어,51170,2016/12,77473687.0,14475167.0
4812,(주)썬테크놀로지스,122800,2011/12,27965576.0,21643178.0
4813,(주)썬테크놀로지스,122800,2012/12,36419756.0,21072779.0
4814,(주)썬테크놀로지스,122800,2013/12,37435546.0,18313219.0
4815,(주)썬테크놀로지스,122800,2014/12,34676328.0,17874017.0
4816,(주)썬테크놀로지스,122800,2015/12,42163047.0,25815755.0
4817,(주)썬테크놀로지스,122800,2016/12,46622173.0,21660943.0
4818,(주)썬테크놀로지스,122800,2017/12,32929432.0,18621847.0
4819,(주)썬테크놀로지스,122800,2018/12,31756760.0,16752102.0
4820,(주)썸에이지,208640,2014/12,,
4821,(주)썸에이지,208640,2015/12,,
4822,(주)썸에이지,208640,2016/12,37695602.0,34510641.0
4823,(주)썸에이지,208640,2017/12,28114639.0,27120323.0
4824,(주)썸에이지,208640,2018/12,41118407.0,9091593.0
4825,(주)썸에이지,208640,2019/12,43489978.0,35546229.0
4826,(주)썸에이지,208640,2020/12,38820690.0,33667177.0
4827,(주)쎄노텍,222420,2015/12,,
4828,(주)쎄노텍,222420,2016/12,51092828.0,34809104.0
4829,(주)쎄노텍,222420,2017/12,54409154.0,38903219.0
4830,(주)쎄노텍,222420,2018/12,70474521.0,36641209.0
4831,(주)쎄노텍,222420,2019/12,85262664.0,34879322.0
4832,(주)쎄노텍,222420,2020/12,81108537.0,28060088.0
4833,(주)쎄니트,37760,2011/12,75422997.0,28162679.0
4834,(주)쎄니트,37760,2012/12,74504413.0,28122722.0
4835,(주)쎄니트,37760,2013/12,93537539.0,38511746.0
4836,(주)쎄니트,37760,2014/12,110653128.0,43285658.0
4837,(주)쎄니트,37760,2015/12,127112703.0,56746134.0
4838,(주)쎄니트,37760,2016/12,151172085.0,66873388.0
4839,(주)쎄니트,37760,2017/12,153682575.0,75265316.0
4840,(주)쎄니트,37760,2018/12,146231340.0,78099895.0
4841,(주)쎄니트,37760,2019/12,157234051.0,79159923.0
4842,(주)쎄니트,37760,2020/12,174745956.0,82775940.0
4843,(주)쎄트렉아이,99320,2011/12,48166417.0,36856730.0
4844,(주)쎄트렉아이,99320,2012/12,47373821.0,40952192.0
4845,(주)쎄트렉아이,99320,2013/12,55105831.0,43169772.0
4846,(주)쎄트렉아이,99320,2014/12,55007688.0,44557506.0
4847,(주)쎄트렉아이,99320,2015/12,59150808.0,48120258.0
4848,(주)쎄트렉아이,99320,2016/12,69191092.0,50402467.0
4849,(주)쎄트렉아이,99320,2017/12,70595677.0,54789512.0
4850,(주)쎄트렉아이,99320,2018/12,77675670.0,58484930.0
4851,(주)쎄트렉아이,99320,2019/12,96315121.0,64468264.0
4852,(주)쎄트렉아이,99320,2020/12,107499549.0,73789731.0
4853,(주)쎌마테라퓨틱스,15540,2011/12,17907281.0,13814279.0
4854,(주)쎌마테라퓨틱스,15540,2012/12,13757999.0,12131576.0
4855,(주)쎌마테라퓨틱스,15540,2013/12,12375736.0,11071807.0
4856,(주)쎌마테라퓨틱스,15540,2014/12,11991189.0,9343940.0
4857,(주)쎌마테라퓨틱스,15540,2015/12,28438164.0,6134029.0
4858,(주)쎌마테라퓨틱스,15540,2016/12,13114275.0,5814209.0
4859,(주)쎌마테라퓨틱스,15540,2017/12,17322499.0,7405820.0
4860,(주)쎌마테라퓨틱스,15540,2018/12,19548915.0,3603572.0
4861,(주)쎌마테라퓨틱스,15540,2019/12,15416254.0,3230670.0
4862,(주)쎌마테라퓨틱스,15540,2020/12,33361261.0,1571358.0
4863,(주)쎌바이오텍,49960,2011/12,36745117.0,31765053.0
4864,(주)쎌바이오텍,49960,2012/12,40304145.0,36421286.0
4865,(주)쎌바이오텍,49960,2013/12,46698152.0,43050538.0
4866,(주)쎌바이오텍,49960,2014/12,57604133.0,52360554.0
4867,(주)쎌바이오텍,49960,2015/12,74967849.0,68757252.0
4868,(주)쎌바이오텍,49960,2016/12,90529232.0,84152854.0
4869,(주)쎌바이오텍,49960,2017/12,96476719.0,90196394.0
4870,(주)쎌바이오텍,49960,2018/12,112047408.0,105624887.0
4871,(주)쎌바이오텍,49960,2019/12,108303435.0,103602393.0
4872,(주)쎌바이오텍,49960,2020/12,105301188.0,99984674.0
4873,(주)쏠리드,50890,2011/12,149313581.0,48583951.0
4874,(주)쏠리드,50890,2012/12,178027640.0,56550265.0
4875,(주)쏠리드,50890,2013/12,194137303.0,73737073.0
4876,(주)쏠리드,50890,2014/12,194005314.0,94415977.0
4877,(주)쏠리드,50890,2015/12,297180548.0,94663905.0
4878,(주)쏠리드,50890,2016/12,342717605.0,77326484.0
4879,(주)쏠리드,50890,2017/12,280947024.0,79604175.0
4880,(주)쏠리드,50890,2018/12,269361556.0,110297597.0
4881,(주)쏠리드,50890,2019/12,283758311.0,123629419.0
4882,(주)쏠리드,50890,2020/12,281458782.0,111780815.0
4883,(주)씨그널엔터테인먼트그룹,99830,2011/12,34253330.0,27232755.0
4884,(주)씨그널엔터테인먼트그룹,99830,2012/12,42528445.0,27968198.0
4885,(주)씨그널엔터테인먼트그룹,99830,2013/12,45187321.0,30781445.0
4886,(주)씨그널엔터테인먼트그룹,99830,2014/12,69781374.0,38069970.0
4887,(주)씨그널엔터테인먼트그룹,99830,2015/12,81902827.0,32428214.0
4888,(주)씨그널엔터테인먼트그룹,99830,2016/12,50871849.0,30963180.0
4889,(주)씨그널엔터테인먼트그룹,99830,2017/12,48941776.0,29570982.0
4890,(주)씨씨에스충북방송,66790,2011/12,64643534.0,28701778.0
4891,(주)씨씨에스충북방송,66790,2012/12,116574549.0,40283419.0
4892,(주)씨씨에스충북방송,66790,2013/12,65371234.0,35483175.0
4893,(주)씨씨에스충북방송,66790,2014/12,65675220.0,35651543.0
4894,(주)씨씨에스충북방송,66790,2015/12,58383142.0,35266026.0
4895,(주)씨씨에스충북방송,66790,2016/12,45263654.0,33647312.0
4896,(주)씨씨에스충북방송,66790,2017/12,42450754.0,31117137.0
4897,(주)씨씨에스충북방송,66790,2018/12,35691430.0,24392529.0
4898,(주)씨씨에스충북방송,66790,2019/12,32952881.0,24272672.0
4899,(주)씨씨에스충북방송,66790,2020/12,34807582.0,26306576.0
4900,(주)씨아이테크,4920,2011/12,24213117.0,21847085.0
4901,(주)씨아이테크,4920,2012/12,17891629.0,17326304.0
4902,(주)씨아이테크,4920,2013/12,26501902.0,19490366.0
4903,(주)씨아이테크,4920,2014/12,28234174.0,18516635.0
4904,(주)씨아이테크,4920,2015/12,40189897.0,29295713.0
4905,(주)씨아이테크,4920,2016/12,39843704.0,34389719.0
4906,(주)씨아이테크,4920,2017/12,38255018.0,22048387.0
4907,(주)씨아이테크,4920,2018/12,42991097.0,24247898.0
4908,(주)씨아이테크,4920,2019/12,56095818.0,31300438.0
4909,(주)씨아이테크,4920,2020/12,75094283.0,32722591.0
4910,(주)씨앤씨인터내셔널,352480,2016/12,,
4911,(주)씨앤씨인터내셔널,352480,2017/12,,
4912,(주)씨앤씨인터내셔널,352480,2018/12,,
4913,(주)씨앤씨인터내셔널,352480,2019/12,98495935.0,33748127.0
4914,(주)씨앤씨인터내셔널,352480,2020/12,120118631.0,40418759.0
4915,(주)씨앤에스자산관리,32040,2011/12,83503695.0,59324557.0
4916,(주)씨앤에스자산관리,32040,2012/12,88786501.0,58057877.0
4917,(주)씨앤에스자산관리,32040,2013/12,172662927.0,51610714.0
4918,(주)씨앤에스자산관리,32040,2014/12,296562332.0,40139431.0
4919,(주)씨앤에스자산관리,32040,2015/12,309277963.0,57118611.0
4920,(주)씨앤에스자산관리,32040,2016/12,327226010.0,38809046.0
4921,(주)씨앤에스자산관리,32040,2017/12,222128131.0,12407006.0
4922,(주)씨앤케이인터내셔널,39530,2011/12,18286890.0,16204414.0
4923,(주)씨앤케이인터내셔널,39530,2012/12,15857625.0,13987522.0
4924,(주)씨앤케이인터내셔널,39530,2013/12,19387187.0,16903369.0
4925,(주)씨앤케이인터내셔널,39530,2014/12,19733197.0,18232646.0
4926,(주)씨앤투스성진,352700,2011/12,,
4927,(주)씨앤투스성진,352700,2012/12,,
4928,(주)씨앤투스성진,352700,2013/12,,
4929,(주)씨앤투스성진,352700,2014/12,,
4930,(주)씨앤투스성진,352700,2015/12,54635125.0,23591357.0
4931,(주)씨앤투스성진,352700,2016/12,66334247.0,26476040.0
4932,(주)씨앤투스성진,352700,2017/12,56592146.0,7458871.0
4933,(주)씨앤투스성진,352700,2018/12,56097838.0,11303244.0
4934,(주)씨앤투스성진,352700,2019/12,55286167.0,11435325.0
4935,(주)씨앤투스성진,352700,2020/12,124010226.0,73387479.0
4936,(주)씨에스,65770,2011/12,92735068.0,41878331.0
4937,(주)씨에스,65770,2012/12,118044397.0,52591649.0
4938,(주)씨에스,65770,2013/12,111255926.0,37606163.0
4939,(주)씨에스,65770,2014/12,123273984.0,38977183.0
4940,(주)씨에스,65770,2015/12,60832587.0,9764625.0
4941,(주)씨에스,65770,2016/12,54944739.0,19721144.0
4942,(주)씨에스,65770,2017/12,50170235.0,18900985.0
4943,(주)씨에스,65770,2018/12,32509182.0,22553086.0
4944,(주)씨에스,65770,2019/12,27188933.0,21759880.0
4945,(주)씨에스,65770,2020/12,28341912.0,22045286.0
4946,(주)씨에스에이코스믹,83660,2011/12,34788818.0,16028224.0
4947,(주)씨에스에이코스믹,83660,2012/12,22464452.0,8931612.0
4948,(주)씨에스에이코스믹,83660,2013/12,18739211.0,8773540.0
