회사명,거래소코드,회계년도,총자산증가율,자기자본증가율
(주)SNT홀딩스,36530,2018/12,-1.5068839183322902,-1.054283563236539
(주)SNT홀딩스,36530,2019/12,5.811450601153546,8.159352781733894
(주)SNT홀딩스,36530,2020/12,1.511469219415602,-0.5168713444570266
(주)STX,11810,2012/12,-3.193359029837558,-21.363016208215072
(주)STX,11810,2013/12,-73.50478949301454,-133.82781143990033
(주)STX,11810,2014/12,-6.518934541012425,118.37724143208355
(주)STX,11810,2015/12,0.9738629898597772,-22.762699920992503
(주)STX,11810,2016/12,-44.15280960587868,-556.990406679384
(주)STX,11810,2017/12,-11.327678466714426,112.87371898026595
(주)STX,11810,2018/12,-11.70933578947704,50.44172932330827
(주)STX,11810,2019/12,1.0912155881753092,-12.083775848066471
(주)STX,11810,2020/12,10.258039981646364,45.19017249649145
(주)TCC스틸,2710,2012/12,20.4002742414861,0.24698728676818504
(주)TCC스틸,2710,2013/12,-0.6042589668677862,-8.964950567587353
(주)TCC스틸,2710,2014/12,1.341153711208115,-8.117163441120887
(주)TCC스틸,2710,2015/12,-31.688895388660427,-54.49990256985574
(주)TCC스틸,2710,2016/12,-24.835596260499727,20.142610474322353
(주)TCC스틸,2710,2017/12,-1.4923913383302572,-2.343609879823647
(주)TCC스틸,2710,2018/12,9.361226174191817,11.227584444826743
(주)TCC스틸,2710,2019/12,3.093529481320785,4.095394401289807
(주)TCC스틸,2710,2020/12,-2.3713926790644377,3.669658469879296
(주)가비아,79940,2012/12,31.23739501102619,21.1226718787109
(주)가비아,79940,2013/12,7.023066528092746,16.379573403093893
(주)가비아,79940,2014/12,8.015646473237572,10.072087662333828
(주)가비아,79940,2015/12,6.634083478912867,11.371314907321446
(주)가비아,79940,2016/12,19.713434424579578,14.097783646404352
(주)가비아,79940,2017/12,6.03022713924717,4.111102985507073
(주)가비아,79940,2018/12,13.53843992106196,14.30577361453632
(주)가비아,79940,2019/12,32.009683274629865,18.19082720882997
(주)가비아,79940,2020/12,30.067172518459756,28.337828977999035
(주)강스템바이오텍,217730,2016/12,89.89904824256666,8.1926451506698
(주)강스템바이오텍,217730,2017/12,-0.5117642219454338,6.551150413560814
(주)강스템바이오텍,217730,2018/12,55.075426525645824,94.35118539158489
(주)강스템바이오텍,217730,2019/12,55.26364053412125,44.42465658936205
(주)강스템바이오텍,217730,2020/12,-27.400032577257672,-29.22087928917021
(주)강원랜드,35250,2012/12,7.20120272459126,5.079568923646287
(주)강원랜드,35250,2013/12,6.721867694060861,6.141140324883065
(주)강원랜드,35250,2014/12,8.803584759225004,7.453677967068195
(주)강원랜드,35250,2015/12,9.35267069863687,10.808099174368447
(주)강원랜드,35250,2016/12,7.8085071517024565,8.505439455987867
(주)강원랜드,35250,2017/12,5.194032631578156,7.6400029554397415
(주)강원랜드,35250,2018/12,1.0890491432128975,2.4431702872049783
(주)강원랜드,35250,2019/12,4.889296891665802,3.6518017080486596
(주)강원랜드,35250,2020/12,-17.946500535107514,-12.661672969580023
(주)강원에너지,114190,2012/12,66.15740552604906,47.36466589400873
(주)강원에너지,114190,2013/12,-18.840704263298676,27.055621853703606
(주)강원에너지,114190,2014/12,-7.4594071867783,9.957757842656111
(주)강원에너지,114190,2015/12,27.476829844798083,12.168401730890082
(주)강원에너지,114190,2016/12,-9.67832567262094,-2.6424671568685234
(주)강원에너지,114190,2017/12,20.71964143623571,-12.317737089046773
(주)강원에너지,114190,2018/12,0.7149456241365983,3.934945254964442
(주)강원에너지,114190,2019/12,-39.685954935158584,-57.922318365852945
(주)강원에너지,114190,2020/12,-41.753649509206056,-19.068888359121015
(주)갤럭시아에스엠,11420,2012/12,-2.5078143918881954,2.5054782546043235
(주)갤럭시아에스엠,11420,2013/12,-14.421422989552848,-17.03827947479725
(주)갤럭시아에스엠,11420,2014/12,20.292483945973533,7.967235255292605
(주)갤럭시아에스엠,11420,2015/12,51.71372899079248,114.34153477700208
(주)갤럭시아에스엠,11420,2016/12,-14.911682258556322,-9.835754375808042
(주)갤럭시아에스엠,11420,2017/12,-14.73788188425806,-9.705247407442291
(주)갤럭시아에스엠,11420,2018/12,-33.26792907619215,-34.62749457109261
(주)갤럭시아에스엠,11420,2019/12,-15.07137134622694,-17.65406240714302
(주)갤럭시아에스엠,11420,2020/12,1.1086022823496036,-4.951302253569585
(주)경농,2100,2012/12,55.03623894428181,6.121410860431166
(주)경농,2100,2013/12,-4.984212110579795,7.525104588475129
(주)경농,2100,2014/12,11.187518317743374,3.529342859800412
(주)경농,2100,2015/12,11.144139081940805,3.4050956718698475
(주)경농,2100,2016/12,1.4456822442650357,5.325247180290652
(주)경농,2100,2017/12,4.661277896474261,4.448493022188091
(주)경농,2100,2018/12,6.367462052677878,4.8403645416158145
(주)경농,2100,2019/12,3.810538371210718,0.21413386351520014
(주)경농,2100,2020/12,0.17568361225858722,4.6991842971091025
(주)경동나비엔,9450,2012/12,13.874351292348647,4.616387393040653
(주)경동나비엔,9450,2013/12,18.366549874045408,6.485042472740672
(주)경동나비엔,9450,2014/12,13.213571107178975,1.4635185499982517
(주)경동나비엔,9450,2015/12,0.10591348520580858,8.448884412679213
(주)경동나비엔,9450,2016/12,6.881723389952827,15.860888413589919
(주)경동나비엔,9450,2017/12,17.205747291625908,7.431791021853167
(주)경동나비엔,9450,2018/12,15.862428144082832,9.199423514017269
(주)경동나비엔,9450,2019/12,4.491554632764692,7.475450798892935
(주)경동나비엔,9450,2020/12,20.478630119365224,15.652674486387683
(주)경동도시가스,267290,2018/12,9.572196799844878,8.88731177276949
(주)경동도시가스,267290,2019/12,-3.6324350281840374,5.966477763676388
(주)경동도시가스,267290,2020/12,-6.712179240808375,5.025042059536151
(주)경동인베스트,12320,2012/12,20.812340726393582,9.475448202655864
(주)경동인베스트,12320,2013/12,-0.40632351457819527,11.697675390432533
(주)경동인베스트,12320,2014/12,9.608291321114185,21.797076576653247
(주)경동인베스트,12320,2015/12,-11.581678553962227,-5.098676343046447
(주)경동인베스트,12320,2016/12,-3.5704912629470495,1.985348337860326
(주)경동인베스트,12320,2017/12,-46.78409650072319,-31.895499328395132
(주)경동인베스트,12320,2018/12,-1.213763104553515,-0.6333068009040589
(주)경동인베스트,12320,2019/12,2.2744576553638276,4.188916148954283
(주)경동인베스트,12320,2020/12,-2.6738926744134788,3.910827617806013
(주)경방,50,2012/12,-1.2781254903871684,-1.4292715961067517
(주)경방,50,2013/12,-2.8501610434977778,2.534919189084598
(주)경방,50,2014/12,0.3741154681154609,1.7645472468273076
(주)경방,50,2015/12,1.2906282801447195,2.359864126482397
(주)경방,50,2016/12,-1.268906598754281,2.5477647871217304
(주)경방,50,2017/12,-2.1406013050231945,2.837517291243126
(주)경방,50,2018/12,2.1781541611481128,1.3781725669090656
(주)경방,50,2019/12,5.296514762443681,4.62546132091686
(주)경방,50,2020/12,-7.7213948422059975,0.050786511407120226
(주)경보제약,214390,2014/12,17.192973536329795,3.1879916409244826
(주)경보제약,214390,2015/12,16.338243654530093,79.74156275113474
(주)경보제약,214390,2016/12,4.21893094178957,5.361782899523536
(주)경보제약,214390,2017/12,0.5563175439114878,9.356288302050796
(주)경보제약,214390,2018/12,8.177694707836771,5.301809355741501
(주)경보제약,214390,2019/12,7.306890309887656,0.10156150674007051
(주)경보제약,214390,2020/12,6.485008107629361,4.621297981844138
(주)경인양행,12610,2012/12,-10.057754179972566,-0.7395782325540259
(주)경인양행,12610,2013/12,10.25981674799356,8.432333210573015
(주)경인양행,12610,2014/12,-1.2322874674995452,4.476736520283818
(주)경인양행,12610,2015/12,4.359938074833298,1.4561422570501847
(주)경인양행,12610,2016/12,5.390803564937822,3.5638936809263946
(주)경인양행,12610,2017/12,3.9654411521350887,1.2682781054451726
(주)경인양행,12610,2018/12,15.377816160386212,6.079813247433985
(주)경인양행,12610,2019/12,14.306271667536702,6.110920497130616
(주)경인양행,12610,2020/12,6.9948055079860945,-3.812182647240471
(주)고려시멘트,198440,2018/12,10.057861635003032,11.77977786112607
(주)고려시멘트,198440,2019/12,-0.39303155661705974,2.2360357060877445
(주)고려시멘트,198440,2020/12,-9.208480525372211,4.428446221350312
(주)고바이오랩,348150,2020/12,65.72618479572853,203.29481845443254
(주)고영테크놀러지,98460,2012/12,18.786895430591205,19.790045279180823
(주)고영테크놀러지,98460,2013/12,17.028850878645606,17.887671618699972
(주)고영테크놀러지,98460,2014/12,17.171203258903102,17.814992531144018
(주)고영테크놀러지,98460,2015/12,12.092228176078875,13.502287386809058
(주)고영테크놀러지,98460,2016/12,22.82774499709731,19.61727026146523
(주)고영테크놀러지,98460,2017/12,5.169167615123973,2.574968725277009
(주)고영테크놀러지,98460,2018/12,35.9889830475643,40.01400941998915
(주)고영테크놀러지,98460,2019/12,9.468143553475826,7.881592907574102
(주)고영테크놀러지,98460,2020/12,-0.9515227622006337,0.9806662434469173
(주)골드앤에스,35290,2012/12,11.297734441604463,13.73183349572259
(주)골드앤에스,35290,2013/12,-0.9780463388627267,-48.55612061172788
(주)골드앤에스,35290,2014/12,-9.552472221171966,-7.9584501219019375
(주)골드앤에스,35290,2015/12,-48.199259661943785,25.47156779973484
(주)골드앤에스,35290,2016/12,-22.53102987649123,-5.88200567088124
(주)골드앤에스,35290,2017/12,-8.021307604193826,-6.464935027981515
(주)골드앤에스,35290,2018/12,147.3086888537012,3.2480932972358314
(주)골드앤에스,35290,2019/12,-62.10225356653795,-136.9501615036
(주)골드앤에스,35290,2020/12,28.193054621068242,382.7842790430384
(주)골드퍼시픽,38530,2012/12,8.692078772578105,5.032944988218816
