,회사명,거래소코드,회계년도,영업이익,당기순이익,매출액
2451,(주)빙그레,5180,2007/12,46305260.0,41987599.0,539523981.0
2452,(주)빙그레,5180,2008/12,53260462.0,41556265.0,593586340.0
2453,(주)빙그레,5180,2009/12,60548869.0,48788872.0,628592140.0
2454,(주)빙그레,5180,2010/12,63228894.0,48905163.0,684900709.0
2455,(주)사라콤,40020,2000/12,2005722.0,3340505.0,19152720.0
2456,(주)사라콤,40020,2001/12,-421201.0,-95214.0,12188528.0
2457,(주)사라콤,40020,2002/12,113805.0,206406.0,14420599.0
2458,(주)사라콤,40020,2003/12,-1579359.0,-2544672.0,18819496.0
2459,(주)사라콤,40020,2004/12,830236.0,876025.0,22515207.0
2460,(주)사라콤,40020,2005/12,988701.0,833227.0,23474150.0
2461,(주)사라콤,40020,2006/12,868305.0,381675.0,29934729.0
2462,(주)사라콤,40020,2007/12,103508.0,-1190540.0,27762986.0
2463,(주)사라콤,40020,2008/12,-3096930.0,-41727542.0,33710123.0
2464,(주)사이노젠,64060,2002/12,1146735.0,501140.0,16601842.0
2465,(주)사이노젠,64060,2003/12,2258405.0,1119253.0,21797300.0
2466,(주)사이노젠,64060,2004/12,1325090.0,675596.0,23315157.0
2467,(주)사이노젠,64060,2005/12,-4919898.0,-7913025.0,17948913.0
2468,(주)사이노젠,64060,2006/12,-14866854.0,-23711470.0,13231232.0
2469,(주)사이노젠,64060,2007/12,-32529993.0,-46065319.0,6070234.0
2470,(주)사이노젠,64060,2008/12,-8443046.0,-15029734.0,3565477.0
2471,(주)사이노젠,64060,2009/12,-4652743.0,-53931751.0,1646840.0
2472,(주)사이버패스,63280,2006/12,4026539.0,3793758.0,31251419.0
2473,(주)사이버패스,63280,2007/12,3351024.0,1438456.0,44050570.0
2474,(주)사이버패스,63280,2008/12,-1940234.0,-36994091.0,11729692.0
2475,(주)사조대림,3960,2000/03,17423809.0,18105438.0,348114923.0
2476,(주)사조대림,3960,2001/03,6507145.0,-12499315.0,347591796.0
2477,(주)사조대림,3960,2002/03,20303242.0,22826.0,381996890.0
2478,(주)사조대림,3960,2003/03,-43745504.0,-108901686.0,286366236.0
2479,(주)사조대림,3960,2004/03,-6186972.0,-45586608.0,240534832.0
2480,(주)사조대림,3960,2005/03,9232139.0,7760124.0,198650988.0
2481,(주)사조대림,3960,2006/03,3302271.0,11597013.0,187381933.0
2482,(주)사조대림,3960,2007/03,11204329.0,10966261.0,194930795.0
2483,(주)사조대림,3960,2008/03,16839963.0,22167677.0,217459703.0
2484,(주)사조대림,3960,2009/12,33720250.0,22749757.0,410736055.0
2485,(주)사조대림,3960,2010/12,24874819.0,31260320.0,454634194.0
2486,(주)사조오양,6090,2000/03,4636458.0,1455296.0,120446388.0
2487,(주)사조오양,6090,2001/03,-9435605.0,-9340470.0,109423706.0
2488,(주)사조오양,6090,2002/03,2477198.0,1485027.0,129368899.0
2489,(주)사조오양,6090,2003/03,-15787772.0,-15326284.0,102842155.0
2490,(주)사조오양,6090,2004/03,-9108579.0,-6049647.0,108169994.0
2491,(주)사조오양,6090,2005/03,-592376.0,1381537.0,118733931.0
2492,(주)사조오양,6090,2006/03,-17932289.0,-11457109.0,105777004.0
2493,(주)사조오양,6090,2007/03,-11944614.0,-8743718.0,103457583.0
2494,(주)사조오양,6090,2008/03,-15959242.0,-6027745.0,98177765.0
2495,(주)사조오양,6090,2009/03,6640890.0,2493341.0,99369783.0
2496,(주)사조오양,6090,2010/12,17330251.0,17955020.0,126403891.0
2497,(주)사조해표,79660,2004/12,-4526767.0,330694.0,92364002.0
2498,(주)사조해표,79660,2005/12,-4287566.0,-3955693.0,208581313.0
2499,(주)사조해표,79660,2006/12,2808909.0,2029080.0,220337946.0
2500,(주)사조해표,79660,2007/12,7765839.0,5223545.0,258401200.0
2501,(주)사조해표,79660,2008/12,16229663.0,-11770636.0,402114823.0
2502,(주)사조해표,79660,2009/12,25653888.0,29403273.0,465803332.0
2503,(주)사조해표,79660,2010/12,13629472.0,11716410.0,484816813.0
2504,(주)삼기,122350,2010/06,,,
2505,(주)삼미,2580,2000/12,5422665.0,-29134610.0,135035679.0
2506,(주)삼미,2580,2001/12,7494943.0,-31035473.0,154766826.0
2507,(주)삼보컴퓨터,14900,2000/12,43783325.0,-57542187.0,4328224105.0
2508,(주)삼보컴퓨터,14900,2001/12,-22292519.0,-79139655.0,2462518299.0
2509,(주)삼보컴퓨터,14900,2002/12,-340718584.0,-698051461.0,2582439049.0
2510,(주)삼보컴퓨터,14900,2003/12,28768005.0,-11052519.0,2605839923.0
2511,(주)삼보컴퓨터,14900,2004/12,-27887669.0,-37855683.0,2399805053.0
2512,(주)삼보컴퓨터,14900,2005/12,-247367754.0,-414914072.0,831551137.0
2513,(주)삼보컴퓨터,14900,2006/12,-58446929.0,201314206.0,385011727.0
2514,(주)삼보판지,23600,2000/12,1314049.0,131929.0,74977204.0
2515,(주)삼보판지,23600,2001/12,-1751778.0,-1943538.0,67905260.0
2516,(주)삼보판지,23600,2002/12,3725330.0,3906442.0,70348193.0
2517,(주)삼보판지,23600,2003/12,1701193.0,1259883.0,66538577.0
2518,(주)삼보판지,23600,2004/12,1531668.0,1444614.0,70806728.0
2519,(주)삼보판지,23600,2005/12,3551068.0,1865686.0,118627283.0
2520,(주)삼보판지,23600,2006/12,14312170.0,7998432.0,142929145.0
2521,(주)삼보판지,23600,2007/12,12602248.0,7211796.0,155407671.0
2522,(주)삼보판지,23600,2008/12,15314955.0,6635377.0,206397710.0
2523,(주)삼보판지,23600,2009/12,14937625.0,8099491.0,216461045.0
2524,(주)삼보판지,23600,2010/12,9862052.0,5121446.0,285074844.0
2525,(주)삼성수산,52560,2001/12,922825.0,765830.0,26689808.0
2526,(주)삼성수산,52560,2002/12,-999915.0,-583067.0,10137266.0
2527,(주)삼성수산,52560,2003/12,-1511407.0,-13479781.0,8284459.0
2528,(주)삼성수산,52560,2004/12,-2004595.0,-5317840.0,468130.0
2529,(주)삼성수산,52560,2005/12,-5164373.0,-21138449.0,3222933.0
2530,(주)삼성수산,52560,2006/12,-3171241.0,-17598186.0,10015674.0
2531,(주)삼성수산,52560,2007/12,-6427697.0,-9758400.0,10321440.0
2532,(주)삼성수산,52560,2008/12,-5870332.0,-30650066.0,619915.0
2533,(주)삼성출판사,68290,2002/12,6671877.0,1942797.0,37849311.0
2534,(주)삼성출판사,68290,2003/12,11219853.0,5091780.0,78725592.0
2535,(주)삼성출판사,68290,2004/12,6994810.0,5878815.0,75729144.0
2536,(주)삼성출판사,68290,2005/12,4659842.0,2166990.0,75252586.0
2537,(주)삼성출판사,68290,2006/12,4737962.0,4233325.0,75519468.0
2538,(주)삼성출판사,68290,2007/12,4380604.0,3007544.0,74887488.0
2539,(주)삼성출판사,68290,2008/12,9555361.0,5371907.0,83208687.0
2540,(주)삼성출판사,68290,2009/12,12120983.0,9098494.0,91164513.0
2541,(주)삼성출판사,68290,2010/12,8815734.0,7479196.0,90063036.0
2542,(주)삼양엔텍,8720,2000/06,-4899424.0,-3921998.0,19034879.0
2543,(주)삼양엔텍,8720,2001/06,-1813868.0,-2088517.0,27948754.0
2544,(주)삼양엔텍,8720,2002/06,952187.0,988765.0,23227758.0
2545,(주)삼양엔텍,8720,2003/12,-769981.0,-413639.0,22336750.0
2546,(주)삼양엔텍,8720,2004/12,-1094705.0,-688706.0,22139925.0
2547,(주)삼양엔텍,8720,2005/12,17245.0,1371166.0,22038872.0
2548,(주)삼양엔텍,8720,2006/12,467636.0,1704564.0,15526253.0
2549,(주)삼양엔텍,8720,2007/12,732664.0,1746802.0,17261894.0
2550,(주)삼양엔텍,8720,2008/12,3624805.0,1064887.0,25555932.0
2551,(주)삼양엔텍,8720,2009/12,-355890.0,-1587821.0,17245774.0
2552,(주)삼양엔텍,8720,2010/12,867578.0,-1379277.0,27657527.0
2553,(주)삼양제넥스,3940,2000/06,22523091.0,23770267.0,209100212.0
2554,(주)삼양제넥스,3940,2001/06,29161377.0,20846575.0,215530651.0
2555,(주)삼양제넥스,3940,2002/06,34555996.0,27233558.0,228373933.0
2556,(주)삼양제넥스,3940,2003/12,30463154.0,21868847.0,225091723.0
2557,(주)삼양제넥스,3940,2004/12,33654554.0,24525411.0,328164474.0
2558,(주)삼양제넥스,3940,2005/12,44655395.0,31081912.0,312677648.0
2559,(주)삼양제넥스,3940,2006/12,40243810.0,35645370.0,312341562.0
2560,(주)삼양제넥스,3940,2007/12,24392353.0,19430561.0,337519662.0
2561,(주)삼양제넥스,3940,2008/12,6669096.0,-916639.0,416231700.0
2562,(주)삼양제넥스,3940,2009/12,22864385.0,20141701.0,452866803.0
2563,(주)삼양제넥스,3940,2010/12,42347388.0,36994767.0,519310654.0
2564,(주)삼양홀딩스,70,2000/06,67532297.0,30625485.0,1227429757.0
2565,(주)삼양홀딩스,70,2001/06,50724341.0,63812747.0,952808465.0
2566,(주)삼양홀딩스,70,2002/06,52415655.0,63035814.0,783237863.0
2567,(주)삼양홀딩스,70,2003/12,40468973.0,38182412.0,806764675.0
2568,(주)삼양홀딩스,70,2004/12,50700540.0,53044224.0,907324711.0
2569,(주)삼양홀딩스,70,2005/12,44177645.0,57627603.0,1016721941.0
2570,(주)삼양홀딩스,70,2006/12,45679525.0,23929749.0,1218922129.0
2571,(주)삼양홀딩스,70,2007/12,53094130.0,8228239.0,1201349908.0
2572,(주)삼양홀딩스,70,2008/12,27165728.0,-56122953.0,1368670601.0
2573,(주)삼양홀딩스,70,2009/12,80316448.0,97744707.0,1860194124.0
2574,(주)삼양홀딩스,70,2010/12,73032309.0,146821353.0,2085255234.0
2575,(주)삼영,36530,2000/12,18850596.0,15007510.0,69339624.0
2576,(주)삼영,36530,2001/12,29401853.0,24898838.0,97283283.0
2577,(주)삼우이엠씨,26250,2000/12,7249535.0,6416656.0,82188519.0
2578,(주)삼우이엠씨,26250,2001/12,8040259.0,6087887.0,80591478.0
2579,(주)삼우이엠씨,26250,2002/12,6351941.0,4238178.0,98925390.0
2580,(주)삼우이엠씨,26250,2003/12,9231310.0,8211174.0,119646783.0
2581,(주)삼우이엠씨,26250,2004/12,14181283.0,11145694.0,170250595.0
2582,(주)삼우이엠씨,26250,2005/12,15713039.0,10992935.0,162129925.0
2583,(주)삼우이엠씨,26250,2006/12,12595877.0,9614974.0,165423488.0
2584,(주)삼우이엠씨,26250,2007/12,9898056.0,9854503.0,165381542.0
2585,(주)삼우이엠씨,26250,2008/12,2196583.0,1516757.0,170441029.0
2586,(주)삼우이엠씨,26250,2009/12,2344570.0,3719305.0,133463467.0
2587,(주)삼우이엠씨,26250,2010/12,-7428938.0,-1363061.0,187111727.0
2588,(주)삼익악기,2450,2000/12,20584382.0,-12854216.0,196626250.0
2589,(주)삼익악기,2450,2001/12,10322872.0,-11782127.0,171499619.0
2590,(주)삼익악기,2450,2002/12,-2343413.0,111017857.0,180385504.0
2591,(주)삼익악기,2450,2003/12,7260925.0,14634026.0,168586667.0
2592,(주)삼익악기,2450,2004/12,5707783.0,-13185886.0,190200433.0
2593,(주)삼익악기,2450,2005/12,4675245.0,8567266.0,143496668.0
2594,(주)삼익악기,2450,2006/12,-4264742.0,3166991.0,113253280.0
2595,(주)삼익악기,2450,2007/12,4743713.0,4695774.0,107908621.0
2596,(주)삼익악기,2450,2008/12,4626167.0,1628926.0,127937410.0
2597,(주)삼익악기,2450,2009/12,7464009.0,7489463.0,113997122.0
2598,(주)삼익악기,2450,2010/12,11715179.0,3587023.0,135268832.0
2599,(주)삼일,32280,2000/12,2392770.0,1565658.0,53164359.0
2600,(주)삼일,32280,2001/12,2154056.0,690202.0,54705858.0
2601,(주)삼일,32280,2002/12,4996059.0,2935697.0,67961432.0
2602,(주)삼일,32280,2003/12,3209759.0,1200268.0,68587865.0
2603,(주)삼일,32280,2004/12,4954337.0,1061156.0,84794727.0
2604,(주)삼일,32280,2005/12,1970192.0,729117.0,74071494.0
2605,(주)삼일,32280,2006/12,-6618893.0,-4762808.0,75673516.0
2606,(주)삼일,32280,2007/12,-4982474.0,-4456139.0,89022757.0
2607,(주)삼일,32280,2008/12,1492200.0,1787709.0,88026473.0
2608,(주)삼일,32280,2009/12,1291373.0,-557811.0,64935848.0
2609,(주)삼일,32280,2010/12,1316804.0,1023849.0,75466577.0
2610,(주)삼일기업공사,2290,2000/12,3858346.0,3709126.0,30803641.0
2611,(주)삼일기업공사,2290,2001/12,3616810.0,3205538.0,36456329.0
2612,(주)삼일기업공사,2290,2002/12,3446579.0,2794352.0,38077051.0
2613,(주)삼일기업공사,2290,2003/12,2008607.0,1874458.0,37114939.0
2614,(주)삼일기업공사,2290,2004/12,1529202.0,1534545.0,38126612.0
2615,(주)삼일기업공사,2290,2005/12,2880774.0,2450892.0,42260047.0
2616,(주)삼일기업공사,2290,2006/12,3896383.0,4100335.0,43537558.0
2617,(주)삼일기업공사,2290,2007/12,774439.0,1672613.0,27160262.0
2618,(주)삼일기업공사,2290,2008/12,559999.0,1557565.0,34142456.0
2619,(주)삼일기업공사,2290,2009/12,3808859.0,3925787.0,37181328.0
2620,(주)삼일기업공사,2290,2010/12,1628105.0,2076231.0,40098562.0
2621,(주)삼진,32750,2000/12,226032.0,223490.0,44781853.0
2622,(주)삼진,32750,2001/12,1138285.0,-262623.0,42843654.0
2623,(주)삼진,32750,2002/12,2012760.0,560550.0,52943614.0
2624,(주)삼진,32750,2003/12,1663702.0,249761.0,40574746.0
2625,(주)삼진,32750,2004/12,1825495.0,1397322.0,41317385.0
2626,(주)삼진,32750,2005/12,2076902.0,1087601.0,35127413.0
2627,(주)삼진,32750,2006/12,1802379.0,868379.0,41300983.0
2628,(주)삼진,32750,2007/12,2064606.0,834242.0,40742913.0
2629,(주)삼진,32750,2008/12,-971939.0,665188.0,55505758.0
2630,(주)삼진,32750,2009/12,2912533.0,1019198.0,77535515.0
2631,(주)삼진,32750,2010/12,9638743.0,7433317.0,92304224.0
2632,(주)삼진엘앤디,54090,2004/12,9435378.0,6011082.0,119907683.0
2633,(주)삼진엘앤디,54090,2005/12,3915071.0,7322612.0,84762529.0
2634,(주)삼진엘앤디,54090,2006/12,855053.0,-3959143.0,127016006.0
2635,(주)삼진엘앤디,54090,2007/12,-4342333.0,-8193673.0,156086491.0
2636,(주)삼진엘앤디,54090,2008/12,1154276.0,1880539.0,214990772.0
2637,(주)삼진엘앤디,54090,2009/12,-1584519.0,-8602229.0,208436967.0
2638,(주)삼진엘앤디,54090,2010/12,5663128.0,1612190.0,207089368.0
2639,(주)삼천리,4690,2000/12,36203715.0,26289792.0,870724678.0
2640,(주)삼천리,4690,2001/12,35896532.0,28904337.0,1123558810.0
2641,(주)삼천리,4690,2002/12,48309227.0,35334999.0,1112893163.0
2642,(주)삼천리,4690,2003/12,55394146.0,53040675.0,1265374506.0
2643,(주)삼천리,4690,2004/12,37770970.0,45777628.0,1258710414.0
2644,(주)삼천리,4690,2005/12,39179468.0,44947973.0,1557909892.0
2645,(주)삼천리,4690,2006/12,59440373.0,53123710.0,1777266330.0
2646,(주)삼천리,4690,2007/12,52723351.0,56977354.0,1932385457.0
2647,(주)삼천리,4690,2008/12,38438216.0,49971820.0,2124769995.0
2648,(주)삼천리,4690,2009/12,25990428.0,120869059.0,2339343287.0
2649,(주)삼천리,4690,2010/12,38254042.0,68892416.0,2655757634.0
2650,(주)삼표시멘트,38500,2001/12,3105998.0,2385263.0,27718955.0
2651,(주)삼표시멘트,38500,2002/12,870654.0,1709151.0,30011454.0
2652,(주)삼표시멘트,38500,2003/12,1887688.0,1187148.0,35357075.0
2653,(주)삼표시멘트,38500,2004/12,-10714546.0,-11900174.0,27616988.0
2654,(주)삼표시멘트,38500,2005/12,-12225490.0,-15739507.0,8527168.0
2655,(주)삼표시멘트,38500,2006/12,-12254593.0,-17048770.0,2203464.0
2656,(주)삼표시멘트,38500,2007/12,-451506.0,-2371044.0,4094904.0
2657,(주)삼표시멘트,38500,2008/12,-3908425.0,-28472518.0,3881294.0
2658,(주)삼표시멘트,38500,2009/12,33295136.0,-4445705.0,515889471.0
2659,(주)삼표시멘트,38500,2010/12,-47755.0,-43882034.0,493037560.0
2660,(주)삼화네트웍스,46390,2001/12,1070750.0,614937.0,26307954.0
2661,(주)삼화네트웍스,46390,2002/12,-2035379.0,-2186068.0,25453025.0
2662,(주)삼화네트웍스,46390,2003/12,-2456706.0,-3525254.0,20304119.0
2663,(주)삼화네트웍스,46390,2004/12,-9478232.0,-13937618.0,4980933.0
2664,(주)삼화네트웍스,46390,2005/12,-4675768.0,-7019617.0,3144369.0
2665,(주)삼화네트웍스,46390,2006/12,-2374987.0,-16526110.0,3847169.0
2666,(주)삼화네트웍스,46390,2007/12,-745345.0,-2337810.0,12534983.0
2667,(주)삼화네트웍스,46390,2008/12,2957878.0,1671828.0,28053666.0
2668,(주)삼화네트웍스,46390,2009/12,291011.0,1331981.0,15682798.0
2669,(주)삼화네트웍스,46390,2010/12,1051375.0,211135.0,24738603.0
2670,(주)상보,27580,2007/12,11501494.0,7703930.0,79376288.0
2671,(주)상보,27580,2008/12,8030861.0,-44094173.0,74652007.0
2672,(주)상보,27580,2009/12,8507688.0,1741561.0,102977669.0
2673,(주)상보,27580,2010/12,6113079.0,1793347.0,150066881.0
2674,(주)상상인,38540,2000/12,795528.0,760162.0,10876777.0
2675,(주)상상인,38540,2001/12,-543063.0,-589716.0,10264491.0
2676,(주)상상인,38540,2002/12,243457.0,71633.0,9607266.0
2677,(주)상상인,38540,2003/12,35427.0,283649.0,8783371.0
2678,(주)상상인,38540,2004/12,1339883.0,5724.0,25911608.0
2679,(주)상상인,38540,2005/12,1722180.0,406443.0,25801653.0
2680,(주)상상인,38540,2006/12,-2215284.0,-4772261.0,23231048.0
2681,(주)상상인,38540,2007/12,-2388751.0,-14256607.0,36475500.0
2682,(주)상상인,38540,2008/12,470753.0,-25505507.0,33031170.0
2683,(주)상상인,38540,2009/12,2468468.0,-5711418.0,33209392.0
2684,(주)상상인,38540,2010/12,2629625.0,2646638.0,40050684.0
2685,(주)상상인인더스트리,101000,2009/12,5977950.0,2890294.0,60154660.0
2686,(주)상상인인더스트리,101000,2010/12,-5673427.0,-5303001.0,31182508.0
2687,(주)상지카일룸,42940,2000/12,-329783.0,-1700312.0,22196865.0
2688,(주)상지카일룸,42940,2001/12,-8962223.0,-14203455.0,12759948.0
2689,(주)상지카일룸,42940,2002/12,-6132864.0,-6593924.0,14377306.0
2690,(주)상지카일룸,42940,2003/12,-3423361.0,-7433359.0,14442821.0
2691,(주)상지카일룸,42940,2004/12,4273124.0,2008391.0,48547331.0
2692,(주)상지카일룸,42940,2005/12,7559793.0,5626614.0,74867001.0
2693,(주)상지카일룸,42940,2006/12,2986007.0,3825257.0,44711888.0
2694,(주)상지카일룸,42940,2007/12,4254878.0,4989264.0,63988391.0
2695,(주)상지카일룸,42940,2008/12,-1292066.0,-1117247.0,33383888.0
2696,(주)상지카일룸,42940,2009/12,5502983.0,-1722656.0,259611670.0
2697,(주)상지카일룸,42940,2010/12,-4985381.0,-11210747.0,309577286.0
2698,(주)새로닉스,42600,2002/12,1909179.0,376495.0,58310808.0
2699,(주)새로닉스,42600,2003/12,1700022.0,1443566.0,37635209.0
2700,(주)새로닉스,42600,2004/12,-287627.0,1544444.0,35000512.0
2701,(주)새로닉스,42600,2005/12,2241238.0,1965854.0,55058333.0
2702,(주)새로닉스,42600,2006/12,3228937.0,2133050.0,61210356.0
2703,(주)새로닉스,42600,2007/12,734325.0,-2944999.0,66188654.0
2704,(주)새로닉스,42600,2008/12,7894136.0,8088622.0,85813858.0
2705,(주)새로닉스,42600,2009/12,5353748.0,4272402.0,77929915.0
2706,(주)새로닉스,42600,2010/12,5230694.0,3805678.0,98102732.0
2707,(주)샤인시스템,66300,2002/12,6703822.0,5079366.0,34753919.0
2708,(주)샤인시스템,66300,2003/12,2040410.0,1625955.0,28301448.0
2709,(주)샤인시스템,66300,2004/12,420852.0,203013.0,30064895.0
2710,(주)샤인시스템,66300,2005/12,-1859735.0,-2550308.0,31646460.0
2711,(주)샤인시스템,66300,2006/12,-2288494.0,-7545984.0,26154182.0
2712,(주)샤인시스템,66300,2007/12,-4827492.0,-14398161.0,82890195.0
2713,(주)샤인시스템,66300,2008/12,-9650149.0,-71095467.0,33086956.0
2714,(주)샤인시스템,66300,2009/12,-402170.0,-18876911.0,6125118.0
2715,(주)서광,3260,2000/12,-28641341.0,-25532174.0,79581374.0
2716,(주)서광,3260,2001/12,-4987508.0,-14436515.0,68992457.0
2717,(주)서광건설산업,1600,2000/12,5779716.0,3125270.0,93868713.0
2718,(주)서광건설산업,1600,2001/12,1834766.0,28391675.0,79415365.0
2719,(주)서광건설산업,1600,2002/12,-3149079.0,240469.0,49080852.0
2720,(주)서광건설산업,1600,2003/12,5947048.0,2023063.0,62427321.0
2721,(주)서광건설산업,1600,2004/12,3606208.0,650676.0,86096920.0
2722,(주)서광건설산업,1600,2005/12,2343263.0,2190047.0,115953787.0
2723,(주)서광건설산업,1600,2006/12,1950504.0,786935.0,100148861.0
2724,(주)서광건설산업,1600,2007/12,3686170.0,812196.0,115145289.0
2725,(주)서광건설산업,1600,2008/12,-36321273.0,-56622622.0,114335821.0
2726,(주)서광건설산업,1600,2009/12,-44956424.0,-65142821.0,35807334.0
2727,(주)서린바이오사이언스,38070,2005/12,1558754.0,1633950.0,15676464.0
2728,(주)서린바이오사이언스,38070,2006/12,2602273.0,2575858.0,18551727.0
2729,(주)서린바이오사이언스,38070,2007/12,1603493.0,1546402.0,20803828.0
2730,(주)서린바이오사이언스,38070,2008/12,865781.0,465738.0,23810963.0
2731,(주)서린바이오사이언스,38070,2009/12,2742734.0,2619164.0,27869325.0
2732,(주)서린바이오사이언스,38070,2010/12,2363222.0,2551722.0,30472021.0
2733,(주)서부티엔디,6730,2000/12,242192.0,-3148575.0,16723856.0
2734,(주)서부티엔디,6730,2001/12,5823168.0,7118047.0,31280559.0
2735,(주)서부티엔디,6730,2002/12,8340395.0,703302.0,32614032.0
2736,(주)서부티엔디,6730,2003/12,9012927.0,4455214.0,35058576.0
2737,(주)서부티엔디,6730,2004/12,6325758.0,3101883.0,27883906.0
2738,(주)서부티엔디,6730,2005/12,3693839.0,2096403.0,34514972.0
2739,(주)서부티엔디,6730,2006/12,3660388.0,1439236.0,33878947.0
2740,(주)서부티엔디,6730,2007/12,3859966.0,1650441.0,34476953.0
2741,(주)서부티엔디,6730,2008/12,1705999.0,221936.0,27645532.0
2742,(주)서부티엔디,6730,2009/12,3107313.0,447679.0,32932525.0
2743,(주)서부티엔디,6730,2010/12,2730470.0,-968773.0,31273877.0
2744,(주)서산,79650,2005/12,-776110.0,-587782.0,36950804.0
2745,(주)서산,79650,2006/12,1456926.0,75899.0,44946709.0
2746,(주)서산,79650,2007/12,5557658.0,3284664.0,55469854.0
2747,(주)서산,79650,2008/12,6619998.0,3621285.0,58403520.0
2748,(주)서산,79650,2009/12,4874632.0,3471668.0,47041379.0
2749,(주)서산,79650,2010/12,1601547.0,1161461.0,42873410.0
2750,(주)서연,7860,2000/12,2711060.0,298303.0,275905280.0
2751,(주)서연,7860,2001/12,12162092.0,8322335.0,294707167.0
2752,(주)서연,7860,2002/12,19511299.0,13242195.0,362749481.0
2753,(주)서연,7860,2003/12,18913475.0,15172620.0,448134063.0
2754,(주)서연,7860,2004/12,17853474.0,15722017.0,563460228.0
2755,(주)서연,7860,2005/12,23422776.0,18459196.0,587113522.0
2756,(주)서연,7860,2006/12,26632375.0,14872896.0,746409802.0
2757,(주)서연,7860,2007/12,17599542.0,12947984.0,879340168.0
2758,(주)서연,7860,2008/12,33077440.0,42742295.0,949512638.0
2759,(주)서연,7860,2009/12,80899512.0,59628751.0,1075110568.0
2760,(주)서연,7860,2010/12,73858922.0,77833992.0,1321884253.0
2761,(주)서울리거,43710,2002/12,1333957.0,577187.0,19146954.0
2762,(주)서울리거,43710,2003/12,92136.0,-1841223.0,16353568.0
2763,(주)서울리거,43710,2004/12,1070568.0,417861.0,11952206.0
2764,(주)서울리거,43710,2005/12,990250.0,551774.0,8425470.0
2765,(주)서울리거,43710,2006/12,-3639827.0,-3633882.0,5469724.0
2766,(주)서울리거,43710,2007/12,-4282349.0,-4507044.0,10044421.0
2767,(주)서울리거,43710,2008/12,-4333010.0,-10066700.0,19171506.0
2768,(주)서울리거,43710,2009/12,-4715059.0,-9717907.0,15656443.0
2769,(주)서울리거,43710,2010/12,-2897091.0,553336.0,13381555.0
2770,(주)서울옥션,63170,2008/12,2197067.0,1477145.0,18217834.0
2771,(주)서울옥션,63170,2009/12,-432060.0,-1483165.0,14084368.0
2772,(주)서울옥션,63170,2010/12,-207604.0,-536460.0,17991907.0
2773,(주)서울제약,18680,2000/12,3071029.0,2069503.0,13014517.0
2774,(주)서울제약,18680,2001/12,3620753.0,2204189.0,14777363.0
2775,(주)서울제약,18680,2002/12,2494212.0,1428936.0,16561824.0
2776,(주)서울제약,18680,2003/12,2493340.0,1941601.0,19771648.0
2777,(주)서울제약,18680,2004/12,2108102.0,1664977.0,22009623.0
2778,(주)서울제약,18680,2005/12,195047.0,386714.0,18631476.0
2779,(주)서울제약,18680,2006/12,85798.0,227919.0,18711505.0
2780,(주)서울제약,18680,2007/12,-2887232.0,-2509565.0,16726951.0
2781,(주)서울제약,18680,2008/12,306379.0,542040.0,24750590.0
2782,(주)서울제약,18680,2009/12,1238798.0,1180902.0,31813819.0
2783,(주)서울제약,18680,2010/12,2351753.0,1238592.0,40418940.0
2784,(주)서원,21050,2000/12,4275539.0,2988801.0,90688919.0
2785,(주)서원,21050,2001/12,2890673.0,1415581.0,106300435.0
2786,(주)서원,21050,2002/12,2745710.0,2450110.0,133745637.0
2787,(주)서원,21050,2003/12,4318583.0,3227175.0,215939001.0
2788,(주)서원,21050,2004/12,-2080105.0,-1388896.0,258701731.0
2789,(주)서원,21050,2005/12,8383297.0,4621861.0,278922870.0
2790,(주)서원,21050,2006/12,15409869.0,9060461.0,403431299.0
2791,(주)서원,21050,2007/12,11240552.0,6073125.0,394537826.0
2792,(주)서원,21050,2008/12,-4628812.0,-27722829.0,408961649.0
2793,(주)서원,21050,2009/12,25621639.0,37751172.0,359450231.0
2794,(주)서원,21050,2010/12,24087757.0,24536284.0,614632811.0
2795,(주)서원인텍,93920,2007/12,4308506.0,9101835.0,96317787.0
2796,(주)서원인텍,93920,2008/12,8095812.0,12956876.0,123389342.0
2797,(주)서원인텍,93920,2009/12,4884691.0,4814068.0,161792831.0
2798,(주)서원인텍,93920,2010/12,6285444.0,3672505.0,170000978.0
2799,(주)서진오토모티브,122690,2010/12,,,
2800,(주)서통,1150,2000/12,37362338.0,6435155.0,249965943.0
2801,(주)서통,1150,2001/12,29211988.0,3527087.0,241211331.0
2802,(주)서통,1150,2002/12,3946658.0,-102842743.0,212188784.0
2803,(주)서한,11370,2000/12,-9977336.0,-119773653.0,98973295.0
2804,(주)서한,11370,2001/12,-1825480.0,107312624.0,75171344.0
2805,(주)서한,11370,2002/12,-19245200.0,-5774581.0,27697757.0
2806,(주)서한,11370,2003/12,7070159.0,6332079.0,44350639.0
2807,(주)서한,11370,2004/12,2789284.0,3328480.0,56952940.0
2808,(주)서한,11370,2005/12,3038492.0,4115600.0,73865351.0
2809,(주)서한,11370,2006/12,668574.0,2091886.0,55783547.0
2810,(주)서한,11370,2007/12,1231699.0,6097286.0,103020305.0
2811,(주)서한,11370,2008/12,3926073.0,2973965.0,118961219.0
2812,(주)서한,11370,2009/12,1213344.0,2024117.0,111878809.0
2813,(주)서한,11370,2010/12,5777403.0,2806291.0,139713829.0
2814,(주)서흥,8490,2000/12,3497797.0,1588024.0,55952800.0
2815,(주)서흥,8490,2001/12,6544049.0,2956863.0,57073386.0
