회사명,거래소코드,회계년도,상장일,상장폐지일,자산,자본,영업손익,당기순이익,매출액
(주)비에이치,90460,2017/12,2007/01/26,,519806002.0,152757239.0,75731190.0,46380929.0,691341627.0
(주)비에이치,90460,2018/12,2007/01/26,,469756138.0,187910520.0,91029825.0,81634647.0,767882470.0
(주)비에이치,90460,2019/12,2007/01/26,,477943796.0,279458070.0,62568027.0,56601199.0,654853721.0
(주)비에이치,90460,2020/12,2007/01/26,,561120408.0,316977273.0,34045703.0,25903845.0,721358197.0
(주)비엔씨컴퍼니,58370,2011/12,2002/02/19,2017/05/08,24906759.0,10041935.0,1053182.0,1347061.0,16323591.0
(주)비엔씨컴퍼니,58370,2012/12,2002/02/19,2017/05/08,23522809.0,11654436.0,-2259964.0,-175710.0,8265653.0
(주)비엔씨컴퍼니,58370,2013/12,2002/02/19,2017/05/08,17883690.0,6258423.0,-3232114.0,-6100944.0,18532656.0
(주)비엔씨컴퍼니,58370,2014/12,2002/02/19,2017/05/08,20007154.0,13308487.0,-2989988.0,-5366223.0,12126111.0
(주)비엔씨컴퍼니,58370,2015/12,2002/02/19,2017/05/08,31133574.0,17052838.0,176186.0,-12542066.0,17063736.0
(주)비엔씨컴퍼니,58370,2016/12,2002/02/19,2017/05/08,32835704.0,23731619.0,-6461601.0,-9928605.0,12681674.0
(주)비엔에프코퍼레이션,271780,2016/12,2018/11/30,2020/11/05,,,,,
(주)비엔에프코퍼레이션,271780,2017/12,2018/11/30,2020/11/05,,,,,
(주)비엔에프코퍼레이션,271780,2018/12,2018/11/30,2020/11/05,,,,,
(주)비엔에프코퍼레이션,271780,2019/12,2018/11/30,2020/11/05,,,,,
(주)비엔지티,32790,2011/12,1997/06/26,,47374675.0,28828852.0,-2601893.0,-1105501.0,71404263.0
(주)비엔지티,32790,2012/12,1997/06/26,,49755270.0,18789168.0,-5910530.0,-11553187.0,63928638.0
(주)비엔지티,32790,2013/12,1997/06/26,,41095950.0,14118621.0,-2131877.0,-6212523.0,89713795.0
(주)비엔지티,32790,2014/12,1997/06/26,,31079658.0,9076341.0,-555687.0,-7166563.0,73181587.0
(주)비엔지티,32790,2015/12,1997/06/26,,27260643.0,8589943.0,-2763112.0,-9970008.0,61727416.0
(주)비엔지티,32790,2016/12,1997/06/26,,29433181.0,11477237.0,-1275974.0,-5923720.0,51292674.0
(주)비엔지티,32790,2017/12,1997/06/26,,35990574.0,22537173.0,-169496.0,-2236526.0,52949862.0
(주)비엔지티,32790,2018/12,1997/06/26,,52079043.0,18383818.0,-5606828.0,-5760193.0,49621148.0
(주)비엔지티,32790,2019/12,1997/06/26,,41822337.0,22520543.0,-3134779.0,-18520371.0,51911129.0
(주)비엔지티,32790,2020/12,1997/06/26,,41742144.0,22788930.0,-1516978.0,-6591116.0,54588246.0
(주)비엘,142760,2011/12,2016/07/07,,11343827.0,4273359.0,-2545390.0,-3163199.0,2163274.0
(주)비엘,142760,2012/12,2016/07/07,,11608432.0,4273450.0,-2588573.0,-2719888.0,2105613.0
(주)비엘,142760,2013/12,2016/07/07,,10084255.0,1157935.0,-2718849.0,-3221331.0,1576919.0
(주)비엘,142760,2014/12,2016/07/07,,10754389.0,-10152376.0,-3534133.0,-7781432.0,1167370.0
(주)비엘,142760,2015/12,2016/07/07,,9539898.0,5552568.0,-5042442.0,-18639166.0,1478187.0
(주)비엘,142760,2016/12,2016/07/07,,21612556.0,17462229.0,-6001753.0,-5895692.0,2500747.0
(주)비엘,142760,2017/12,2016/07/07,,37575817.0,35192613.0,-6825683.0,-6646862.0,7607067.0
(주)비엘,142760,2018/12,2016/07/07,,153290616.0,68411333.0,-6184878.0,-16288373.0,86066821.0
(주)비엘,142760,2019/12,2016/07/07,,148113572.0,58542114.0,-12385287.0,-41657220.0,72876570.0
(주)비엘,142760,2020/12,2016/07/07,,190693155.0,93287791.0,-11839293.0,-33414028.0,80452924.0
(주)비엘팜텍,65170,2011/12,2002/11/19,,75112472.0,36766469.0,3987935.0,619650.0,54136692.0
(주)비엘팜텍,65170,2012/12,2002/11/19,,71220042.0,35523272.0,2398814.0,-2526950.0,64681459.0
(주)비엘팜텍,65170,2013/12,2002/11/19,,65427439.0,30869840.0,1894522.0,-4030503.0,50703065.0
(주)비엘팜텍,65170,2014/12,2002/11/19,,65770124.0,36608052.0,1972349.0,-1337791.0,61595064.0
(주)비엘팜텍,65170,2015/12,2002/11/19,,63196017.0,32649635.0,-153784.0,-7778689.0,57145127.0
(주)비엘팜텍,65170,2016/12,2002/11/19,,73386439.0,29035347.0,1814729.0,-4986278.0,73962749.0
(주)비엘팜텍,65170,2017/12,2002/11/19,,68244814.0,27753028.0,2768165.0,-2650367.0,83708355.0
(주)비엘팜텍,65170,2018/12,2002/11/19,,103882690.0,71613589.0,2085258.0,1196123.0,87686317.0
(주)비엘팜텍,65170,2019/12,2002/11/19,,89113254.0,50896333.0,-2787171.0,-17453415.0,58869487.0
(주)비엘팜텍,65170,2020/12,2002/11/19,,134325278.0,72917138.0,-2034237.0,-16586791.0,65690695.0
(주)비엠티,86670,2011/12,2007/11/02,,72873902.0,40714629.0,6095762.0,3185906.0,45479327.0
(주)비엠티,86670,2012/12,2007/11/02,,72452287.0,41567101.0,3382611.0,1175869.0,44237535.0
(주)비엠티,86670,2013/12,2007/11/02,,93167225.0,52736131.0,6896872.0,3258226.0,51230051.0
(주)비엠티,86670,2014/12,2007/11/02,,96611903.0,56708607.0,5713976.0,4107483.0,60016445.0
(주)비엠티,86670,2015/12,2007/11/02,,94423945.0,57273871.0,2232125.0,2361915.0,55123526.0
(주)비엠티,86670,2016/12,2007/11/02,,94337401.0,55296947.0,-1158041.0,-1188136.0,41125176.0
(주)비엠티,86670,2017/12,2007/11/02,,97251592.0,57569437.0,5987644.0,3061279.0,63638731.0
(주)비엠티,86670,2018/12,2007/11/02,,110016675.0,66210688.0,8207253.0,6931939.0,76878609.0
(주)비엠티,86670,2019/12,2007/11/02,,117489334.0,70374094.0,6376364.0,5385385.0,74362153.0
(주)비엠티,86670,2020/12,2007/11/02,,147938631.0,73157196.0,6743345.0,4005082.0,89620822.0
(주)비올,335890,2019/12,2019/12/03,,,,,,
(주)비올,335890,2020/12,2019/12/03,,23667259.0,19710809.0,3414971.0,-1810583.0,12154328.0
(주)비와이씨,1460,2011/12,1975/06/02,,477929172.0,308809429.0,39511861.0,27006654.0,202084292.0
(주)비와이씨,1460,2012/12,1975/06/02,,505456934.0,333347838.0,33401881.0,24650594.0,216985677.0
(주)비와이씨,1460,2013/12,1975/06/02,,525157538.0,347934103.0,25118122.0,15514678.0,182448693.0
(주)비와이씨,1460,2014/12,1975/06/02,,608388101.0,365429628.0,27901296.0,19050210.0,176909795.0
(주)비와이씨,1460,2015/12,1975/06/02,,691464609.0,378117332.0,21130661.0,13158137.0,182195988.0
(주)비와이씨,1460,2016/12,1975/06/02,,733018518.0,393851103.0,16154497.0,17543266.0,211857618.0
(주)비와이씨,1460,2017/12,1975/06/02,,745823200.0,399338246.0,17207998.0,6190457.0,195815808.0
(주)비와이씨,1460,2018/12,1975/06/02,,738431267.0,407403447.0,21346821.0,9092446.0,197864080.0
(주)비와이씨,1460,2019/12,1975/06/02,,693882853.0,434327454.0,23393687.0,27788950.0,170589027.0
(주)비와이씨,1460,2020/12,1975/06/02,,679134864.0,452668025.0,22940934.0,18285122.0,161863377.0
(주)비즈니스온커뮤니케이션,138580,2013/12,2017/11/30,,,,,,
(주)비즈니스온커뮤니케이션,138580,2014/12,2017/11/30,,,,,,
(주)비즈니스온커뮤니케이션,138580,2017/12,2017/11/30,,35900984.0,32012489.0,5703959.0,5296797.0,13456561.0
(주)비즈니스온커뮤니케이션,138580,2018/12,2017/11/30,,39787118.0,35406975.0,5676148.0,5292983.0,15037979.0
(주)비즈니스온커뮤니케이션,138580,2019/12,2017/11/30,,64059044.0,37271296.0,6196229.0,4411014.0,15677354.0
(주)비즈니스온커뮤니케이션,138580,2020/12,2017/11/30,,70955610.0,61693119.0,5476512.0,3038533.0,18429752.0
(주)비지에프,27410,2011/12,2014/05/19,,,,,,
(주)비지에프,27410,2012/12,2014/05/19,,1054172578.0,160767291.0,63754962.0,35489897.0,2912176960.0
(주)비지에프,27410,2013/12,2014/05/19,,1159883360.0,202963806.0,105033426.0,70049052.0,3130011840.0
(주)비지에프,27410,2014/12,2014/05/19,,1338474144.0,572084559.0,124120981.0,101467618.0,3367999286.0
(주)비지에프,27410,2015/12,2014/05/19,,1621622006.0,773720171.0,183615953.0,152841276.0,4334280041.0
(주)비지에프,27410,2016/12,2014/05/19,,1917601300.0,942161195.0,217150210.0,184619215.0,5052617837.0
(주)비지에프,27410,2017/12,2014/05/19,,858118605.0,725230947.0,10447735.0,3497875341.0,123842619.0
(주)비지에프,27410,2018/12,2014/05/19,,1624874724.0,1515742110.0,29473342.0,47204821.0,220593919.0
(주)비지에프,27410,2019/12,2014/05/19,,1657381460.0,1528254725.0,29385397.0,17515292.0,240314527.0
(주)비지에프,27410,2020/12,2014/05/19,,1658204362.0,1537099088.0,14640998.0,17880953.0,154381286.0
(주)비지에프리테일,282330,2017/12,2017/12/08,,1277349524.0,388644198.0,26516480.0,27983935.0,938735225.0
(주)비지에프리테일,282330,2018/12,2017/12/08,,1482568537.0,521663030.0,189516686.0,154186683.0,5775862323.0
(주)비지에프리테일,282330,2019/12,2017/12/08,,2172410900.0,622595762.0,196623294.0,151377054.0,5946068220.0
(주)비지에프리테일,282330,2020/12,2017/12/08,,2371169598.0,696827910.0,162204244.0,122711267.0,6181269419.0
(주)비츠로셀,82920,2011/03,2009/10/28,,52381187.0,46131768.0,6609514.0,6815741.0,46015710.0
(주)비츠로셀,82920,2012/03,2009/10/28,,58464269.0,50382342.0,7314174.0,7295183.0,53465658.0
(주)비츠로셀,82920,2013/03,2009/10/28,,68636471.0,60396144.0,7712899.0,7165666.0,61468353.0
(주)비츠로셀,82920,2014/03,2009/10/28,,76331779.0,63886618.0,7333283.0,6240535.0,70569071.0
(주)비츠로셀,82920,2015/06,2009/10/28,,97993820.0,75448125.0,10821850.0,10078315.0,82163326.0
(주)비츠로셀,82920,2016/06,2009/10/28,,113890700.0,90434000.0,16103780.0,14134494.0,91020079.0
(주)비츠로셀,82920,2017/06,2009/10/28,,120833372.0,106852323.0,18036927.0,16522522.0,105351685.0
(주)비츠로셀,82920,2018/12,2009/10/28,,145252937.0,120351716.0,19638369.0,15371863.0,112596990.0
(주)비츠로셀,82920,2019/12,2009/10/28,,163957502.0,141445145.0,25333745.0,20081747.0,133438199.0
(주)비츠로셀,82920,2020/12,2009/10/28,,188283779.0,155844713.0,18157419.0,14129261.0,113179917.0
(주)비츠로시스,54220,2011/03,2001/12/26,,95692059.0,46029045.0,7495593.0,5576067.0,118523752.0
(주)비츠로시스,54220,2012/03,2001/12/26,,112581157.0,51333279.0,4387688.0,1744903.0,121574862.0
(주)비츠로시스,54220,2013/03,2001/12/26,,136641049.0,68049502.0,5874789.0,935378.0,134326240.0
(주)비츠로시스,54220,2014/03,2001/12/26,,138951650.0,61684764.0,-1562651.0,-6929212.0,97265580.0
(주)비츠로시스,54220,2015/03,2001/12/26,,143268771.0,60181434.0,-16032129.0,-14701846.0,85543985.0
(주)비츠로시스,54220,2016/03,2001/12/26,,114682434.0,61812260.0,2407064.0,1257068.0,63540760.0
(주)비츠로시스,54220,2017/03,2001/12/26,,123239221.0,68351786.0,2022619.0,1096280.0,72073712.0
(주)비츠로시스,54220,2018/03,2001/12/26,,107177481.0,50583414.0,-5474690.0,-21646133.0,75293447.0
(주)비츠로시스,54220,2019/03,2001/12/26,,18700996.0,-99527757.0,-22155087.0,-116387168.0,31266242.0
(주)비츠로시스,54220,2020/03,2001/12/26,,15053752.0,-104018583.0,-4395311.0,-4490826.0,7440000.0
(주)비츠로테크,42370,2011/03,2000/08/03,,78979703.0,46875445.0,1251684.0,1724789.0,82087605.0
(주)비츠로테크,42370,2012/03,2000/08/03,,86873008.0,48774093.0,1703195.0,2397715.0,88409704.0
(주)비츠로테크,42370,2013/03,2000/08/03,,91326941.0,51481732.0,1358942.0,3066937.0,85361499.0
(주)비츠로테크,42370,2014/03,2000/08/03,,89285060.0,53202684.0,1881776.0,2170414.0,97884650.0
(주)비츠로테크,42370,2015/06,2000/08/03,,104292070.0,55507187.0,1027442.0,2232367.0,119884799.0
(주)비츠로테크,42370,2016/06,2000/08/03,,98896312.0,49918733.0,-7132105.0,-5514405.0,103230046.0
(주)비츠로테크,42370,2017/06,2000/08/03,,279729096.0,194872930.0,20976623.0,43854429.0,232764175.0
(주)비츠로테크,42370,2018/06,2000/08/03,,321189574.0,204885752.0,12135013.0,10952755.0,220440565.0
(주)비츠로테크,42370,2019/12,2000/08/03,,367544313.0,247035753.0,37395107.0,29786931.0,312975670.0
(주)비츠로테크,42370,2020/12,2000/08/03,,409764042.0,279114293.0,33261312.0,27716926.0,307592214.0
(주)비케이홀딩스,50090,2011/12,2004/06/29,,118073226.0,36774889.0,-2704357.0,-6741117.0,64570700.0
(주)비케이홀딩스,50090,2012/12,2004/06/29,,109056458.0,45353229.0,1902740.0,8566695.0,58866968.0
(주)비케이홀딩스,50090,2013/12,2004/06/29,,101309981.0,43276437.0,2384388.0,-1645374.0,57878075.0
(주)비케이홀딩스,50090,2014/12,2004/06/29,,80636989.0,27966728.0,1115887.0,-15266415.0,13179711.0
(주)비케이홀딩스,50090,2015/12,2004/06/29,,53622702.0,21912237.0,135912.0,-5845047.0,20682210.0
(주)비케이홀딩스,50090,2016/12,2004/06/29,,51934968.0,29077591.0,1181202.0,-3425548.0,43031183.0
(주)비케이홀딩스,50090,2017/12,2004/06/29,,44139463.0,30818719.0,-739818.0,-2421634.0,38071774.0
(주)비케이홀딩스,50090,2018/12,2004/06/29,,33553804.0,27874453.0,-3907492.0,-2862347.0,14927444.0
(주)비케이홀딩스,50090,2019/12,2004/06/29,,44270690.0,27289085.0,-25432.0,-1963153.0,12993006.0
(주)비케이홀딩스,50090,2020/12,2004/06/29,,44603668.0,28045083.0,-1372161.0,-4390722.0,10109534.0
(주)비투엔,307870,2018/12,2018/12/12,,,,,,
(주)비투엔,307870,2019/12,2018/12/12,,,,,,
(주)비투엔,307870,2020/12,2018/12/12,,,,,,
(주)비트나인,357880,2018/12,2021/11/10,,,,,,
(주)비트나인,357880,2019/12,2021/11/10,,,,,,
(주)비트나인,357880,2020/12,2021/11/10,,7101775.0,-4087679.0,-859262.0,-10226391.0,11576352.0
(주)비트컴퓨터,32850,2011/12,1997/07/04,,54412502.0,31242980.0,3818252.0,2670372.0,30736645.0
(주)비트컴퓨터,32850,2012/12,1997/07/04,,54048278.0,30307901.0,1329390.0,354003.0,32814796.0
(주)비트컴퓨터,32850,2013/12,1997/07/04,,54770874.0,29997471.0,1326134.0,-455961.0,35363295.0
(주)비트컴퓨터,32850,2014/12,1997/07/04,,51425741.0,31254611.0,2552968.0,1315672.0,34660003.0
(주)비트컴퓨터,32850,2015/12,1997/07/04,,50024322.0,35918614.0,4999964.0,4634621.0,37311343.0
(주)비트컴퓨터,32850,2016/12,1997/07/04,,52225052.0,39904524.0,3493598.0,4160233.0,34800927.0
(주)비트컴퓨터,32850,2017/12,1997/07/04,,53636156.0,42381693.0,4346891.0,3582818.0,31905155.0
(주)비트컴퓨터,32850,2018/12,1997/07/04,,56060862.0,42072933.0,-2169694.0,-233696.0,32769953.0
(주)비트컴퓨터,32850,2019/12,1997/07/04,,62486547.0,49043484.0,6072520.0,7093059.0,37376712.0
(주)비트컴퓨터,32850,2020/12,1997/07/04,,70551353.0,54664765.0,5458066.0,6474398.0,37282548.0
(주)비피도,238200,2015/12,2018/12/26,,19923791.0,13901388.0,3749890.0,3125850.0,11845220.0
(주)비피도,238200,2016/12,2018/12/26,,34339121.0,16070035.0,2094417.0,2168647.0,12070164.0
(주)비피도,238200,2017/12,2018/12/26,,36849360.0,18495261.0,3017695.0,2425225.0,13664118.0
(주)비피도,238200,2018/12,2018/12/26,,46741371.0,44727873.0,3501424.0,1132106.0,14870382.0
(주)비피도,238200,2019/12,2018/12/26,,48243898.0,46293545.0,1392294.0,1581977.0,13012639.0
(주)비피도,238200,2020/12,2018/12/26,,51302502.0,44599328.0,-596050.0,-552823.0,12380833.0
(주)빅솔론,93190,2011/12,2007/08/20,,73343957.0,60901943.0,11776031.0,12006221.0,79281840.0
(주)빅솔론,93190,2012/12,2007/08/20,,81851062.0,70773437.0,10467731.0,11998206.0,74894093.0
(주)빅솔론,93190,2013/12,2007/08/20,,100188806.0,85796104.0,15050761.0,17002720.0,83988189.0
(주)빅솔론,93190,2014/12,2007/08/20,,111160231.0,96273206.0,12954675.0,12927164.0,78856302.0
(주)빅솔론,93190,2015/12,2007/08/20,,127872053.0,111915942.0,15006007.0,19429911.0,83861117.0
(주)빅솔론,93190,2016/12,2007/08/20,,137330614.0,120171680.0,13206586.0,14358517.0,87574944.0
(주)빅솔론,93190,2017/12,2007/08/20,,161585816.0,138501983.0,14135828.0,20622304.0,89445133.0
(주)빅솔론,93190,2018/12,2007/08/20,,162918104.0,146257567.0,12605479.0,14458167.0,85248786.0
(주)빅솔론,93190,2019/12,2007/08/20,,164097769.0,146933475.0,9505805.0,9563647.0,84844466.0
(주)빅솔론,93190,2020/12,2007/08/20,,164821405.0,147971167.0,4149669.0,5588714.0,74461959.0
(주)빅텍,65450,2011/12,2003/02/05,,47456982.0,30522420.0,-3557625.0,-2496796.0,30868279.0
(주)빅텍,65450,2012/12,2003/02/05,,41638189.0,28818171.0,-4360554.0,-5224968.0,27834143.0
(주)빅텍,65450,2013/12,2003/02/05,,46190328.0,30971340.0,1098253.0,1158268.0,32453011.0
(주)빅텍,65450,2014/12,2003/02/05,,50729063.0,31959919.0,1551391.0,1798137.0,34457445.0
(주)빅텍,65450,2015/12,2003/02/05,,58845864.0,32893330.0,1539933.0,1455369.0,40621164.0
(주)빅텍,65450,2016/12,2003/02/05,,61832806.0,35252964.0,-889111.0,-822482.0,38351993.0
(주)빅텍,65450,2017/12,2003/02/05,,61861299.0,34122125.0,-1582562.0,-1085534.0,40828484.0
(주)빅텍,65450,2018/12,2003/02/05,,66300861.0,35737346.0,1496775.0,849691.0,48767203.0
(주)빅텍,65450,2019/12,2003/02/05,,93617772.0,40089273.0,2610386.0,1979785.0,48979452.0
(주)빅텍,65450,2020/12,2003/02/05,,112734681.0,52258308.0,3162156.0,2948377.0,67286854.0
(주)빙그레,5180,2011/12,1978/08/31,,493949047.0,397028415.0,49097713.0,42028606.0,721329490.0
(주)빙그레,5180,2012/12,1978/08/31,,545632463.0,438516654.0,66585736.0,50704082.0,790017219.0
(주)빙그레,5180,2013/12,1978/08/31,,564293685.0,467605197.0,50737708.0,37919419.0,805971786.0
(주)빙그레,5180,2014/12,1978/08/31,,578852362.0,484011944.0,41801338.0,37567660.0,820996487.0
(주)빙그레,5180,2015/12,1978/08/31,,616988522.0,517163085.0,31692713.0,24742588.0,799571651.0
(주)빙그레,5180,2016/12,1978/08/31,,623750932.0,521755634.0,37235846.0,28730760.0,813166107.0
(주)빙그레,5180,2017/12,1978/08/31,,635622607.0,528845661.0,34708336.0,29615035.0,857454493.0
(주)빙그레,5180,2018/12,1978/08/31,,653929093.0,545076279.0,39329615.0,34201161.0,855162972.0
(주)빙그레,5180,2019/12,1978/08/31,,684922782.0,571139576.0,45782148.0,41057896.0,878334260.0
(주)빙그레,5180,2020/12,1978/08/31,,764138445.0,589531144.0,39847416.0,34876252.0,959129490.0
(주)사람인에이치알,143240,2011/12,2012/02/21,,22849564.0,12590645.0,6902093.0,5123906.0,41938612.0
(주)사람인에이치알,143240,2012/12,2012/02/21,,37418348.0,29365706.0,5552996.0,4800243.0,48822488.0
(주)사람인에이치알,143240,2013/12,2012/02/21,,66650097.0,61223480.0,6231317.0,4891286.0,52214408.0
(주)사람인에이치알,143240,2014/12,2012/02/21,,66036602.0,59786213.0,4248191.0,3250821.0,55301566.0
(주)사람인에이치알,143240,2015/12,2012/02/21,,72172003.0,64164713.0,10263234.0,8687623.0,68496029.0
(주)사람인에이치알,143240,2016/12,2012/02/21,,82955433.0,73749157.0,13392303.0,10420313.0,73701173.0
(주)사람인에이치알,143240,2017/12,2012/02/21,,97757060.0,75707353.0,15459447.0,3409905.0,81347113.0
(주)사람인에이치알,143240,2018/12,2012/02/21,,104464541.0,89602210.0,18875824.0,16668712.0,86145918.0
(주)사람인에이치알,143240,2019/12,2012/02/21,,130667966.0,111258766.0,27293657.0,25460629.0,93567189.0
(주)사람인에이치알,143240,2020/12,2012/02/21,,145552427.0,125056716.0,24066933.0,21620057.0,96294901.0
(주)사조대림,3960,2011/12,1976/09/01,,358454161.0,150576919.0,13493031.0,9758168.0,418702677.0
(주)사조대림,3960,2012/12,1976/09/01,,362275910.0,143176090.0,8497473.0,-1040705.0,454177460.0
(주)사조대림,3960,2013/12,1976/09/01,,353654050.0,140880156.0,14814218.0,-419503.0,508115858.0
(주)사조대림,3960,2014/12,1976/09/01,,363336125.0,147153213.0,11881418.0,6644567.0,543628320.0
(주)사조대림,3960,2015/12,1976/09/01,,657031493.0,249256139.0,17803205.0,14076791.0,715055913.0
(주)사조대림,3960,2016/12,1976/09/01,,671743822.0,259157184.0,36443874.0,10020556.0,953549613.0
(주)사조대림,3960,2017/12,1976/09/01,,680094196.0,301763238.0,55366011.0,42328752.0,987439474.0
(주)사조대림,3960,2018/12,1976/09/01,,720876010.0,316306781.0,36257335.0,14376104.0,937110913.0
(주)사조대림,3960,2019/12,1976/09/01,,1070930247.0,423887875.0,49566682.0,87072853.0,1329705655.0
(주)사조대림,3960,2020/12,1976/09/01,,1124142190.0,451626564.0,49420064.0,36150823.0,1718104062.0
(주)사조오양,6090,2011/12,1986/12/24,,172615973.0,67972036.0,12183268.0,6521857.0,137322948.0
(주)사조오양,6090,2012/12,1986/12/24,,174208895.0,72000981.0,11546860.0,575699.0,127186238.0
(주)사조오양,6090,2013/12,1986/12/24,,172567839.0,75951734.0,1046684.0,4193971.0,109789487.0
(주)사조오양,6090,2014/12,1986/12/24,,173321672.0,73912271.0,-5807706.0,-2981973.0,111843800.0
(주)사조오양,6090,2015/12,1986/12/24,,282509735.0,117226727.0,10857545.0,9445161.0,194924901.0
(주)사조오양,6090,2016/12,1986/12/24,,292401068.0,128299379.0,22362735.0,11344746.0,279104782.0
(주)사조오양,6090,2017/12,1986/12/24,,302399963.0,148684879.0,24173014.0,23987332.0,310186761.0
(주)사조오양,6090,2018/12,1986/12/24,,308290136.0,155703989.0,12485241.0,7958452.0,296145759.0
(주)사조오양,6090,2019/12,1986/12/24,,311156562.0,167558424.0,22613475.0,13214801.0,313595840.0
(주)사조오양,6090,2020/12,1986/12/24,,318741896.0,184791628.0,26725043.0,18457164.0,327621185.0
(주)사조해표,79660,2011/12,2004/09/21,2019/06/26,330917237.0,123422365.0,6657677.0,2760035.0,540676089.0
(주)사조해표,79660,2012/12,2004/09/21,2019/06/26,324519018.0,120302431.0,1841112.0,2969989.0,597969314.0
(주)사조해표,79660,2013/12,2004/09/21,2019/06/26,298423663.0,95832300.0,-9966602.0,-16756877.0,621760584.0
(주)사조해표,79660,2014/12,2004/09/21,2019/06/26,303066319.0,111086460.0,15799487.0,11370715.0,644787301.0
(주)사조해표,79660,2015/12,2004/09/21,2019/06/26,329377541.0,134596406.0,18342350.0,20313371.0,664544721.0
(주)사조해표,79660,2016/12,2004/09/21,2019/06/26,369490556.0,133895878.0,4674879.0,1184124.0,673909312.0
(주)사조해표,79660,2017/12,2004/09/21,2019/06/26,380284807.0,148829733.0,-1649255.0,14086799.0,653386416.0
(주)사조해표,79660,2018/12,2004/09/21,2019/06/26,400120224.0,155377412.0,14561009.0,7882205.0,628331868.0
(주)삼기,122350,2011/12,2010/03/19,,,,,,
(주)삼기,122350,2012/12,2010/03/19,,168606251.0,63751433.0,18052308.0,10849460.0,187481786.0
(주)삼기,122350,2013/12,2010/03/19,,206059273.0,76631790.0,16988303.0,12599443.0,204178825.0
(주)삼기,122350,2014/12,2010/03/19,,247110669.0,88556509.0,19627820.0,14240181.0,243939551.0
(주)삼기,122350,2015/12,2010/03/19,,285651276.0,102701149.0,23707604.0,16105717.0,276145441.0
(주)삼기,122350,2016/12,2010/03/19,,308312187.0,111730106.0,21352089.0,12539436.0,304482853.0
(주)삼기,122350,2017/12,2010/03/19,,337321756.0,118905656.0,13303977.0,10897361.0,292561351.0
(주)삼기,122350,2018/12,2010/03/19,,398693914.0,134373149.0,5499652.0,589307.0,277272867.0
(주)삼기,122350,2019/12,2010/03/19,,424954537.0,136029770.0,5786388.0,2007859.0,301765684.0
(주)삼기,122350,2020/12,2010/03/19,,490344648.0,128741613.0,-2715568.0,-7420567.0,362645825.0
(주)삼보판지,23600,2011/12,1996/05/29,,506625882.0,282157590.0,12860489.0,5204621.0,308995210.0
(주)삼보판지,23600,2012/12,1996/05/29,,518373324.0,297691452.0,23583538.0,15730621.0,291587109.0
(주)삼보판지,23600,2013/12,1996/05/29,,512954373.0,310987796.0,17348713.0,13947619.0,301880815.0
(주)삼보판지,23600,2014/12,1996/05/29,,544017684.0,325155707.0,20191750.0,15414834.0,303156744.0
(주)삼보판지,23600,2015/12,1996/05/29,,531607625.0,290752734.0,12342486.0,-32474524.0,302484857.0
(주)삼보판지,23600,2016/12,1996/05/29,,574874609.0,329937059.0,17388913.0,40288486.0,326686710.0
(주)삼보판지,23600,2017/12,1996/05/29,,511843398.0,299685168.0,7662437.0,9155278.0,323858909.0
(주)삼보판지,23600,2018/12,1996/05/29,,542666495.0,362431226.0,53733431.0,64650484.0,374788747.0
(주)삼보판지,23600,2019/12,1996/05/29,,530767249.0,397661254.0,45664519.0,32097264.0,367007847.0
(주)삼보판지,23600,2020/12,1996/05/29,,586615749.0,434880385.0,46862272.0,41516246.0,403445534.0
(주)삼성출판사,68290,2011/12,2002/08/05,,85801871.0,70642214.0,5176126.0,6354353.0,75033786.0
(주)삼성출판사,68290,2012/12,2002/08/05,,86525481.0,73479519.0,1884356.0,3922650.0,75776098.0
(주)삼성출판사,68290,2013/12,2002/08/05,,130529534.0,92691830.0,6799691.0,5613496.0,139049845.0
(주)삼성출판사,68290,2014/12,2002/08/05,,155739822.0,98032350.0,9052758.0,6949602.0,153807691.0
(주)삼성출판사,68290,2015/12,2002/08/05,,155126969.0,101388050.0,7969091.0,6724811.0,145532697.0
(주)삼성출판사,68290,2016/12,2002/08/05,,176478585.0,109804874.0,12234818.0,9905223.0,163300248.0
(주)삼성출판사,68290,2017/12,2002/08/05,,184611016.0,116625601.0,11008505.0,5860955.0,176579639.0
(주)삼성출판사,68290,2018/12,2002/08/05,,190739722.0,115919381.0,3310830.0,458115.0,186065483.0
(주)삼성출판사,68290,2019/12,2002/08/05,,241486315.0,121480115.0,4797975.0,6603130.0,202043374.0
(주)삼성출판사,68290,2020/12,2002/08/05,,292398203.0,173659091.0,-4508254.0,53270131.0,167106176.0
(주)삼양사,145990,2011/12,2011/12/05,,921855414.0,400265629.0,-16378604.0,-1393696.0,260700499.0
(주)삼양사,145990,2012/12,2011/12/05,,826949798.0,410106068.0,16221635.0,26129251.0,1366653149.0
(주)삼양사,145990,2013/12,2011/12/05,,780911217.0,430743589.0,20892000.0,19004782.0,1345314087.0
(주)삼양사,145990,2014/12,2011/12/05,,1081397671.0,575412380.0,37238635.0,30475104.0,1355143873.0
(주)삼양사,145990,2015/12,2011/12/05,,1437819497.0,703359229.0,75802220.0,51020750.0,1445814350.0
(주)삼양사,145990,2016/12,2011/12/05,,2063771564.0,1166023799.0,147334946.0,101151953.0,2000884794.0
(주)삼양사,145990,2017/12,2011/12/05,,2128238456.0,1236533796.0,88884563.0,49184510.0,2041175039.0
